"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"1054","November 28, 2011","California",73,"McNeese State",57
"1055","November 28, 2011","Colorado",70,"Georgia",68
"1056","November 28, 2011","Columbia",104,"Swarthmore",42
"1057","November 28, 2011","Evergreen State",54,"Seattle",77
"1058","November 28, 2011","Florida",96,"Stetson",70
"1059","November 28, 2011","Georgetown",81,"IUPUI",58
"1060","November 28, 2011","Iona",100,"LIU-Brooklyn",84
"1061","November 28, 2011","Jacksonville State",68,"San Francisco State",71
"1062","November 28, 2011","Kent State",76,"Louisiana",67
"1063","November 28, 2011","Lehigh",86,"Quinnipiac",75
"1064","November 28, 2011","Lipscomb",67,"Austin Peay",59
"1065","November 28, 2011","Louisville",79,"Long Beach State",66
"1066","November 28, 2011","Marquette",88,"Jacksonville",56
"1067","November 28, 2011","Memphis",70,"Jackson State",45
"1068","November 28, 2011","Nicholls State",65,"Louisiana-Monroe",86
"1069","November 28, 2011","North Carolina A&T",87,"UNC Greensboro",65
"1070","November 28, 2011","Oakland",89,"Tennessee",81
"1071","November 28, 2011","Rutgers",94,"UMBC",56
"1072","November 28, 2011","Saint Francis (PA)",63,"Niagara",65
"1073","November 28, 2011","Saint Mary's",87,"Weber State",70
"1074","November 28, 2011","San Jose State",70,"Montana State",77
"1075","November 28, 2011","South Dakota",69,"Tabor College",63
"1076","November 28, 2011","Stanford",79,"Pacific",37
"1077","November 28, 2011","Texas-Arlington",92,"Texas-Rio Grande Valley",60
"1078","November 28, 2011","UCLA",62,"Pepperdine",39
"1079","November 28, 2011","Utah Valley",58,"Northern Illinois",47
"1080","November 28, 2011","Vanderbilt",70,"Xavier",82
"1081","November 28, 2011","West Virginia",77,"Akron",56
"1082","November 29, 2011","American",77,"Howard",66
"1083","November 29, 2011","Arkansas State",79,"Southeast Missouri State",63
"1084","November 29, 2011","Ball State",64,"Texas Southern",53
"1085","November 29, 2011","Baylor",90,"Prairie View",54
"1086","November 29, 2011","Butler",98,"Oakland City",53
"1087","November 29, 2011","Cincinnati",56,"Miami (OH)",47
"1088","November 29, 2011","Delaware State",57,"Eastern Kentucky",43
"1089","November 29, 2011","Evansville",62,"Alabama State",55
"1090","November 29, 2011","Fordham",79,"Colgate",69
"1091","November 29, 2011","Georgia Tech",60,"Northwestern",76
"1092","November 29, 2011","Hampton",68,"High Point",64
"1093","November 29, 2011","Hartford",69,"Yale",74
"1094","November 29, 2011","Houston",58,"LSU",59
"1095","November 29, 2011","Iowa",55,"Clemson",71
"1096","November 29, 2011","Loyola Marymount",75,"Saint Louis",68
"1097","November 29, 2011","Maryland",62,"Illinois",71
"1098","November 29, 2011","New Mexico State",76,"Arizona",83
"1099","November 29, 2011","North Carolina Central",94,"Southern Wesleyan",60
"1100","November 29, 2011","North Florida",61,"Bethune-Cookman",56
"1101","November 29, 2011","Northwestern State",80,"Little Rock",65
"1102","November 29, 2011","Ohio State",85,"Duke",63
"1103","November 29, 2011","Old Dominion",63,"East Carolina",58
"1104","November 29, 2011","Oregon",64,"UTEP",59
"1105","November 29, 2011","Penn",75,"Manhattan",72
"1106","November 29, 2011","Portland",76,"Lewis & Clark",64
"1107","November 29, 2011","Providence",82,"Holy Cross",77
"1108","November 29, 2011","Purdue",76,"Miami (FL)",65
"1109","November 29, 2011","Sam Houston State",82,"Dallas Christian",63
"1110","November 29, 2011","South Carolina State",54,"Georgia State",85
"1111","November 29, 2011","Syracuse",84,"Eastern Michigan",48
"1112","November 29, 2011","Texas",73,"North Texas",57
"1113","November 29, 2011","Troy",79,"ETSU",71
"1114","November 29, 2011","Virginia",70,"Michigan",58
"1115","November 30, 2011","Arkansas",97,"Mississippi Valley State",64
"1116","November 30, 2011","Army",53,"NJIT",54
"1117","November 30, 2011","Boise State",108,"Drake",64
"1118","November 30, 2011","Boston College",54,"Penn State",62
"1119","November 30, 2011","Boston University",73,"Delaware",67
"1120","November 30, 2011","BYU",87,"Northern Arizona",52
"1121","November 30, 2011","Brown",65,"Rhode Island",56
"1122","November 30, 2011","Cal Poly",77,"Sacramento State",51
"1123","November 30, 2011","Cal State Northridge",67,"Cal State Bakersfield",74
"1124","November 30, 2011","UC-Riverside",35,"USC",56
"1125","November 30, 2011","UCSB",88,"UNLV",94
"1126","November 30, 2011","Colorado State",65,"Colorado",64
"1127","November 30, 2011","Dayton",55,"Buffalo",84
"1128","November 30, 2011","Duquesne",69,"Pitt",80
"1129","November 30, 2011","Eastern Illinois",85,"Maine",80
"1130","November 30, 2011","Elon",77,"Furman",70
"1131","November 30, 2011","Fresno State",85,"Academy of Art",55
"1132","November 30, 2011","George Mason",61,"Bucknell",57
"1133","November 30, 2011","Gonzaga",73,"Notre Dame",53
"1134","November 30, 2011","Houston Baptist",66,"Rice",78
"1135","November 30, 2011","Idaho",66,"Eastern Washington",73
"1136","November 30, 2011","Illinois State",85,"Chicago State",41
"1137","November 30, 2011","Iowa State",62,"Northern Iowa",69
"1138","November 30, 2011","Kansas",77,"Florida Atlantic",54
"1139","November 30, 2011","La Salle",68,"Northeastern",51
"1140","November 30, 2011","Marshall",68,"Ohio",70
"1141","November 30, 2011","Maryland-Eastern Shore",59,"Navy",46
"1142","November 30, 2011","UMass",86,"Towson",56
"1143","November 30, 2011","Michigan State",65,"Florida State",49
"1144","November 30, 2011","Minnesota",58,"Virginia Tech",55
"1145","November 30, 2011","Nebraska",53,"Wake Forest",55
"1146","November 30, 2011","New Hampshire",53,"Dartmouth",50
"1147","November 30, 2011","New Mexico",65,"Idaho State",41
"1148","November 30, 2011","Norfolk State",57,"Elizabeth City State",69
"1149","November 30, 2011","UNC",60,"Wisconsin",57
"1150","November 30, 2011","NC State",75,"Indiana",86
"1151","November 30, 2011","North Dakota",74,"Jamestown",66
"1152","November 30, 2011","Oklahoma State",59,"Tulsa",56
"1153","November 30, 2011","Oral Roberts",68,"Missouri State",63
"1154","November 30, 2011","Princeton",69,"Lafayette",54
"1155","November 30, 2011","St. Joseph's",62,"Drexel",49
"1156","November 30, 2011","San Diego State",83,"Creighton",85
"1157","November 30, 2011","San Jose State",72,"UTSA",66
"1158","November 30, 2011","South Alabama",55,"Alabama-Birmingham",47
"1159","November 30, 2011","Southeastern Louisiana",72,"Louisiana Tech",69
"1160","November 30, 2011","SIU-Edwardsville",85,"Robert Morris (IL)",61
"1161","November 30, 2011","Stephen F. Austin",72,"Wiley",66
"1162","November 30, 2011","UT-Martin",68,"Central Arkansas",75
"1163","November 30, 2011","Texas A&M",56,"Alcorn State",44
"1164","November 30, 2011","TCU",77,"Lamar",72
"1165","November 30, 2011","Toledo",75,"UNC Wilmington",73
"1166","November 30, 2011","Tulane",78,"Southern",53
"1167","November 30, 2011","Utah State",54,"Denver",67
"1168","November 30, 2011","VCU",69,"South Florida",46
"1169","November 30, 2011","Washington State",69,"Grambling",37
"1170","November 30, 2011","Western Michigan",80,"Hope",58
"1171","November 30, 2011","William & Mary",61,"Richmond",92
"1172","November 30, 2011","Wyoming",74,"Utah Valley",41
"1173","December 1, 2011","Alabama",55,"Georgetown",57
"1174","December 1, 2011","American",69,"UMBC",58
"1175","December 1, 2011","Appalachian State",78,"UNC Greensboro",64
"1176","December 1, 2011","Belmont",98,"Kennesaw State",52
"1177","December 1, 2011","Bryant",51,"Central Connecticut",83
"1178","December 1, 2011","Campbell",96,"Liberty",82
"1179","December 1, 2011","Charleston Southern",83,"Radford",73
"1180","December 1, 2011","Coastal Carolina",87,"VMI",78
"1181","December 1, 2011","Colgate",74,"Eastern Michigan",70
"1182","December 1, 2011","College of Charleston",83,"Citadel",64
"1183","December 1, 2011","DePaul",68,"Ole Miss",70
"1184","December 1, 2011","Detroit",61,"Youngstown State",64
"1185","December 1, 2011","Fordham",60,"Lehigh",78
"1186","December 1, 2011","Gardner-Webb",60,"UNC Asheville",66
"1187","December 1, 2011","Georgia Southern",84,"Chattanooga",76
"1188","December 1, 2011","Georgia State",73,"Florida International",47
"1189","December 1, 2011","Green Bay",71,"UIC",68
"1190","December 1, 2011","Hampton",49,"Savannah State",65
"1191","December 1, 2011","Fort Wayne",66,"UMKC",81
"1192","December 1, 2011","IUPUI",93,"South Dakota State",97
"1193","December 1, 2011","Kansas State",69,"George Washington",56
"1194","December 1, 2011","Kent State",83,"Morehead State",63
"1195","December 1, 2011","Kentucky",81,"St. John's (NY)",59
"1196","December 1, 2011","Lipscomb",72,"Mercer",79
"1197","December 1, 2011","LIU-Brooklyn",78,"Wagner",73
"1198","December 1, 2011","Louisiana",78,"McNeese State",56
"1199","December 1, 2011","Loyola (MD)",76,"Marist",63
"1200","December 1, 2011","Milwaukee",59,"Loyola (IL)",41
"1201","December 1, 2011","Montana",62,"San Francisco",65
"1202","December 1, 2011","Mount St. Mary's",54,"St. Francis (NY)",64
"1203","December 1, 2011","Northern Colorado",60,"Westminster (UT)",73
"1204","December 1, 2011","Oakland",101,"South Dakota",83
"1205","December 1, 2011","Presbyterian",56,"Winthrop",59
"1206","December 1, 2011","Quinnipiac",55,"Sacred Heart",68
"1207","December 1, 2011","Robert Morris",66,"Fairleigh Dickinson",54
"1208","December 1, 2011","Saint Francis (PA)",71,"Monmouth",49
"1209","December 1, 2011","St. Peter's",51,"Siena",44
"1210","December 1, 2011","Sam Houston State",66,"Paul Quinn",54
"1211","December 1, 2011","Samford",71,"Western Carolina",75
"1212","December 1, 2011","Seattle",49,"Stanford",72
"1213","December 1, 2011","South Carolina",67,"Providence",76
"1214","December 1, 2011","USC Upstate",50,"Jacksonville State",48
"1215","December 1, 2011","St. Bonaventure",52,"Arkansas State",58
"1216","December 1, 2011","Stetson",73,"ETSU",65
"1217","December 1, 2011","Tennessee State",62,"Middle Tennessee",77
"1218","December 1, 2011","Texas A&M-Corpus Christi",54,"Texas Tech",61
"1219","December 1, 2011","Vermont",48,"Harvard",55
"1220","December 1, 2011","Western Illinois",55,"North Dakota State",51
"1221","December 1, 2011","Western Kentucky",59,"Murray State",70
"1222","December 1, 2011","Wichita State",75,"Cal State Fullerton",60
"1223","December 1, 2011","Wofford",69,"Davidson",72
"1224","December 1, 2011","Wright State",43,"Cleveland State",45
"1225","December 2, 2011","Canisius",57,"Iona",69
"1226","December 2, 2011","Georgia",51,"Cincinnati",57
"1227","December 2, 2011","La Sierra",45,"North Texas",92
"1228","December 2, 2011","Long Beach State",79,"Brigham Young-Hawaii",43
"1229","December 2, 2011","Longwood",92,"South Carolina State",81
"1230","December 2, 2011","Louisville",62,"Vanderbilt",60
"1231","December 2, 2011","Loyola Marymount",61,"Columbia",69
"1232","December 2, 2011","Missouri",90,"Northwestern State",56
"1233","December 2, 2011","Nevada",76,"Washington",73
"1234","December 2, 2011","Niagara",75,"Fairfield",79
"1235","December 2, 2011","Northwestern",92,"Mississippi Valley State",67
"1236","December 2, 2011","Oklahoma",82,"Sacramento State",53
"1237","December 2, 2011","Rider",55,"Manhattan",71
"1238","December 2, 2011","Seton Hall",81,"Auburn",59
"1239","December 2, 2011","Syracuse",72,"Florida",68
"1240","December 2, 2011","Utah Valley",84,"Haskell Indian Nations Institute",49
"1241","December 3, 2011","Arizona",53,"Northern Arizona",39
"1242","December 3, 2011","Belmont",82,"Mercer",78
"1243","December 3, 2011","Bethune-Cookman",74,"Florida A&M",59
"1244","December 3, 2011","Binghamton",50,"Army",70
"1245","December 3, 2011","Boise State",74,"Indiana State",65
"1246","December 3, 2011","Boston College",61,"Boston University",75
"1247","December 3, 2011","BYU",79,"Oregon",65
"1248","December 3, 2011","Buffalo",60,"St. Bonaventure",66
"1249","December 3, 2011","Butler",71,"Valparaiso",77
"1250","December 3, 2011","Cal Poly",54,"Saint Mary's",59
"1251","December 3, 2011","UC-Davis",74,"Idaho",94
"1252","December 3, 2011","UC-Irvine",99,"San Diego",79
"1253","December 3, 2011","Campbell",72,"High Point",62
"1254","December 3, 2011","Central Connecticut",82,"Sacred Heart",80
"1255","December 3, 2011","UCF",67,"Hartford",48
"1256","December 3, 2011","Charleston Southern",114,"VMI",81
"1257","December 3, 2011","Chicago State",61,"Toledo",73
"1258","December 3, 2011","Coastal Carolina",78,"Liberty",68
"1259","December 3, 2011","College of Charleston",87,"Chattanooga",85
"1260","December 3, 2011","Columbia",72,"North Texas",57
"1261","December 3, 2011","UConn",75,"Arkansas",62
"1262","December 3, 2011","Coppin State",77,"West Virginia Tech",68
"1263","December 3, 2011","Cornell",81,"Lehigh",79
"1264","December 3, 2011","Davidson",86,"Furman",65
"1265","December 3, 2011","Delaware",71,"Drexel",60
"1266","December 3, 2011","Denver",62,"Texas Southern",46
"1267","December 3, 2011","Detroit",61,"Cleveland State",66
"1268","December 3, 2011","Drake",62,"Air Force",60
"1269","December 3, 2011","Duquesne",77,"Tennessee Tech",67
"1270","December 3, 2011","East Carolina",64,"Charlotte",76
"1271","December 3, 2011","Eastern Illinois",72,"Stony Brook",69
"1272","December 3, 2011","Eastern Kentucky",107,"Brescia",43
"1273","December 3, 2011","Elon",51,"Navy",48
"1274","December 3, 2011","Evansville",68,"TCU",70
"1275","December 3, 2011","Florida Gulf Coast",72,"ETSU",63
"1276","December 3, 2011","Florida International",57,"Alabama State",60
"1277","December 3, 2011","Fresno State",82,"Utah",52
"1278","December 3, 2011","Gardner-Webb",62,"Winthrop",60
"1279","December 3, 2011","Georgetown",84,"NJIT",44
"1280","December 3, 2011","Georgia Southern",73,"Appalachian State",62
"1281","December 3, 2011","Georgia State",66,"William & Mary",34
"1282","December 3, 2011","Green Bay",57,"Loyola (IL)",47
"1283","December 3, 2011","Hofstra",60,"James Madison",62
"1284","December 3, 2011","Holy Cross",62,"New Hampshire",57
"1285","December 3, 2011","Houston",87,"Texas A&M-Corpus Christi",66
"1286","December 3, 2011","Idaho State",76,"North Dakota",63
"1287","December 3, 2011","Illinois",82,"Gonzaga",75
"1288","December 3, 2011","Illinois State",54,"UNC Wilmington",63
"1289","December 3, 2011","Iowa",75,"Brown",54
"1290","December 3, 2011","Fort Wayne",92,"South Dakota",87
"1291","December 3, 2011","IUPUI",79,"North Dakota State",84
"1292","December 3, 2011","Kansas",70,"South Florida",42
"1293","December 3, 2011","Kent State",57,"Alabama-Birmingham",48
"1294","December 3, 2011","Kentucky",73,"UNC",72
"1295","December 3, 2011","La Salle",78,"Bucknell",52
"1296","December 3, 2011","Lamar",80,"Louisiana",63
"1297","December 3, 2011","Lipscomb",75,"Kennesaw State",52
"1298","December 3, 2011","Louisiana-Monroe",71,"Louisiana Tech",73
"1299","December 3, 2011","Loyola Marymount",87,"La Sierra",45
"1300","December 3, 2011","Maryland-Eastern Shore",68,"Delaware State",78
"1301","December 3, 2011","Memphis",91,"Austin Peay",60
"1302","December 3, 2011","Miami (FL)",83,"UMass",75
"1303","December 3, 2011","Michigan",76,"Iowa State",66
"1304","December 3, 2011","Milwaukee",73,"UIC",71
"1305","December 3, 2011","Minnesota",55,"USC",40
"1306","December 3, 2011","Mississippi State",75,"West Virginia",62
"1307","December 3, 2011","Montana State",71,"Cal State Bakersfield",67
"1308","December 3, 2011","Mount St. Mary's",76,"LIU-Brooklyn",85
"1309","December 3, 2011","New Mexico",76,"Missouri State",60
"1310","December 3, 2011","Norfolk State",60,"Savannah State",58
"1311","December 3, 2011","North Carolina Central",65,"North Carolina A&T",46
"1312","December 3, 2011","North Florida",80,"Jacksonville",58
"1313","December 3, 2011","Northeastern",59,"Old Dominion",69
"1314","December 3, 2011","Northern Colorado",98,"Johnson & Wales (CO)",66
"1315","December 3, 2011","Northern Illinois",72,"Omaha",77
"1316","December 3, 2011","Northern Iowa",83,"Colorado State",77
"1317","December 3, 2011","Oakland",86,"UMKC",73
"1318","December 3, 2011","Ohio",61,"Morgan State",53
"1319","December 3, 2011","Ohio State",64,"Texas-Rio Grande Valley",35
"1320","December 3, 2011","Oral Roberts",61,"Southern Utah",55
"1321","December 3, 2011","Pacific",65,"Utah State",57
"1322","December 3, 2011","Pepperdine",73,"Hawaii",67
"1323","December 3, 2011","Portland State",102,"Walla Walla",47
"1324","December 3, 2011","Presbyterian",72,"Radford",64
"1325","December 3, 2011","Quinnipiac",83,"Bryant",72
"1326","December 3, 2011","Rice",81,"St. Thomas (TX)",67
"1327","December 3, 2011","Robert Morris",69,"Monmouth",51
"1328","December 3, 2011","Rutgers",50,"LSU",55
"1329","December 3, 2011","Saint Francis (PA)",73,"Fairleigh Dickinson",69
"1330","December 3, 2011","Saint Louis",73,"Portland",53
"1331","December 3, 2011","Santa Clara",71,"Cal State Northridge",58
"1332","December 3, 2011","Siena",59,"Loyola (MD)",66
"1333","December 3, 2011","South Alabama",67,"Alabama A&M",44
"1334","December 3, 2011","Southeast Missouri State",63,"Southeastern Louisiana",61
"1335","December 3, 2011","SIU-Edwardsville",57,"Cal State Fullerton",79
"1336","December 3, 2011","Temple",86,"Central Michigan",74
"1337","December 3, 2011","Tennessee",56,"Pitt",61
"1338","December 3, 2011","UT-Martin",48,"Ball State",71
"1339","December 3, 2011","Texas A&M",55,"Stephen F. Austin",42
"1340","December 3, 2011","Texas State",103,"Houston Baptist",76
"1341","December 3, 2011","Towson",53,"George Mason",65
"1342","December 3, 2011","Troy",73,"Miami (OH)",60
"1343","December 3, 2011","Tulane",57,"Georgia Tech",52
"1344","December 3, 2011","Tulsa",64,"Arizona State",67
"1345","December 3, 2011","UCLA",59,"Texas",69
"1346","December 3, 2011","Villanova",73,"Penn",65
"1347","December 3, 2011","Virginia",86,"Longwood",53
"1348","December 3, 2011","Wagner",90,"St. Francis (NY)",50
"1349","December 3, 2011","Wake Forest",62,"Richmond",70
"1350","December 3, 2011","Washington State",75,"Eastern Washington",49
"1351","December 3, 2011","Weber State",91,"San Jose State",89
"1352","December 3, 2011","Western Carolina",73,"UNC Greensboro",69
"1353","December 3, 2011","Western Illinois",66,"South Dakota State",67
"1354","December 3, 2011","Wisconsin",54,"Marquette",61
"1355","December 3, 2011","Wofford",82,"Citadel",63
"1356","December 3, 2011","Wright State",63,"Youngstown State",62
"1357","December 3, 2011","Wyoming",66,"Bradley",49
"1358","December 3, 2011","Xavier",66,"Purdue",63
"1359","December 3, 2011","Yale",68,"Vermont",52
"1360","December 4, 2011","American",66,"St. Joseph's",60
"1361","December 4, 2011","Little Rock",63,"SMU",69
"1362","December 4, 2011","Canisius",59,"Fairfield",68
"1363","December 4, 2011","Clemson",55,"South Carolina",58
"1364","December 4, 2011","Columbia",78,"La Sierra",56
"1365","December 4, 2011","Creighton",76,"Nebraska",66
"1366","December 4, 2011","George Washington",60,"VCU",75
"1367","December 4, 2011","Hampton",71,"Howard",53
"1368","December 4, 2011","Harvard",80,"Seattle",70
"1369","December 4, 2011","Indiana",84,"Stetson",50
"1370","December 4, 2011","Loyola Marymount",63,"North Texas",76
"1371","December 4, 2011","Manhattan",68,"St. Peter's",42
"1372","December 4, 2011","Marist",95,"Rider",75
"1373","December 4, 2011","Maryland",78,"Notre Dame",71
"1374","December 4, 2011","Michigan State",110,"Omaha",68
"1375","December 4, 2011","Middle Tennessee",77,"Akron",53
"1376","December 4, 2011","Morehead State",83,"Mid-Continent",57
"1377","December 4, 2011","Murray State",75,"Dayton",58
"1378","December 4, 2011","Niagara",62,"Iona",98
"1379","December 4, 2011","UNC Asheville",88,"USC Upstate",81
"1380","December 4, 2011","Northwestern",41,"Baylor",69
"1381","December 4, 2011","Oklahoma State",80,"Langston",58
"1382","December 4, 2011","Oregon State",71,"Montana",46
"1383","December 4, 2011","Penn State",70,"Ole Miss",72
"1384","December 4, 2011","Rhode Island",74,"Maine",76
"1385","December 4, 2011","San Diego State",64,"California",63
"1386","December 4, 2011","San Francisco",90,"Pacific Union",36
"1387","December 4, 2011","Southern Miss",74,"New Mexico State",66
"1388","December 4, 2011","Stanford",76,"NC State",72
"1389","December 4, 2011","Virginia Tech",61,"Kansas State",69
"1390","December 4, 2011","Western Kentucky",60,"Bowling Green State",53
"1391","December 4, 2011","Wichita State",89,"UNLV",70
"1392","December 5, 2011","Austin Peay",86,"Arkansas State",82
"1393","December 5, 2011","Boise State",79,"Idaho State",55
"1394","December 5, 2011","Central Arkansas",88,"Southeast Missouri State",72
"1395","December 5, 2011","Coppin State",53,"Rio Grande",50
"1396","December 5, 2011","DePaul",76,"Milwaukee",87
"1397","December 5, 2011","Detroit",69,"St. John's (NY)",63
"1398","December 5, 2011","Florida A&M",94,"Allen",65
"1399","December 5, 2011","Florida State",76,"Charleston Southern",51
"1400","December 5, 2011","Fordham",54,"Hampton",53
"1401","December 5, 2011","Lafayette",80,"LIU-Brooklyn",82
"1402","December 5, 2011","Lamar",60,"Texas-Rio Grande Valley",49
"1403","December 5, 2011","Norfolk State",82,"South Carolina State",67
"1404","December 5, 2011","UNC Greensboro",72,"Elon",80
"1405","December 5, 2011","Providence",80,"Brown",49
"1406","December 5, 2011","Sacred Heart",71,"Yale",73
"1407","December 5, 2011","Samford",52,"UTSA",74
"1408","December 5, 2011","Siena",64,"Albany (NY)",60
"1409","December 6, 2011","Little Rock",102,"Philander Smith",59
"1410","December 6, 2011","Belmont",75,"Tennessee State",62
"1411","December 6, 2011","Binghamton",63,"Bucknell",77
"1412","December 6, 2011","Bradley",79,"Northeastern",68
"1413","December 6, 2011","Citadel",58,"Coastal Carolina",80
"1414","December 6, 2011","Columbia",46,"Holy Cross",45
"1415","December 6, 2011","Duquesne",60,"Robert Morris",64
"1416","December 6, 2011","East Carolina",58,"UMass",63
"1417","December 6, 2011","Eastern Kentucky",75,"North Carolina Central",62
"1418","December 6, 2011","Furman",86,"Virginia Wise",66
"1419","December 6, 2011","Gardner-Webb",87,"Alice Lloyd",57
"1420","December 6, 2011","Hartford",61,"Quinnipiac",70
"1421","December 6, 2011","Howard",72,"Delaware State",65
"1422","December 6, 2011","Iowa State",84,"Prairie View",59
"1423","December 6, 2011","James Madison",51,"Kent State",71
"1424","December 6, 2011","Kansas",88,"Long Beach State",80
"1425","December 6, 2011","Liberty",68,"UNC Wilmington",77
"1426","December 6, 2011","Lipscomb",70,"UT-Martin",55
"1427","December 6, 2011","Louisiana Tech",94,"Northwestern State",93
"1428","December 6, 2011","Marquette",79,"Washington",77
"1429","December 6, 2011","Miami (FL)",54,"Memphis",71
"1430","December 6, 2011","Minnesota",70,"Appalachian State",56
"1431","December 6, 2011","Missouri",81,"Villanova",71
"1432","December 6, 2011","Navy",67,"Monmouth",69
"1433","December 6, 2011","UNC",97,"Evansville",48
"1434","December 6, 2011","Northern Iowa",80,"Iowa",60
"1435","December 6, 2011","Pacific",64,"Hawaii",54
"1436","December 6, 2011","Pitt",97,"VMI",70
"1437","December 6, 2011","Radford",49,"Charlotte",57
"1438","December 6, 2011","Seton Hall",78,"NJIT",48
"1439","December 6, 2011","South Dakota State",92,"Southwest State (MN)",69
"1440","December 6, 2011","SIU-Edwardsville",55,"Ball State",76
"1441","December 6, 2011","Syracuse",62,"Marshall",56
"1442","December 6, 2011","Texas",80,"Texas-Arlington",62
"1443","December 6, 2011","TCU",75,"Texas Tech",69
"1444","December 6, 2011","Texas State",81,"Houston",78
"1445","December 6, 2011","Utah State",63,"Utah Valley",54
"1446","December 6, 2011","Virginia",68,"George Mason",48
"1447","December 6, 2011","Wagner",58,"Hofstra",43
"1448","December 6, 2011","Wofford",61,"Tulane",50
"1449","December 6, 2011","Youngstown State",69,"Fredonia State",35
"1450","December 7, 2011","Air Force",55,"Wright State",34
"1451","December 7, 2011","Alabama-Birmingham",66,"Middle Tennessee",56
"1452","December 7, 2011","Albany (NY)",87,"Colgate",63
"1453","December 7, 2011","American",74,"Hampton",72
"1454","December 7, 2011","Arizona State",61,"Nevada",69
"1455","December 7, 2011","Boise State",92,"Portland",70
"1456","December 7, 2011","Bowling Green State",87,"Malone",44
"1457","December 7, 2011","BYU",94,"Weber State",66
"1458","December 7, 2011","Brown",56,"New Hampshire",69
"1459","December 7, 2011","Butler",61,"Xavier",73
"1460","December 7, 2011","Cal State Bakersfield",63,"Sacramento State",60
"1461","December 7, 2011","Cal State San Marcos",50,"UNLV",94
"1462","December 7, 2011","California",81,"San Jose State",36
"1463","December 7, 2011","Central Arkansas",83,"Henderson State",81
"1464","December 7, 2011","Colorado",71,"Fresno State",64
"1465","December 7, 2011","Davidson",83,"Vanderbilt",87
"1466","December 7, 2011","Dayton",74,"Alabama",62
"1467","December 7, 2011","Denver",78,"Iona",80
"1468","December 7, 2011","Duke",87,"Colorado State",64
"1469","December 7, 2011","Eastern Illinois",83,"Oakland City",67
"1470","December 7, 2011","Florida",78,"Arizona",72
"1471","December 7, 2011","George Washington",55,"Loyola (MD)",65
"1472","December 7, 2011","Georgia",56,"Georgia Tech",68
"1473","December 7, 2011","High Point",83,"Wake Forest",87
"1474","December 7, 2011","Idaho",64,"Washington State",66
"1475","December 7, 2011","Illinois",48,"St. Bonaventure",43
"1476","December 7, 2011","Fort Wayne",85,"Valparaiso",76
"1477","December 7, 2011","Lehigh",71,"Saint Francis (PA)",50
"1478","December 7, 2011","Louisville",90,"IUPUI",60
"1479","December 7, 2011","Loyola (IL)",58,"DePaul",69
"1480","December 7, 2011","Manhattan",81,"Fordham",47
"1481","December 7, 2011","Marist",59,"Army",56
"1482","December 7, 2011","Maryland",77,"Mount St. Mary's",74
"1483","December 7, 2011","Michigan State",89,"Central Connecticut",69
"1484","December 7, 2011","UMKC",78,"North Dakota",75
"1485","December 7, 2011","Missouri State",67,"Oklahoma State",72
"1486","December 7, 2011","Montana",64,"Montana Tech",49
"1487","December 7, 2011","Montana State",109,"Willamette",64
"1488","December 7, 2011","Morehead State",73,"Illinois State",78
"1489","December 7, 2011","Nebraska",51,"Florida Gulf Coast",50
"1490","December 7, 2011","Niagara",74,"Buffalo",82
"1491","December 7, 2011","Northern Arizona",40,"Pepperdine",49
"1492","December 7, 2011","Oakland",82,"Ohio",84
"1493","December 7, 2011","Penn State",57,"Lafayette",61
"1494","December 7, 2011","Penn",69,"Delaware",60
"1495","December 7, 2011","Purdue",65,"Western Carolina",60
"1496","December 7, 2011","Rhode Island",67,"Virginia Tech",78
"1497","December 7, 2011","Rutgers",57,"Princeton",59
"1498","December 7, 2011","St. Joseph's",75,"Boston University",68
"1499","December 7, 2011","Saint Louis",62,"Vermont",43
"1500","December 7, 2011","Samford",78,"Mercer",83
"1501","December 7, 2011","San Diego",62,"San Diego State",74
"1502","December 7, 2011","South Alabama",54,"Southern Miss",67
"1503","December 7, 2011","Southern Illinois",55,"Western Kentucky",62
"1504","December 7, 2011","Stony Brook",70,"Fairleigh Dickinson",46
"1505","December 7, 2011","Tennessee Tech",83,"ETSU",74
"1506","December 7, 2011","Texas A&M",64,"Sam Houston State",37
"1507","December 7, 2011","Toledo",58,"Temple",77
"1508","December 7, 2011","Towson",51,"La Salle",89
"1509","December 7, 2011","Tulsa",67,"Wichita State",77
"1510","December 7, 2011","Utah",50,"Cal State Fullerton",81
"1511","December 7, 2011","Wisconsin",70,"Green Bay",42
"1512","December 7, 2011","Yale",76,"Bryant",59
"1513","December 8, 2011","Canisius",55,"South Dakota",67
"1514","December 8, 2011","UConn",67,"Harvard",53
"1515","December 8, 2011","Detroit",92,"Western Michigan",81
"1516","December 8, 2011","Drake",66,"Eastern Michigan",53
"1517","December 8, 2011","Eastern Washington",104,"Linfield",54
"1518","December 8, 2011","Florida A&M",82,"Southeastern",64
"1519","December 8, 2011","Kansas State",80,"West Virginia",85
"1520","December 8, 2011","Notre Dame",87,"Maine",78
"1521","December 8, 2011","Oklahoma",73,"Oral Roberts",59
"1522","December 8, 2011","Providence",64,"Boston College",57
"1523","December 8, 2011","Robert Morris",58,"Cleveland State",62
"1524","December 8, 2011","VMI",109,"Central Pennsylvania College",86
"1525","December 9, 2011","Colorado",54,"Wyoming",65
"1526","December 9, 2011","Fairfield",59,"Old Dominion",51
