"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"973","November 24, 2017","USC Upstate",74,"Bowling Green State",83
"974","November 24, 2017","Texas",78,"Duke",85
"975","November 24, 2017","West Virginia",83,"UCF",45
"976","November 24, 2017","Oklahoma",93,"Portland",71
"977","November 24, 2017","Robert Morris",75,"Norfolk State",53
"978","November 24, 2017","South Dakota",84,"Southern Miss",71
"979","November 24, 2017","Auburn",119,"Winthrop",85
"980","November 24, 2017","Charlotte",70,"High Point",67
"981","November 24, 2017","Florida Gulf Coast",79,"Denver",71
"982","November 24, 2017","Green Bay",57,"Florida A&M",50
"983","November 24, 2017","Illinois",86,"North Carolina Central",73
"984","November 24, 2017","Kent State",67,"Valparaiso",77
"985","November 24, 2017","Louisville",84,"Saint Francis (PA)",72
"986","November 24, 2017","Marist",59,"Nebraska",84
"987","November 24, 2017","Ohio",96,"Mount St. Mary's",77
"988","November 24, 2017","Rhode Island",55,"Virginia",70
"989","November 24, 2017","San Diego State",75,"Georgia",68
"990","November 24, 2017","Texas-Arlington",89,"Western Carolina",65
"991","November 24, 2017","TCU",69,"New Mexico",67
"992","November 24, 2017","Wake Forest",81,"UNC Greensboro",75
"993","November 24, 2017","Western Kentucky",63,"SMU",61
"994","November 24, 2017","Wright State",67,"Gardner-Webb",47
"995","November 24, 2017","Eastern Illinois",96,"Fontbonne",44
"996","November 24, 2017","Florida State",113,"Citadel",78
"997","November 24, 2017","Kansas",102,"Oakland",59
"998","November 24, 2017","Kansas State",67,"George Washington",59
"999","November 24, 2017","Missouri State",80,"Evangel",48
"1000","November 24, 2017","Northwestern",81,"Sacred Heart",50
"1001","November 24, 2017","UTSA",72,"Texas A&M-Corpus Christi",58
"1002","November 24, 2017","Utah",85,"Eastern Washington",69
"1003","November 24, 2017","Central Michigan",56,"Cal Poly",53
"1004","November 24, 2017","Colorado State",72,"Northwestern State",60
"1005","November 24, 2017","DePaul",79,"Oregon",89
"1006","November 24, 2017","Maryland",61,"St. Bonaventure",63
"1007","November 24, 2017","Northern Colorado",80,"Youngstown State",67
"1008","November 24, 2017","Ohio State",79,"Stanford",71
"1009","November 24, 2017","Pacific",78,"Arkansas-Pine Bluff",69
"1010","November 24, 2017","Purdue",89,"Arizona",64
"1011","November 24, 2017","Sacramento State",63,"Cal State Fullerton",68
"1012","November 24, 2017","Seton Hall",72,"Vanderbilt",59
"1013","November 24, 2017","Texas A&M",81,"Pepperdine",65
"1014","November 24, 2017","Wisconsin",71,"Milwaukee",49
"1015","November 24, 2017","UCSB",69,"Prairie View",66
"1016","November 24, 2017","Rider",94,"Hampton",80
"1017","November 24, 2017","Cal State Bakersfield",64,"Idaho",62
"1018","November 24, 2017","Canisius",68,"Texas State",62
"1019","November 24, 2017","Gonzaga",105,"Florida",111
"1020","November 25, 2017","Michigan State",77,"UConn",57
"1021","November 25, 2017","Hawaii",54,"Nevada",67
"1022","November 25, 2017","Omaha",73,"Jackson State",75
"1023","November 25, 2017","Tulsa",92,"Central Arkansas",72
"1024","November 25, 2017","Brown",94,"LIU-Brooklyn",86
"1025","November 25, 2017","Holy Cross",62,"Albany (NY)",78
"1026","November 25, 2017","Indiana State",85,"Ball State",93
"1027","November 25, 2017","New Hampshire",63,"Utah State",77
"1028","November 25, 2017","Tennessee Tech",90,"Maryland-Eastern Shore",60
"1029","November 25, 2017","Virginia Tech",96,"Morehead State",63
"1030","November 25, 2017","Bradley",62,"Georgia Southern",57
"1031","November 25, 2017","Campbell",72,"Bowling Green State",78
"1032","November 25, 2017","Colgate",77,"Columbia",71
"1033","November 25, 2017","Detroit",131,"Siena Heights",69
"1034","November 25, 2017","Fairfield",75,"Gardner-Webb",64
"1035","November 25, 2017","Liberty",96,"Toccoa Falls",50
"1036","November 25, 2017","UMass",66,"BYU",68
"1037","November 25, 2017","Mississippi Valley State",59,"Southeastern Louisiana",73
"1038","November 25, 2017","Pitt",80,"Lehigh",68
"1039","November 25, 2017","Siena",85,"Hofstra",76
"1040","November 25, 2017","Western Michigan",88,"Northwood (MI)",59
"1041","November 25, 2017","Yale",73,"Vermont",79
"1042","November 25, 2017","North Dakota",75,"Utah Valley",83
"1043","November 25, 2017","Northeastern",67,"Furman",78
"1044","November 25, 2017","Texas Tech",103,"Savannah State",69
"1045","November 25, 2017","American",69,"VMI",64
"1046","November 25, 2017","Little Rock",64,"Robert Morris",78
"1047","November 25, 2017","Bethune-Cookman",95,"Florida College",67
"1048","November 25, 2017","Creighton",103,"SIU-Edwardsville",66
"1049","November 25, 2017","Delaware State",68,"Georgian Court",55
"1050","November 25, 2017","ETSU",83,"Fort Wayne",73
"1051","November 25, 2017","Maryland",80,"New Mexico",65
"1052","November 25, 2017","McNeese State",103,"Southern-New Orleans",79
"1053","November 25, 2017","Miami (FL)",86,"North Florida",65
"1054","November 25, 2017","NJIT",65,"Drexel",53
"1055","November 25, 2017","Radford",69,"James Madison",68
"1056","November 25, 2017","Santa Clara",59,"Sam Houston State",73
"1057","November 25, 2017","St. Francis (NY)",50,"Denver",60
"1058","November 25, 2017","Western Carolina",82,"Alabama A&M",72
"1059","November 25, 2017","Eastern Kentucky",99,"Asbury",71
"1060","November 25, 2017","Kent State",60,"Loyola (IL)",75
"1061","November 25, 2017","Minnesota",89,"Alabama",84
"1062","November 25, 2017","USC Upstate",88,"Abilene Christian",78
"1063","November 25, 2017","Wright State",68,"Jacksonville",44
"1064","November 25, 2017","Youngstown State",64,"Southern Miss",71
"1065","November 25, 2017","Alaska-Anchorage",46,"College of Charleston",55
"1066","November 25, 2017","Alcorn State",103,"Concordia (AL)",56
"1067","November 25, 2017","Memphis",76,"Northern Kentucky",74
"1068","November 25, 2017","Richmond",76,"Georgetown",82
"1069","November 25, 2017","Appalachian State",78,"Davidson",62
"1070","November 25, 2017","Chattanooga",95,"Tennessee Wesleyan",60
"1071","November 25, 2017","Dayton",73,"Akron",60
"1072","November 25, 2017","Florida Gulf Coast",70,"Navy",54
"1073","November 25, 2017","Kennesaw State",74,"Tennessee State",77
"1074","November 25, 2017","Monmouth",96,"Penn",101
"1075","November 25, 2017","UNC Wilmington",70,"Valparaiso",79
"1076","November 25, 2017","Rice",70,"St. Thomas (TX)",59
"1077","November 25, 2017","South Dakota",62,"Northern Colorado",63
"1078","November 25, 2017","St. Bonaventure",79,"TCU",89
"1079","November 25, 2017","Texas-Arlington",95,"Niagara",90
"1080","November 25, 2017","William & Mary",79,"Old Dominion",77
"1081","November 25, 2017","Houston",97,"Incarnate Word",58
"1082","November 25, 2017","Iowa State",70,"Western Illinois",45
"1083","November 25, 2017","Murray State",81,"Southern Illinois",73
"1084","November 25, 2017","North Dakota State",94,"Stetson",58
"1085","November 25, 2017","Providence",86,"Boston College",66
"1086","November 25, 2017","Texas-Rio Grande Valley",76,"Grambling",82
"1087","November 25, 2017","Boise State",68,"Loyola Marymount",48
"1088","November 25, 2017","Grand Canyon",62,"San Diego",72
"1089","November 25, 2017","Idaho",75,"Cal Poly",66
"1090","November 25, 2017","Illinois State",62,"Charleston Southern",64
"1091","November 25, 2017","New Mexico State",72,"UTEP",63
"1092","November 25, 2017","Pacific",78,"Texas State",85
"1093","November 25, 2017","Weber State",105,"Black Hills State",52
"1094","November 25, 2017","UNLV",101,"Southern Utah",82
"1095","November 25, 2017","Cal State Bakersfield",72,"Central Michigan",75
"1096","November 25, 2017","Canisius",81,"Arkansas-Pine Bluff",58
"1097","November 26, 2017","Southern Miss",63,"Northern Colorado",77
"1098","November 26, 2017","UCF",43,"St. John's (NY)",46
"1099","November 26, 2017","Georgia State",70,"Tulane",59
"1100","November 26, 2017","Navy",79,"Denver",71
"1101","November 26, 2017","Bowling Green State",83,"Abilene Christian",88
"1102","November 26, 2017","Gonzaga",76,"Texas",71
"1103","November 26, 2017","Jacksonville",106,"Gardner-Webb",99
"1104","November 26, 2017","Oregon",80,"Oklahoma",90
"1105","November 26, 2017","Binghamton",97,"Hartwick",65
"1106","November 26, 2017","Fairleigh Dickinson",76,"Princeton",83
"1107","November 26, 2017","Fordham",70,"Manhattan",57
"1108","November 26, 2017","Hartford",50,"Wagner",72
"1109","November 26, 2017","Lafayette",82,"St. Peter's",86
"1110","November 26, 2017","UMass-Lowell",83,"Loyola (MD)",75
"1111","November 26, 2017","Mercer",90,"Hiwassee",53
"1112","November 26, 2017","Nebraska",85,"Long Beach State",80
"1113","November 26, 2017","Quinnipiac",72,"Maine",78
"1114","November 26, 2017","Sacramento State",69,"St. Joseph's",74
"1115","November 26, 2017","Stony Brook",76,"Bucknell",85
"1116","November 26, 2017","Austin Peay",86,"Miami (OH)",61
"1117","November 26, 2017","UConn",67,"Arkansas",102
"1118","November 26, 2017","Drake",79,"Chicago State",67
"1119","November 26, 2017","Fresno State",80,"Montana State",67
"1120","November 26, 2017","Longwood",107,"North Carolina Wesleyan",78
"1121","November 26, 2017","Mississippi State",59,"Jacksonville State",56
"1122","November 26, 2017","Ohio State",66,"Butler",67
"1123","November 26, 2017","Oklahoma State",101,"Houston Baptist",74
"1124","November 26, 2017","Samford",83,"Mississippi Valley State",70
"1125","November 26, 2017","South Dakota",81,"Youngstown State",53
"1126","November 26, 2017","South Dakota State",92,"Dakota State",60
"1127","November 26, 2017","Southeast Missouri State",70,"North Carolina Central",77
"1128","November 26, 2017","Stephen F. Austin",79,"Florida A&M",63
"1129","November 26, 2017","Wright State",57,"Fairfield",56
"1130","November 26, 2017","Alabama-Birmingham",90,"Mississippi College",53
"1131","November 26, 2017","Little Rock",70,"Norfolk State",55
"1132","November 26, 2017","Boston University",83,"Wheaton (MA)",48
"1133","November 26, 2017","Campbell",93,"USC Upstate",74
"1134","November 26, 2017","Colorado",81,"Air Force",69
"1135","November 26, 2017","East Carolina",81,"North Carolina A&T",87
"1136","November 26, 2017","Marshall",106,"Concord",70
"1137","November 26, 2017","Michigan",87,"UC-Riverside",42
"1138","November 26, 2017","UNC Asheville",85,"Wofford",65
"1139","November 26, 2017","Northern Illinois",105,"Rockford",53
"1140","November 26, 2017","South Alabama",55,"New Orleans",52
"1141","November 26, 2017","South Florida",47,"Eastern Michigan",65
"1142","November 26, 2017","Georgia",83,"Saint Mary's",81
"1143","November 26, 2017","La Salle",87,"Temple",83
"1144","November 26, 2017","Louisiana-Monroe",104,"Rust",46
"1145","November 26, 2017","UT-Martin",55,"UMKC",65
"1146","November 26, 2017","Bryant",67,"Brown",81
"1147","November 26, 2017","Florida Gulf Coast",75,"St. Francis (NY)",51
"1148","November 26, 2017","Kentucky",107,"UIC",73
"1149","November 26, 2017","Pacific",80,"Canisius",58
"1150","November 26, 2017","UCLA",87,"UC-Irvine",63
"1151","November 26, 2017","Wyoming",83,"New Mexico Highlands",70
"1152","November 26, 2017","DePaul",82,"Portland",69
"1153","November 26, 2017","Marist",46,"Oregon State",65
"1154","November 26, 2017","Winthrop",86,"South Carolina State",61
"1155","November 26, 2017","Michigan State",63,"UNC",45
"1156","November 26, 2017","Washington",77,"UC-Davis",70
"1157","November 26, 2017","Cal State Fullerton",70,"Harvard",61
"1158","November 26, 2017","Montana",86,"Carroll",75
"1159","November 26, 2017","Stanford",78,"Portland State",87
"1160","November 26, 2017","West Virginia",83,"Missouri",79
"1161","November 26, 2017","Florida",84,"Duke",87
"1162","November 26, 2017","USC",59,"Texas A&M",75
"1163","November 26, 2017","San Diego State",86,"Washington State",93
"1164","November 27, 2017","UMBC",88,"Shenandoah",59
"1165","November 27, 2017","Towson",90,"St. Mary's (MD)",57
"1166","November 27, 2017","Belmont",66,"Lipscomb",74
"1167","November 27, 2017","Cincinnati",83,"Alabama State",51
"1168","November 27, 2017","Delaware",66,"Yale",76
"1169","November 27, 2017","Duquesne",71,"Cornell",78
"1170","November 27, 2017","Florida International",61,"South Carolina",78
"1171","November 27, 2017","Hampton",72,"Saint Leo",56
"1172","November 27, 2017","Liberty",75,"Howard",55
"1173","November 27, 2017","Monmouth",81,"Albany (NY)",73
"1174","November 27, 2017","Mount St. Mary's",63,"Morgan State",69
"1175","November 27, 2017","Niagara",77,"Army",71
"1176","November 27, 2017","Old Dominion",83,"Maryland-Eastern Shore",44
"1177","November 27, 2017","Syracuse",72,"Maryland",70
"1178","November 27, 2017","Central Arkansas",82,"Morehead State",78
"1179","November 27, 2017","Green Bay",71,"Stetson",83
"1180","November 27, 2017","Marquette",86,"Eastern Illinois",83
"1181","November 27, 2017","Nicholls State",104,"Blue Mountain College",68
"1182","November 27, 2017","North Texas",82,"Grambling",77
"1183","November 27, 2017","Oral Roberts",86,"Oakland",93
"1184","November 27, 2017","Texas-Arlington",73,"Texas-Dallas",53
"1185","November 27, 2017","Troy",95,"Delaware State",64
"1186","November 27, 2017","UTEP",52,"Lamar",66
"1187","November 27, 2017","Virginia",49,"Wisconsin",37
"1188","November 27, 2017","Seattle",73,"Idaho State",67
"1189","November 27, 2017","Hawaii",87,"Adams State",77
"1190","November 28, 2017","Florida Atlantic",91,"Ave Maria",54
"1191","November 28, 2017","Xavier",76,"Baylor",63
"1192","November 28, 2017","Akron",75,"Chattanooga",70
"1193","November 28, 2017","Ball State",81,"Oakland City",57
"1194","November 28, 2017","Charleston Southern",68,"VMI",76
"1195","November 28, 2017","Charlotte",70,"Davidson",85
"1196","November 28, 2017","Dartmouth",64,"Loyola (MD)",63
"1197","November 28, 2017","Georgia Tech",52,"Northwestern",51
"1198","November 28, 2017","Fort Wayne",91,"Detroit",82
"1199","November 28, 2017","NJIT",73,"LIU-Brooklyn",69
"1200","November 28, 2017","Ohio",88,"Iona",93
"1201","November 28, 2017","Pitt",71,"High Point",63
"1202","November 28, 2017","Presbyterian",74,"UNC Greensboro",72
"1203","November 28, 2017","Rhode Island",86,"Brown",62
"1204","November 28, 2017","Rutgers",73,"Florida State",78
"1205","November 28, 2017","Sam Houston State",81,"Schreiner",55
"1206","November 28, 2017","South Carolina State",100,"Morris College",91
"1207","November 28, 2017","Southeast Missouri State",83,"Hannibal-LaGrange",59
"1208","November 28, 2017","VCU",85,"Appalachian State",72
"1209","November 28, 2017","Georgetown",76,"Maine",55
"1210","November 28, 2017","Houston Baptist",96,"Dallas Christian",66
"1211","November 28, 2017","Kansas",96,"Toledo",58
"1212","November 28, 2017","Louisiana",89,"McNeese State",78
"1213","November 28, 2017","Louisiana-Monroe",65,"Jackson State",52
"1214","November 28, 2017","Ole Miss",97,"South Dakota State",99
"1215","November 28, 2017","Missouri State",77,"Colorado State",67
"1216","November 28, 2017","Murray State",85,"Harris-Stowe",56
"1217","November 28, 2017","North Dakota",82,"Presentation College",75
"1218","November 28, 2017","Purdue",66,"Louisville",57
"1219","November 28, 2017","Saint Louis",51,"Western Michigan",65
"1220","November 28, 2017","Southeastern Louisiana",80,"Loyola (LA)",53
"1221","November 28, 2017","SMU",95,"Texas-Rio Grande Valley",64
"1222","November 28, 2017","Stephen F. Austin",54,"North Dakota State",50
"1223","November 28, 2017","Tennessee State",67,"Fisk",53
"1224","November 28, 2017","Tulsa",100,"UTSA",96
"1225","November 28, 2017","Valparaiso",72,"Utah State",65
"1226","November 28, 2017","Vanderbilt",74,"Radford",62
"1227","November 28, 2017","Western Illinois",90,"IUPUI",77
"1228","November 28, 2017","Wichita State",112,"Savannah State",66
"1229","November 28, 2017","Boise State",87,"Loyola (IL)",53
"1230","November 28, 2017","Virginia Tech",79,"Iowa",55
"1231","November 28, 2017","Wake Forest",80,"Illinois",73
"1232","November 28, 2017","Washington",85,"Kennesaw State",71
"1233","November 28, 2017","Loyola Marymount",87,"Cal State Los Angeles",66
"1234","November 28, 2017","San Francisco",72,"UCSB",79
"1235","November 28, 2017","California",83,"Cal State Northridge",63
"1236","November 29, 2017","Albany (NY)",75,"Colgate",69
"1237","November 29, 2017","Little Rock",71,"Central Arkansas",65
"1238","November 29, 2017","Bowling Green State",85,"San Jose State",79
"1239","November 29, 2017","Cleveland State",75,"Arkansas State",72
"1240","November 29, 2017","Coastal Carolina",81,"Wofford",87
"1241","November 29, 2017","UConn",77,"Columbia",73
"1242","November 29, 2017","Dayton",60,"Auburn",73
"1243","November 29, 2017","Drexel",68,"Lafayette",67
"1244","November 29, 2017","Florida Gulf Coast",115,"Webber",61
"1245","November 29, 2017","Florida International",79,"Florida National University",61
"1246","November 29, 2017","Fordham",77,"ETSU",82
"1247","November 29, 2017","Furman",74,"Winthrop",93
"1248","November 29, 2017","George Washington",73,"Morgan State",66
"1249","November 29, 2017","Hampton",117,"Mid-Atlantic Christian",54
"1250","November 29, 2017","Indiana State",74,"Air Force",64
"1251","November 29, 2017","James Madison",72,"George Mason",76
"1252","November 29, 2017","Longwood",84,"Bluefield State",59
"1253","November 29, 2017","UMass-Lowell",80,"Sacred Heart",87
"1254","November 29, 2017","Miami (OH)",123,"Midway",40
"1255","November 29, 2017","New Hampshire",69,"Boston University",70
"1256","November 29, 2017","Niagara",87,"Buffalo",106
"1257","November 29, 2017","UNC",86,"Michigan",71
"1258","November 29, 2017","UNC Asheville",82,"USC Upstate",70
"1259","November 29, 2017","NC State",85,"Penn State",78
"1260","November 29, 2017","North Florida",84,"Eastern Michigan",81
"1261","November 29, 2017","Northern Kentucky",112,"Berea",33
"1262","November 29, 2017","Northwestern State",67,"Lyon",56
"1263","November 29, 2017","Ohio State",65,"Clemson",79
"1264","November 29, 2017","Providence",88,"Rider",84
"1265","November 29, 2017","Quinnipiac",68,"UMass",66
"1266","November 29, 2017","Richmond",65,"Vermont",71
"1267","November 29, 2017","Saint Francis (PA)",100,"American",89
"1268","November 29, 2017","St. Joseph's",83,"Bucknell",70
"1269","November 29, 2017","St. Peter's",77,"Fairleigh Dickinson",53
"1270","November 29, 2017","Siena",55,"St. Bonaventure",75
"1271","November 29, 2017","Southern",92,"Wiley",69
"1272","November 29, 2017","Stony Brook",101,"Shawnee State",58
"1273","November 29, 2017","Tennessee",84,"Mercer",60
"1274","November 29, 2017","Tennessee Tech",86,"Lipscomb",80
"1275","November 29, 2017","Villanova",90,"Penn",62
"1276","November 29, 2017","William & Mary",114,"Marshall",104
"1277","November 29, 2017","Youngstown State",74,"Robert Morris",81
"1278","November 29, 2017","Alabama",77,"Louisiana Tech",74
"1279","November 29, 2017","Alabama A&M",53,"Georgia State",63
"1280","November 29, 2017","Arizona",91,"Long Beach State",56
"1281","November 29, 2017","Delaware State",64,"Binghamton",85
"1282","November 29, 2017","Houston",75,"New Orleans",66
"1283","November 29, 2017","Kansas State",77,"Oral Roberts",68
"1284","November 29, 2017","LSU",84,"UT-Martin",60
"1285","November 29, 2017","Omaha",75,"Drake",73
"1286","November 29, 2017","Norfolk State",70,"Kent State",79
"1287","November 29, 2017","Northern Iowa",77,"UNLV",68
"1288","November 29, 2017","Oklahoma State",79,"Austin Peay",63
"1289","November 29, 2017","Princeton",76,"Lehigh",85
"1290","November 29, 2017","South Alabama",69,"Southern Miss",58
"1291","November 29, 2017","Southern Illinois",86,"SIU-Edwardsville",59
"1292","November 29, 2017","Texas",82,"Florida A&M",58
"1293","November 29, 2017","Texas-Arlington",69,"Rice",49
"1294","November 29, 2017","Texas State",66,"Texas A&M-Corpus Christi",53
"1295","November 29, 2017","Troy",87,"UIC",66
"1296","November 29, 2017","Tulane",81,"Alcorn State",65
"1297","November 29, 2017","Western Kentucky",83,"Eastern Kentucky",51
"1298","November 29, 2017","Yale",84,"Bryant",67
"1299","November 29, 2017","Denver",88,"Wyoming",78
"1300","November 29, 2017","Gonzaga",103,"Incarnate Word",68
"1301","November 29, 2017","Indiana",81,"Duke",91
"1302","November 29, 2017","Marquette",95,"Chicago State",69
"1303","November 29, 2017","Minnesota",81,"Miami (FL)",86
"1304","November 29, 2017","Montana State",98,"Bethesda University (CA)",61
"1305","November 29, 2017","Nebraska",71,"Boston College",62
"1306","November 29, 2017","New Mexico",78,"Evansville",59
"1307","November 29, 2017","Northern Illinois",62,"Milwaukee",75
"1308","November 29, 2017","TCU",87,"Belmont",76
"1309","November 29, 2017","Utah Valley",58,"BYU",85
"1310","November 29, 2017","UC-Davis",56,"Northern Colorado",51
"1311","November 29, 2017","UC-Irvine",112,"Whittier",65
"1312","November 29, 2017","Nevada",98,"Illinois State",68
"1313","November 29, 2017","Pepperdine",82,"Southern Utah",88
"1314","November 29, 2017","Stanford",70,"Montana",54
"1315","November 29, 2017","UCLA",75,"Cal State Bakersfield",66
"1316","November 30, 2017","Morehead State",103,"Alice Lloyd",56
"1317","November 30, 2017","Texas Tech",79,"Seton Hall",89
"1318","November 30, 2017","Central Connecticut",72,"North Carolina A&T",59
"1319","November 30, 2017","College of Charleston",69,"Western Carolina",60
"1320","November 30, 2017","Elon",79,"South Florida",78
"1321","November 30, 2017","Hofstra",107,"Molloy",72
"1322","November 30, 2017","Howard",81,"Central Pennsylvania College",64
"1323","November 30, 2017","Fort Wayne",99,"Indiana-Kokomo",63
"1324","November 30, 2017","Jacksonville",66,"Bethune-Cookman",77
"1325","November 30, 2017","LIU-Brooklyn",79,"Hartford",78
"1326","November 30, 2017","Michigan State",81,"Notre Dame",63
"1327","November 30, 2017","Mississippi State",83,"North Dakota State",59
"1328","November 30, 2017","North Carolina Central",116,"Christendom",38
"1329","November 30, 2017","Northeastern",77,"Harvard",61
"1330","November 30, 2017","Oakland",97,"Texas Southern",87
"1331","November 30, 2017","Sam Houston State",77,"St. Thomas (TX)",54
"1332","November 30, 2017","Savannah State",98,"Carver Bible",60
"1333","November 30, 2017","St. Francis (NY)",104,"New Rochelle",79
"1334","November 30, 2017","Stetson",78,"Campbell",85
"1335","November 30, 2017","West Virginia",102,"NJIT",69
"1336","November 30, 2017","Alabama-Birmingham",71,"Memphis",56
"1337","November 30, 2017","East Carolina",93,"UNC Wilmington",88
"1338","November 30, 2017","Jacksonville State",77,"Alabama State",69
"1339","November 30, 2017","UMKC",63,"South Dakota",82
"1340","November 30, 2017","Oklahoma",82,"North Texas",72
"1341","November 30, 2017","Texas A&M",78,"Texas-Rio Grande Valley",60
"1342","November 30, 2017","UTSA",125,"Ottawa",64
"1343","November 30, 2017","UCF",59,"Missouri",62
"1344","November 30, 2017","Temple",76,"South Carolina",60
"1345","November 30, 2017","UC-Riverside",55,"Pacific",57
"1346","November 30, 2017","Fresno State",83,"Weber State",71
"1347","November 30, 2017","Portland",112,"Multnomah",65
"1348","November 30, 2017","Santa Clara",89,"Northern Arizona",57
"1349","November 30, 2017","Seattle",66,"Kennesaw State",54
"1350","November 30, 2017","UTEP",60,"New Mexico State",80
"1351","November 30, 2017","San Diego",57,"San Diego State",66
"1352","December 1, 2017","Manhattan",70,"Holy Cross",54
"1353","December 1, 2017","La Salle",60,"Towson",67
"1354","December 1, 2017","Citadel",91,"Marist",100
"1355","December 1, 2017","UMBC",70,"Army",81
"1356","December 1, 2017","Central Michigan",70,"Jackson State",63
"1357","December 1, 2017","Georgia Tech",63,"Grambling",64
"1358","December 1, 2017","High Point",90,"Johnson & Wales (NC)",54
"1359","December 1, 2017","Maryland",75,"Purdue",80
"1360","December 1, 2017","Navy",82,"Delaware",76
"1361","December 1, 2017","Ohio",80,"Coppin State",37
"1362","December 1, 2017","Pitt",76,"Duquesne",64
"1363","December 1, 2017","Stetson",85,"Edward Waters",52
"1364","December 1, 2017","Wagner",78,"Fairfield",76
"1365","December 1, 2017","Alcorn State",89,"Rust",50
"1366","December 1, 2017","Bradley",67,"Eastern Illinois",56
"1367","December 1, 2017","Davidson",75,"UNC",85
"1368","December 1, 2017","Nicholls State",80,"Louisiana",105
"1369","December 1, 2017","Texas A&M-Corpus Christi",80,"Texas Lutheran",42
"1370","December 1, 2017","Idaho State",92,"Bethesda University (CA)",71
"1371","December 1, 2017","Northwestern",72,"Illinois",68
"1372","December 1, 2017","Oregon",70,"Boise State",73
"1373","December 1, 2017","Gonzaga",91,"Creighton",74
"1374","December 2, 2017","La Salle",58,"Holy Cross",54
"1375","December 2, 2017","Michigan",69,"Indiana",55
"1376","December 2, 2017","NC State",103,"South Carolina State",71
"1377","December 2, 2017","Towson",56,"Manhattan",55
"1378","December 2, 2017","Virginia",75,"Lehigh",54
"1379","December 2, 2017","Xavier",89,"Cincinnati",76
"1380","December 2, 2017","Colorado State",72,"Colorado",63
"1381","December 2, 2017","Iona",82,"Fairleigh Dickinson",75
"1382","December 2, 2017","Liberty",75,"UNC Greensboro",76
"1383","December 2, 2017","New Hampshire",75,"Bryant",59
"1384","December 2, 2017","VMI",50,"Radford",63
"1385","December 2, 2017","Ball State",83,"IUPUI",64
"1386","December 2, 2017","Baylor",62,"Wichita State",69
"1387","December 2, 2017","Belmont",86,"Green Bay",75
"1388","December 2, 2017","Binghamton",76,"Colgate",65
"1389","December 2, 2017","Brown",62,"Central Connecticut",68
"1390","December 2, 2017","Buffalo",62,"St. Bonaventure",73
"1391","December 2, 2017","Butler",75,"Saint Louis",45
"1392","December 2, 2017","DePaul",89,"Youngstown State",73
"1393","December 2, 2017","Evansville",98,"Oakland City",56
"1394","December 2, 2017","Fordham",67,"Maine",66
"1395","December 2, 2017","Lafayette",79,"Quinnipiac",58
"1396","December 2, 2017","Marquette",66,"Georgia",73
"1397","December 2, 2017","Ole Miss",80,"Virginia Tech",83
"1398","December 2, 2017","Siena",76,"Robert Morris",74
"1399","December 2, 2017","South Carolina",76,"UMass",70
"1400","December 2, 2017","Western Michigan",73,"Oakland",78
"1401","December 2, 2017","Winthrop",107,"Reinhardt",76
"1402","December 2, 2017","Chicago State",77,"Northern Illinois",95
"1403","December 2, 2017","Citadel",72,"UMBC",98
"1404","December 2, 2017","Denver",59,"Air Force",61
"1405","December 2, 2017","Duke",96,"South Dakota",80
"1406","December 2, 2017","Gardner-Webb",87,"USC Upstate",66
"1407","December 2, 2017","Kentucky",79,"Harvard",70
"1408","December 2, 2017","Longwood",61,"Fayetteville State",52
"1409","December 2, 2017","New Orleans",87,"Williams Baptist",70
"1410","December 2, 2017","Rice",67,"Texas-Rio Grande Valley",69
"1411","December 2, 2017","Washington State",67,"UC-Davis",81
"1412","December 2, 2017","Little Rock",66,"Oral Roberts",74
"1413","December 2, 2017","Austin Peay",67,"Alabama A&M",47
"1414","December 2, 2017","Canisius",73,"Dartmouth",60
"1415","December 2, 2017","UConn",84,"Monmouth",81
"1416","December 2, 2017","Drexel",89,"Rider",77
"1417","December 2, 2017","Furman",64,"Tennessee Tech",50
"1418","December 2, 2017","Illinois State",65,"Tulsa",58
"1419","December 2, 2017","Loyola (IL)",85,"UIC",61
"1420","December 2, 2017","Maryland-Eastern Shore",74,"American",70
"1421","December 2, 2017","Milwaukee",64,"Montana State",68
"1422","December 2, 2017","Mount St. Mary's",80,"Loyola (MD)",75
"1423","December 2, 2017","Northeastern",84,"Cornell",66
"1424","December 2, 2017","Portland State",125,"Portland Bible College",50
"1425","December 2, 2017","Presbyterian",73,"North Carolina A&T",70
"1426","December 2, 2017","Savannah State",85,"William & Mary",108
"1427","December 2, 2017","Southern Illinois",76,"San Jose State",58
"1428","December 2, 2017","St. John's (NY)",90,"Sacred Heart",55
"1429","December 2, 2017","Stephen F. Austin",68,"Louisiana-Monroe",65
"1430","December 2, 2017","Wake Forest",82,"Richmond",53
"1431","December 2, 2017","Abilene Christian",71,"Schreiner",43
"1432","December 2, 2017","Chattanooga",66,"UT-Martin",63
"1433","December 2, 2017","East Carolina",63,"Delaware State",57
"1434","December 2, 2017","Georgia Southern",97,"Tennessee Wesleyan",61
"1435","December 2, 2017","Iowa",73,"Penn State",77
"1436","December 2, 2017","Marist",75,"Army",82
"1437","December 2, 2017","Memphis",83,"Mercer",81
"1438","December 2, 2017","Oregon State",78,"Loyola Marymount",74
"1439","December 2, 2017","Rhode Island",75,"Providence",68
"1440","December 2, 2017","St. Joseph's",53,"Villanova",94
"1441","December 2, 2017","Syracuse",60,"Kansas",76
