"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"1079","November 28, 2015","UTEP",99,"Colorado State",90
"1080","November 28, 2015","Texas Tech",82,"Hawaii",74
"1081","November 28, 2015","Tulsa",60,"Little Rock",64
"1082","November 28, 2015","Utah Valley",70,"UC-Davis",82
"1083","November 28, 2015","VCU",76,"Old Dominion",67
"1084","November 28, 2015","Wagner",83,"Staten Island",59
"1085","November 28, 2015","Washington State",77,"Texas Southern",65
"1086","November 28, 2015","Wyoming",82,"Montana State",68
"1087","November 29, 2015","Albany (NY)",88,"Yale",54
"1088","November 29, 2015","Appalachian State",84,"Stephen F. Austin",94
"1089","November 29, 2015","Arizona",68,"Boise State",59
"1090","November 29, 2015","Arizona State",70,"UCSB",68
"1091","November 29, 2015","Bowling Green State",96,"Urbana",55
"1092","November 29, 2015","Central Connecticut",74,"Maine",81
"1093","November 29, 2015","Colorado",82,"Northern Colorado",52
"1094","November 29, 2015","Dartmouth",79,"LIU-Brooklyn",56
"1095","November 29, 2015","Dayton",61,"Xavier",90
"1096","November 29, 2015","Duke",85,"Utah State",52
"1097","November 29, 2015","Eastern Washington",71,"South Dakota",77
"1098","November 29, 2015","Evansville",75,"UC-Irvine",56
"1099","November 29, 2015","Florida Gulf Coast",91,"Ave Maria",34
"1100","November 29, 2015","Hartford",67,"St. Francis (NY)",74
"1101","November 29, 2015","Holy Cross",50,"Harvard",49
"1102","November 29, 2015","Iowa",84,"Wichita State",61
"1103","November 29, 2015","Fort Wayne",53,"Navy",75
"1104","November 29, 2015","Kansas State",68,"South Carolina State",66
"1105","November 29, 2015","Lafayette",92,"Penn",86
"1106","November 29, 2015","Lamar",69,"UC-Riverside",74
"1107","November 29, 2015","Liberty",51,"Tulane",72
"1108","November 29, 2015","Marquette",80,"Jackson State",61
"1109","November 29, 2015","UMass-Lowell",80,"Cornell",77
"1110","November 29, 2015","Mercer",68,"Western Michigan",65
"1111","November 29, 2015","Monmouth",83,"USC",73
"1112","November 29, 2015","NJIT",89,"Maine-Fort Kent",60
"1113","November 29, 2015","UNC Greensboro",71,"Jacksonville",69
"1114","November 29, 2015","Notre Dame",73,"Alabama",74
"1115","November 29, 2015","Oklahoma",65,"Wisconsin",48
"1116","November 29, 2015","Pepperdine",69,"Montana",63
"1117","November 29, 2015","Providence",64,"Michigan State",77
"1118","November 29, 2015","Rhode Island",82,"Rider",57
"1119","November 29, 2015","Rice",74,"Texas-Arlington",92
"1120","November 29, 2015","Sacramento State",79,"Pacific",71
"1121","November 29, 2015","Saint Mary's",94,"Cal State Bakersfield",59
"1122","November 29, 2015","Sam Houston State",66,"Wiley",67
"1123","November 29, 2015","San Francisco",67,"Delaware State",47
"1124","November 29, 2015","Santa Clara",62,"Boston College",45
"1125","November 29, 2015","South Florida",67,"Savannah State",57
"1126","November 29, 2015","SMU",77,"Brown",69
"1127","November 29, 2015","Temple",69,"Delaware",50
"1128","November 29, 2015","Tennessee Tech",101,"Mississippi Valley State",64
"1129","November 29, 2015","UTSA",85,"Texas-Permian Basin",90
"1130","November 29, 2015","UCLA",77,"Cal State Northridge",45
"1131","November 29, 2015","Vermont",86,"Marist",60
"1132","November 30, 2015","Campbell",66,"VMI",65
"1133","November 30, 2015","Central Michigan",74,"McNeese State",73
"1134","November 30, 2015","College of Charleston",70,"LSU",58
"1135","November 30, 2015","Elon",103,"Kennesaw State",93
"1136","November 30, 2015","Florida International",75,"Stetson",81
"1137","November 30, 2015","Georgia Southern",104,"Bob Jones University",52
"1138","November 30, 2015","Grambling",98,"Selma University",53
"1139","November 30, 2015","Grand Canyon",63,"Hampton",51
"1140","November 30, 2015","Houston",78,"Texas-Rio Grande Valley",65
"1141","November 30, 2015","Howard",98,"Central Pennsylvania College",79
"1142","November 30, 2015","Indiana",112,"Alcorn State",70
"1143","November 30, 2015","Kentucky",75,"Illinois State",63
"1144","November 30, 2015","Louisiana-Monroe",64,"Chattanooga",54
"1145","November 30, 2015","Minnesota",89,"Clemson",83
"1146","November 30, 2015","Nevada",108,"Holy Names",57
"1147","November 30, 2015","New Hampshire",75,"Bryant",67
"1148","November 30, 2015","North Carolina A&T",74,"Northern Kentucky",63
"1149","November 30, 2015","North Florida",80,"Trinity Baptist",72
"1150","November 30, 2015","Northern Arizona",66,"Norfolk State",70
"1151","November 30, 2015","Northern Iowa",93,"North Texas",70
"1152","November 30, 2015","Oregon",78,"Fresno State",73
"1153","November 30, 2015","Princeton",91,"Fairleigh Dickinson",61
"1154","November 30, 2015","Radford",68,"James Madison",70
"1155","November 30, 2015","Rutgers",68,"Wake Forest",69
"1156","November 30, 2015","South Alabama",79,"Spring Hill",50
"1157","November 30, 2015","South Carolina",76,"Western Carolina",53
"1158","November 30, 2015","USC Upstate",101,"Toccoa Falls",54
"1159","November 30, 2015","Southern",96,"Paul Quinn",63
"1160","November 30, 2015","SIU-Edwardsville",69,"Green Bay",87
"1161","December 1, 2015","Alabama-Birmingham",64,"Georgia State",57
"1162","December 1, 2015","Arkansas",117,"Northwestern State",78
"1163","December 1, 2015","Little Rock",79,"Central Arkansas",73
"1164","December 1, 2015","Ball State",61,"IUPUI",58
"1165","December 1, 2015","Belmont",105,"Lipscomb",89
"1166","December 1, 2015","Binghamton",69,"Colgate",50
"1167","December 1, 2015","Cal State Fullerton",88,"Cal State Dominguez Hills",56
"1168","December 1, 2015","California",66,"Seattle",52
"1169","December 1, 2015","Charlotte",74,"Davidson",109
"1170","December 1, 2015","Cornell",81,"Siena",80
"1171","December 1, 2015","Delaware",70,"Bradley",47
"1172","December 1, 2015","Duquesne",91,"Mississippi Valley State",77
"1173","December 1, 2015","East Carolina",74,"Florida Atlantic",48
"1174","December 1, 2015","Eastern Illinois",68,"Indiana State",62
"1175","December 1, 2015","Evansville",88,"Alabama State",56
"1176","December 1, 2015","Florida",76,"Richmond",56
"1177","December 1, 2015","Furman",99,"Piedmont",38
"1178","December 1, 2015","Georgetown",68,"Maryland-Eastern Shore",49
"1179","December 1, 2015","Georgia",86,"Oakland",82
"1180","December 1, 2015","Georgia Tech",77,"Wofford",61
"1181","December 1, 2015","Iona",101,"Fairfield",77
"1182","December 1, 2015","Iowa State",84,"North Dakota State",64
"1183","December 1, 2015","Jacksonville State",71,"Samford",77
"1184","December 1, 2015","Kansas",94,"Loyola (MD)",61
"1185","December 1, 2015","Long Beach State",72,"San Diego State",76
"1186","December 1, 2015","Memphis",94,"Louisiana Tech",68
"1187","December 1, 2015","Missouri",88,"Arkansas State",78
"1188","December 1, 2015","UMKC",74,"UT-Martin",70
"1189","December 1, 2015","Missouri State",68,"Utah State",69
"1190","December 1, 2015","Mount St. Mary's",81,"American",56
"1191","December 1, 2015","Nebraska",72,"Miami (FL)",77
"1192","December 1, 2015","Omaha",73,"Eastern Michigan",80
"1193","December 1, 2015","New Mexico",91,"Oral Roberts",75
"1194","December 1, 2015","Nicholls State",80,"Louisiana College",62
"1195","December 1, 2015","UNC",89,"Maryland",81
"1196","December 1, 2015","NC State",59,"Michigan",66
"1197","December 1, 2015","North Dakota",78,"Waldorf",58
"1198","December 1, 2015","Ohio",85,"Marshall",70
"1199","December 1, 2015","Ohio State",58,"Virginia",64
"1200","December 1, 2015","Pitt",59,"Purdue",72
"1201","December 1, 2015","Quinnipiac",54,"Albany (NY)",58
"1202","December 1, 2015","St. Joseph's",72,"Villanova",86
"1203","December 1, 2015","San Francisco",77,"Eastern Washington",81
"1204","December 1, 2015","Southeastern Louisiana",101,"Loyola (LA)",65
"1205","December 1, 2015","Texas",80,"Texas-Arlington",73
"1206","December 1, 2015","Troy",69,"Southern Miss",59
"1207","December 1, 2015","Utah Valley",72,"Montana State",76
"1208","December 1, 2015","Virginia Tech",79,"Northwestern",81
"1209","December 1, 2015","Weber State",95,"Pacific Union",57
"1210","December 1, 2015","Western Kentucky",86,"Eastern Kentucky",84
"1211","December 1, 2015","William & Mary",55,"Old Dominion",48
"1212","December 1, 2015","Wright State",68,"Albion",50
"1213","December 2, 2015","Air Force",97,"Citadel",93
"1214","December 2, 2015","Akron",77,"Coppin State",71
"1215","December 2, 2015","Baylor",80,"Prairie View",41
"1216","December 2, 2015","Boise State",100,"Willamette",36
"1217","December 2, 2015","Boston College",58,"Penn State",67
"1218","December 2, 2015","Bowling Green State",72,"UMBC",64
"1219","December 2, 2015","Brown",82,"Central Connecticut",64
"1220","December 2, 2015","Bucknell",61,"Columbia",72
"1221","December 2, 2015","Buffalo",58,"St. Bonaventure",60
"1222","December 2, 2015","UC-Davis",66,"Sacramento State",61
"1223","December 2, 2015","Charleston Southern",82,"Winthrop",83
"1224","December 2, 2015","Cincinnati",76,"Butler",78
"1225","December 2, 2015","Clemson",76,"USC Upstate",56
"1226","December 2, 2015","Coastal Carolina",78,"Auburn",81
"1227","December 2, 2015","Colorado",95,"Fort Lewis",71
"1228","December 2, 2015","UConn",82,"Sacred Heart",49
"1229","December 2, 2015","Creighton",77,"Arizona State",79
"1230","December 2, 2015","Dartmouth",63,"Vermont",68
"1231","December 2, 2015","Denver",52,"Wyoming",68
"1232","December 2, 2015","Duke",94,"Indiana",74
"1233","December 2, 2015","Fordham",73,"St. John's (NY)",57
"1234","December 2, 2015","George Washington",72,"Seton Hall",64
"1235","December 2, 2015","Hawaii",75,"Arkansas-Pine Bluff",47
"1236","December 2, 2015","High Point",90,"Longwood",66
"1237","December 2, 2015","Houston",93,"Murray State",78
"1238","December 2, 2015","Houston Baptist",77,"Rice",73
"1239","December 2, 2015","Idaho",67,"Cal State Bakersfield",63
"1240","December 2, 2015","Illinois",79,"Notre Dame",84
"1241","December 2, 2015","UIC",55,"DePaul",82
"1242","December 2, 2015","Iowa",78,"Florida State",75
"1243","December 2, 2015","Jackson State",94,"Fisk",59
"1244","December 2, 2015","Jacksonville",92,"Florida Memorial",73
"1245","December 2, 2015","Kennesaw State",61,"Florida A&M",41
"1246","December 2, 2015","La Salle",80,"Hofstra",84
"1247","December 2, 2015","Lafayette",62,"St. Francis (NY)",69
"1248","December 2, 2015","Lamar",83,"Texas-Rio Grande Valley",60
"1249","December 2, 2015","LSU",119,"North Florida",108
"1250","December 2, 2015","Maine",71,"Army",84
"1251","December 2, 2015","Marquette",95,"Grambling",49
"1252","December 2, 2015","UMass",99,"Boston University",69
"1253","December 2, 2015","Mercer",82,"Hiwassee",47
"1254","December 2, 2015","Michigan State",71,"Louisville",67
"1255","December 2, 2015","Middle Tennessee",56,"VCU",62
"1256","December 2, 2015","Mississippi State",86,"Texas Southern",73
"1257","December 2, 2015","New Mexico State",73,"UTEP",59
"1258","December 2, 2015","Norfolk State",71,"Mercy",65
"1259","December 2, 2015","North Carolina A&T",77,"UNC Greensboro",68
"1260","December 2, 2015","UNC Wilmington",93,"Coker",73
"1261","December 2, 2015","Northeastern",80,"Harvard",71
"1262","December 2, 2015","Northern Arizona",94,"Hampton",98
"1263","December 2, 2015","Northern Illinois",80,"Chicago State",58
"1264","December 2, 2015","Oklahoma State",56,"Tulsa",66
"1265","December 2, 2015","Oregon State",79,"Loyola Marymount",70
"1266","December 2, 2015","Penn",59,"Navy",65
"1267","December 2, 2015","Portland State",72,"Portland",78
"1268","December 2, 2015","Presbyterian",76,"Gardner-Webb",87
"1269","December 2, 2015","Providence",89,"Hartford",66
"1270","December 2, 2015","Rhode Island",74,"Holy Cross",56
"1271","December 2, 2015","Rider",61,"St. Peter's",73
"1272","December 2, 2015","Saint Francis (PA)",84,"Lehigh",73
"1273","December 2, 2015","Saint Louis",46,"Morehead State",60
"1274","December 2, 2015","San Diego",71,"Bethesda University (CA)",56
"1275","December 2, 2015","San Jose State",90,"Antelope Valley",60
"1276","December 2, 2015","Savannah State",76,"Georgia Southern",67
"1277","December 2, 2015","South Dakota State",80,"Wayne State (NE)",53
"1278","December 2, 2015","Southern Illinois",74,"Southeast Missouri State",50
"1279","December 2, 2015","Stetson",85,"UCF",94
"1280","December 2, 2015","Syracuse",58,"Wisconsin",66
"1281","December 2, 2015","Temple",79,"Fairleigh Dickinson",70
"1282","December 2, 2015","Tennessee Tech",63,"ETSU",61
"1283","December 2, 2015","Texas A&M",75,"Florida Gulf Coast",65
"1284","December 2, 2015","Texas A&M-Corpus Christi",61,"Austin Peay",48
"1285","December 2, 2015","TCU",70,"SMU",75
"1286","December 2, 2015","Texas State",76,"UTSA",53
"1287","December 2, 2015","Texas Tech",71,"Sam Houston State",56
"1288","December 2, 2015","Toledo",76,"Cleveland State",65
"1289","December 2, 2015","Towson",75,"George Mason",54
"1290","December 2, 2015","Tulane",64,"New Orleans",62
"1291","December 2, 2015","Utah",83,"BYU",75
"1292","December 2, 2015","Vanderbilt",102,"Detroit",52
"1293","December 2, 2015","VMI",107,"Central Pennsylvania College",72
"1294","December 2, 2015","Wagner",62,"Morgan State",61
"1295","December 2, 2015","Washington State",60,"Gonzaga",69
"1296","December 2, 2015","Western Illinois",84,"Silver Lake",49
"1297","December 2, 2015","Yale",79,"Bryant",40
"1298","December 2, 2015","Youngstown State",65,"Robert Morris",58
"1299","December 3, 2015","Abilene Christian",75,"New Hampshire",86
"1300","December 3, 2015","Alabama State",80,"Auburn Montgomery",78
"1301","December 3, 2015","Bethune-Cookman",78,"Trinity Baptist",49
"1302","December 3, 2015","Cal Poly",73,"Fort Wayne",75
"1303","December 3, 2015","UC-Riverside",77,"Northern Colorado",66
"1304","December 3, 2015","UCSB",63,"USC",75
"1305","December 3, 2015","Colorado State",77,"Long Beach State",83
"1306","December 3, 2015","Delaware",67,"South Florida",58
"1307","December 3, 2015","Fresno State",84,"Master's",72
"1308","December 3, 2015","Grand Canyon",75,"Central Michigan",72
"1309","December 3, 2015","Incarnate Word",108,"Dallas Christian",71
"1310","December 3, 2015","James Madison",63,"Western Michigan",57
"1311","December 3, 2015","LIU-Brooklyn",84,"UMass-Lowell",72
"1312","December 3, 2015","Louisiana-Monroe",81,"Louisiana",70
"1313","December 3, 2015","Milwaukee",64,"SIU-Edwardsville",51
"1314","December 3, 2015","North Carolina Central",86,"Mississippi Valley State",79
"1315","December 3, 2015","Oklahoma",111,"Central Arkansas",68
"1316","December 3, 2015","Radford",56,"Liberty",52
"1317","December 3, 2015","Southern Utah",105,"La Verne",85
"1318","December 3, 2015","Texas-Arlington",90,"North Texas",67
"1319","December 3, 2015","UCLA",87,"Kentucky",77
"1320","December 3, 2015","Valparaiso",61,"Belmont",57
"1321","December 3, 2015","Western Carolina",96,"Warren Wilson",45
"1322","December 3, 2015","Wofford",86,"Kentucky Christian",66
"1323","December 4, 2015","Arkansas State",73,"North Dakota State",74
"1324","December 4, 2015","Canisius",96,"Monmouth",86
"1325","December 4, 2015","Columbia",78,"St. Joseph's",80
"1326","December 4, 2015","Duquesne",75,"Pitt",96
"1327","December 4, 2015","East Carolina",82,"USC Upstate",71
"1328","December 4, 2015","Fairfield",74,"Rider",70
"1329","December 4, 2015","Florida International",71,"Elon",77
"1330","December 4, 2015","Georgia",66,"Kansas State",68
"1331","December 4, 2015","Louisiana Tech",95,"Jackson State",88
"1332","December 4, 2015","Marist",66,"Iona",101
"1333","December 4, 2015","Marshall",65,"Akron",75
"1334","December 4, 2015","Maryland",96,"Saint Francis (PA)",55
"1335","December 4, 2015","Missouri",78,"Northern Illinois",71
"1336","December 4, 2015","Montana",82,"San Francisco",50
"1337","December 4, 2015","UNLV",80,"Oregon",69
"1338","December 4, 2015","Niagara",76,"Quinnipiac",72
"1339","December 4, 2015","Old Dominion",82,"Delaware State",38
"1340","December 4, 2015","Pacific",67,"UC-Irvine",70
"1341","December 4, 2015","Saint Mary's",81,"UC-Davis",67
"1342","December 4, 2015","Seattle",61,"Cal State Fullerton",70
"1343","December 4, 2015","Siena",89,"Manhattan",54
"1344","December 4, 2015","Southeastern Louisiana",69,"Southern",73
"1345","December 4, 2015","Southern Miss",55,"Alabama",58
"1346","December 4, 2015","Texas",59,"Samford",49
"1347","December 4, 2015","Wake Forest",88,"Arkansas",85
"1348","December 4, 2015","Wright State",46,"Georgia State",59
"1349","December 4, 2015","Youngstown State",56,"American",60
"1350","December 5, 2015","Arizona State",67,"Texas A&M",54
"1351","December 5, 2015","Ball State",66,"New Orleans",52
"1352","December 5, 2015","Bowling Green State",75,"Drake",63
"1353","December 5, 2015","Bradley",59,"North Dakota",65
"1354","December 5, 2015","BYU",73,"Weber State",68
"1355","December 5, 2015","Bryant",68,"Brown",76
"1356","December 5, 2015","Butler",85,"Indiana State",71
"1357","December 5, 2015","Cal Poly",77,"Fresno State",65
"1358","December 5, 2015","Cal State Bakersfield",72,"Northern Arizona",55
"1359","December 5, 2015","Cal State Northridge",55,"Pepperdine",70
"1360","December 5, 2015","Canisius",76,"Quinnipiac",78
"1361","December 5, 2015","UCF",88,"UIC",58
"1362","December 5, 2015","Citadel",74,"College of Charleston",82
"1363","December 5, 2015","Cleveland State",62,"Kent State",66
"1364","December 5, 2015","Coppin State",71,"Hampton",74
"1365","December 5, 2015","Cornell",85,"Lafayette",67
"1366","December 5, 2015","Dartmouth",74,"Hartford",65
"1367","December 5, 2015","Dayton",86,"North Florida",71
"1368","December 5, 2015","Denver",59,"Air Force",61
"1369","December 5, 2015","DePaul",96,"Chicago State",72
"1370","December 5, 2015","Detroit",76,"Northeastern",73
"1371","December 5, 2015","Duke",82,"Buffalo",59
"1372","December 5, 2015","Eastern Illinois",79,"Northern Kentucky",73
"1373","December 5, 2015","Florida A&M",67,"South Carolina State",79
"1374","December 5, 2015","Fordham",86,"Central Connecticut",54
"1375","December 5, 2015","Gardner-Webb",64,"High Point",66
"1376","December 5, 2015","George Mason",63,"Penn",44
"1377","December 5, 2015","Georgetown",79,"Syracuse",72
"1378","December 5, 2015","Gonzaga",63,"Arizona",68
"1379","December 5, 2015","Holy Cross",84,"Albany (NY)",88
"1380","December 5, 2015","Idaho",54,"Little Rock",64
"1381","December 5, 2015","Illinois",80,"Western Carolina",68
"1382","December 5, 2015","Illinois State",61,"Alabama-Birmingham",74
"1383","December 5, 2015","Indiana",92,"Morehead State",59
"1384","December 5, 2015","Iowa",95,"UMKC",75
"1385","December 5, 2015","IUPUI",78,"Miami (OH)",64
"1386","December 5, 2015","Jacksonville State",82,"Jacksonville",86
"1387","December 5, 2015","Kansas",75,"Harvard",69
"1388","December 5, 2015","La Salle",53,"Drexel",66
"1389","December 5, 2015","Lamar",82,"Idaho State",70
"1390","December 5, 2015","Lehigh",84,"Rochester (MI)",50
"1391","December 5, 2015","Liberty",61,"Charleston Southern",68
"1392","December 5, 2015","Lipscomb",78,"Tennessee Tech",81
"1393","December 5, 2015","Long Beach State",67,"New Mexico State",53
"1394","December 5, 2015","Longwood",59,"UMBC",70
"1395","December 5, 2015","Louisville",111,"Grand Canyon",63
"1396","December 5, 2015","Loyola (IL)",68,"Creighton",65
"1397","December 5, 2015","Marquette",104,"Maine",67
"1398","December 5, 2015","UMass",64,"Ole Miss",74
"1399","December 5, 2015","Memphis",80,"Southeast Missouri State",65
"1400","December 5, 2015","Mercer",68,"Alcorn State",43
"1401","December 5, 2015","Miami (FL)",88,"Charlotte",60
"1402","December 5, 2015","Michigan",82,"Houston Baptist",57
"1403","December 5, 2015","Michigan State",76,"Binghamton",33
"1404","December 5, 2015","Middle Tennessee",68,"South Alabama",55
"1405","December 5, 2015","Minnesota",81,"South Dakota",85
"1406","December 5, 2015","Mount St. Mary's",85,"Loyola (MD)",68
"1407","December 5, 2015","Murray State",81,"Evansville",85
"1408","December 5, 2015","Nebraska",73,"Abilene Christian",63
"1409","December 5, 2015","Nicholls State",89,"Loyola (LA)",74
"1410","December 5, 2015","NJIT",90,"UMass-Lowell",77
"1411","December 5, 2015","UNC Asheville",103,"Johnson & Wales (NC)",36
"1412","December 5, 2015","North Carolina A&T",66,"Howard",63
"1413","December 5, 2015","North Carolina Central",70,"Maryland-Eastern Shore",59
"1414","December 5, 2015","NC State",99,"Bucknell",86
"1415","December 5, 2015","North Texas",63,"Southern Illinois",95
"1416","December 5, 2015","Northwestern",81,"SIU-Edwardsville",56
"1417","December 5, 2015","Ohio State",89,"VMI",62
"1418","December 5, 2015","Oklahoma State",63,"Missouri State",64
"1419","December 5, 2015","Oregon State",66,"Nevada",62
"1420","December 5, 2015","Penn State",81,"Eastern Michigan",70
"1421","December 5, 2015","Portland",71,"Boise State",81
"1422","December 5, 2015","Purdue",70,"New Mexico",58
"1423","December 5, 2015","Rhode Island",72,"Providence",74
"1424","December 5, 2015","Rice",93,"St. Edward's",72
"1425","December 5, 2015","Richmond",82,"Northern Iowa",67
"1426","December 5, 2015","Robert Morris",74,"Oakland",92
"1427","December 5, 2015","Rutgers",55,"Seton Hall",84
"1428","December 5, 2015","Saint Louis",53,"Wichita State",68
"1429","December 5, 2015","Santa Clara",78,"San Jose State",75
"1430","December 5, 2015","Savannah State",71,"Eastern Kentucky",74
"1431","December 5, 2015","South Carolina",81,"South Florida",63
"1432","December 5, 2015","SMU",98,"New Hampshire",44
"1433","December 5, 2015","St. Bonaventure",81,"Ohio",68
"1434","December 5, 2015","Stephen F. Austin",66,"Texas Southern",62
"1435","December 5, 2015","Stony Brook",91,"Princeton",77
"1436","December 5, 2015","Tennessee State",74,"Stetson",54
"1437","December 5, 2015","Texas A&M-Corpus Christi",47,"Texas State",39
"1438","December 5, 2015","TCU",76,"Colgate",49
"1439","December 5, 2015","UTEP",62,"Texas-Arlington",76
"1440","December 5, 2015","Towson",83,"Sacred Heart",61
"1441","December 5, 2015","Troy",71,"Austin Peay",80
"1442","December 5, 2015","Tulane",68,"Georgia Tech",76
"1443","December 5, 2015","Tulsa",68,"Oral Roberts",70
"1444","December 5, 2015","Utah",96,"Fort Wayne",79
"1445","December 5, 2015","Utah Valley",54,"Southern Utah",68
"1446","December 5, 2015","Virginia",67,"William & Mary",52
"1447","December 5, 2015","Virginia Tech",80,"Arkansas-Pine Bluff",45
"1448","December 5, 2015","West Virginia",87,"Kennesaw State",54
"1449","December 5, 2015","Winthrop",74,"Presbyterian",70
"1450","December 5, 2015","Wisconsin",76,"Temple",60
"1451","December 5, 2015","Wyoming",72,"California",78
"1452","December 5, 2015","Xavier",95,"Western Kentucky",64
"1453","December 5, 2015","Yale",72,"Vermont",54
"1454","December 6, 2015","Baylor",69,"Vanderbilt",67
"1455","December 6, 2015","Boston College",66,"UMass-Lowell",68
"1456","December 6, 2015","Cincinnati",87,"Morgan State",66
"1457","December 6, 2015","Clemson",66,"Wofford",51
"1458","December 6, 2015","Coastal Carolina",63,"Radford",58
"1459","December 6, 2015","Colorado State",77,"Colorado",88
"1460","December 6, 2015","Columbia",82,"Delaware",69
"1461","December 6, 2015","Eastern Washington",104,"Great Falls",64
"1462","December 6, 2015","Florida International",76,"Florida Gulf Coast",84
"1463","December 6, 2015","Florida State",76,"VCU",71
"1464","December 6, 2015","Green Bay",69,"Toledo",71
"1465","December 6, 2015","Hofstra",86,"Appalachian State",80
"1466","December 6, 2015","James Madison",107,"Marshall",84
"1467","December 6, 2015","Loyola Marymount",77,"UC-Riverside",76
"1468","December 6, 2015","Manhattan",70,"Marist",75
"1469","December 6, 2015","Montana State",97,"Omaha",100
"1470","December 6, 2015","Niagara",42,"Monmouth",56
"1471","December 6, 2015","UNC",98,"Davidson",65
"1472","December 6, 2015","Pitt",100,"Central Arkansas",47
"1473","December 6, 2015","Saint Mary's",70,"UC-Irvine",60
"1474","December 6, 2015","St. Peter's",72,"Siena",68
"1475","December 6, 2015","Sam Houston State",109,"Sul Ross State",61
"1476","December 6, 2015","San Diego",53,"San Diego State",48
"1477","December 6, 2015","Seattle",84,"Mississippi Valley State",72
"1478","December 6, 2015","Southern Miss",74,"North Dakota State",62
"1479","December 6, 2015","St. John's (NY)",63,"St. Francis (NY)",56
"1480","December 6, 2015","Texas-Rio Grande Valley",76,"Angelo State",75
"1481","December 6, 2015","UCLA",83,"Long Beach State",76
"1482","December 6, 2015","Wagner",55,"American",48
"1483","December 6, 2015","Washington",87,"Cal State Fullerton",69
"1484","December 6, 2015","Washington State",91,"Portland State",67
"1485","December 7, 2015","Bethune-Cookman",69,"South Carolina State",54
"1486","December 7, 2015","Butler",93,"VMI",66
"1487","December 7, 2015","Central Michigan",90,"Aquinas",51
"1488","December 7, 2015","College of Charleston",77,"East Carolina",73
"1489","December 7, 2015","Coppin State",56,"Norfolk State",88
"1490","December 7, 2015","Georgetown",74,"Brown",57
"1491","December 7, 2015","Iowa",90,"Western Illinois",56
"1492","December 7, 2015","Iowa State",84,"Buffalo",63
"1493","December 7, 2015","Kennesaw State",69,"Thomas University",59
"1494","December 7, 2015","Lipscomb",84,"Belmont",93
"1495","December 7, 2015","Navy",47,"Oregon",67
"1496","December 7, 2015","NJIT",75,"Kent State",80
"1497","December 7, 2015","North Carolina A&T",80,"Maryland-Eastern Shore",74
"1498","December 7, 2015","North Carolina Central",69,"Howard",71
"1499","December 7, 2015","Oakland",83,"Binghamton",72
"1500","December 7, 2015","Presbyterian",93,"Montreat",69
"1501","December 7, 2015","Purdue",80,"IUPUI",53
"1502","December 7, 2015","Sacramento State",73,"Incarnate Word",70
"1503","December 7, 2015","San Diego State",73,"Biola",53
"1504","December 7, 2015","San Francisco",65,"Cal State Northridge",61
"1505","December 7, 2015","USC",74,"Idaho",55
"1506","December 7, 2015","Villanova",55,"Oklahoma",78
"1507","December 7, 2015","Western Michigan",87,"Northeastern",86
"1508","December 8, 2015","Arkansas",89,"Evansville",76
"1509","December 8, 2015","Baylor",75,"Northwestern State",62
"1510","December 8, 2015","Boston University",69,"Harvard",75
"1511","December 8, 2015","Bryant",55,"Army",77
"1512","December 8, 2015","UCF",67,"UMass",63
"1513","December 8, 2015","Chattanooga",91,"Tennessee Wesleyan",63
"1514","December 8, 2015","Citadel",89,"Voorhees",85
"1515","December 8, 2015","UConn",66,"Maryland",76
"1516","December 8, 2015","Duquesne",89,"UMBC",70
"1517","December 8, 2015","Eastern Michigan",86,"Rochester (MI)",58
"1518","December 8, 2015","Fordham",89,"LIU-Brooklyn",84
"1519","December 8, 2015","Furman",79,"Liberty",56
"1520","December 8, 2015","George Mason",65,"Northern Iowa",73
"1521","December 8, 2015","George Washington",76,"Penn State",66
"1522","December 8, 2015","Georgia",74,"Winthrop",64
"1523","December 8, 2015","Gonzaga",61,"Montana",58
"1524","December 8, 2015","Grand Canyon",70,"Southern",56
"1525","December 8, 2015","Hawaii",86,"Hawaii-Hilo",67
"1526","December 8, 2015","Louisiana Tech",82,"Louisiana State-Shreveport",49
"1527","December 8, 2015","Loyola (MD)",54,"Towson",65
"1528","December 8, 2015","Marquette",80,"San Jose State",62
"1529","December 8, 2015","Miami (FL)",66,"Florida",55
"1530","December 8, 2015","Minnesota",70,"South Dakota State",84
"1531","December 8, 2015","Mount St. Mary's",81,"Bucknell",73
"1532","December 8, 2015","New Hampshire",100,"Worcester State",66
"1533","December 8, 2015","Notre Dame",86,"Stony Brook",61
"1534","December 8, 2015","Ohio State",74,"Air Force",50
"1535","December 8, 2015","Portland",65,"Idaho State",66
"1536","December 8, 2015","Rhode Island",67,"Houston",57
"1537","December 8, 2015","Rider",64,"Wagner",65
"1538","December 8, 2015","Rutgers",75,"Central Connecticut",59
"1539","December 8, 2015","St. Joseph's",62,"Princeton",50
"1540","December 8, 2015","South Dakota",79,"UMKC",70
"1541","December 8, 2015","Southeast Missouri State",52,"Bowling Green State",79
"1542","December 8, 2015","SMU",82,"Michigan",58
"1543","December 8, 2015","St. Bonaventure",80,"Vermont",68
"1544","December 8, 2015","Stephen F. Austin",87,"Henderson State",54
"1545","December 8, 2015","Syracuse",78,"Colgate",51
"1546","December 8, 2015","Texas",116,"UTSA",50
"1547","December 8, 2015","Texas-Arlington",97,"Bradley",61
"1548","December 8, 2015","Tulsa",90,"Iona",81
