"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"1593","December 11, 2010","Loyola (MD)",65,"Mount St. Mary's",42
"1594","December 11, 2010","Manhattan",69,"Binghamton",70
"1595","December 11, 2010","Marquette",64,"Wisconsin",69
"1596","December 11, 2010","UMBC",77,"Towson",86
"1597","December 11, 2010","UMass",79,"Seton Hall",104
"1598","December 11, 2010","McNeese State",80,"Louisiana Tech",70
"1599","December 11, 2010","Miami (OH)",80,"Troy",73
"1600","December 11, 2010","Minnesota",71,"Eastern Kentucky",58
"1601","December 11, 2010","Mississippi State",62,"ETSU",63
"1602","December 11, 2010","Missouri",70,"Presbyterian",55
"1603","December 11, 2010","Monmouth",78,"Hartford",74
"1604","December 11, 2010","Nebraska",70,"TCU",56
"1605","December 11, 2010","Nevada",78,"San Francisco State",64
"1606","December 11, 2010","New Mexico",78,"New Mexico State",62
"1607","December 11, 2010","UNC",96,"Long Beach State",91
"1608","December 11, 2010","UNC Asheville",86,"Montreat",57
"1609","December 11, 2010","NC State",79,"USC Upstate",60
"1610","December 11, 2010","North Dakota State",81,"North Dakota",55
"1611","December 11, 2010","North Texas",68,"Jackson State",49
"1612","December 11, 2010","Northern Iowa",69,"Morehead State",53
"1613","December 11, 2010","Notre Dame",83,"Gonzaga",79
"1614","December 11, 2010","Oakland",76,"Michigan State",77
"1615","December 11, 2010","Oklahoma",73,"Oral Roberts",60
"1616","December 11, 2010","Oklahoma State",84,"Missouri State",70
"1617","December 11, 2010","Old Dominion",74,"Dayton",71
"1618","December 11, 2010","Oregon",100,"Willamette",67
"1619","December 11, 2010","Pacific",89,"Cal State Stanislaus",52
"1620","December 11, 2010","Pitt",76,"Tennessee",83
"1621","December 11, 2010","Providence",82,"Alabama",70
"1622","December 11, 2010","Purdue",77,"North Florida",57
"1623","December 11, 2010","Quinnipiac",73,"Rhode Island",66
"1624","December 11, 2010","Radford",57,"James Madison",78
"1625","December 11, 2010","Richmond",72,"VCU",60
"1626","December 11, 2010","Robert Morris",90,"Youngstown State",60
"1627","December 11, 2010","Sam Houston State",62,"Cleveland State",74
"1628","December 11, 2010","Samford",68,"Texas-Arlington",60
"1629","December 11, 2010","San Diego State",77,"San Diego",49
"1630","December 11, 2010","Seattle",66,"Idaho",56
"1631","December 11, 2010","South Carolina",64,"Wofford",53
"1632","December 11, 2010","South Dakota State",70,"Milwaukee",82
"1633","December 11, 2010","Southeast Missouri State",101,"Hannibal-LaGrange",52
"1634","December 11, 2010","Southern",77,"Southeastern Louisiana",85
"1635","December 11, 2010","USC",60,"Northern Arizona",52
"1636","December 11, 2010","SIU-Edwardsville",77,"Kennesaw State",76
"1637","December 11, 2010","Southern Utah",71,"Weber State",77
"1638","December 11, 2010","St. Bonaventure",61,"Niagara",69
"1639","December 11, 2010","Stephen F. Austin",94,"Chicago State",38
"1640","December 11, 2010","Stony Brook",66,"Sacred Heart",75
"1641","December 11, 2010","Syracuse",100,"Colgate",43
"1642","December 11, 2010","Tennessee Tech",94,"Lipscomb",98
"1643","December 11, 2010","Texas",101,"Texas State",65
"1644","December 11, 2010","Texas A&M",63,"Washington",62
"1645","December 11, 2010","Toledo",75,"Valparaiso",72
"1646","December 11, 2010","UCLA",72,"Cal Poly",61
"1647","December 11, 2010","Utah State",77,"Cal State Bakersfield",58
"1648","December 11, 2010","VMI",114,"Longwood",82
"1649","December 11, 2010","Wagner",50,"St. Peter's",51
"1650","December 11, 2010","Western Kentucky",53,"Southern Illinois",46
"1651","December 11, 2010","Wright State",60,"Tusculum",47
"1652","December 12, 2010","Bowling Green State",76,"Florida International",67
"1653","December 12, 2010","California",78,"Southern Miss",80
"1654","December 12, 2010","Drake",72,"Boise State",69
"1655","December 12, 2010","Duquesne",61,"West Virginia",64
"1656","December 12, 2010","Elon",102,"Lynchburg",63
"1657","December 12, 2010","Florida State",75,"Clemson",69
"1658","December 12, 2010","Georgetown",89,"Appalachian State",60
"1659","December 12, 2010","Holy Cross",60,"Fairfield",71
"1660","December 12, 2010","Illinois",86,"Northern Colorado",76
"1661","December 12, 2010","Indiana State",86,"Oakland City",42
"1662","December 12, 2010","Iowa State",65,"Texas Southern",54
"1663","December 12, 2010","Kent State",56,"South Florida",51
"1664","December 12, 2010","La Salle",81,"Villanova",84
"1665","December 12, 2010","Louisiana",74,"Texas College",77
"1666","December 12, 2010","Maine",74,"Norfolk State",54
"1667","December 12, 2010","Maryland",75,"Boston College",79
"1668","December 12, 2010","Miami (FL)",68,"Stetson",54
"1669","December 12, 2010","Middle Tennessee",61,"Furman",76
"1670","December 12, 2010","Mississippi State",74,"North Carolina A&T",58
"1671","December 12, 2010","UNC Wilmington",81,"Wake Forest",69
"1672","December 12, 2010","Ohio",56,"IUPUI",66
"1673","December 12, 2010","Ohio State",85,"Western Carolina",60
"1674","December 12, 2010","Oregon State",89,"Texas-Rio Grande Valley",69
"1675","December 12, 2010","Portland State",93,"Cal State Fullerton",89
"1676","December 12, 2010","San Francisco",50,"Montana",48
"1677","December 12, 2010","San Jose State",70,"Eastern Washington",69
"1678","December 12, 2010","South Alabama",91,"Houston Baptist",62
"1679","December 12, 2010","Stanford",55,"UC-Riverside",48
"1680","December 12, 2010","Temple",82,"Akron",47
"1681","December 12, 2010","Tennessee State",84,"LeMoyne-Owen",48
"1682","December 12, 2010","UTEP",77,"Arkansas-Pine Bluff",54
"1683","December 12, 2010","Tulsa",78,"Princeton",82
"1684","December 12, 2010","Vermont",75,"Marist",67
"1685","December 12, 2010","Virginia Tech",79,"Penn State",69
"1686","December 12, 2010","Winthrop",73,"Jacksonville",66
"1687","December 13, 2010","Bethune-Cookman",69,"Webber",58
"1688","December 13, 2010","Florida A&M",69,"Allen",36
"1689","December 13, 2010","Lehigh",79,"Saint Francis (PA)",61
"1690","December 13, 2010","LSU",69,"Coastal Carolina",78
"1691","December 13, 2010","McNeese State",84,"Southwest Assemblies of God",66
"1692","December 13, 2010","Ole Miss",101,"Mississippi Valley State",69
"1693","December 13, 2010","Mississippi State",67,"Nicholls State",58
"1694","December 13, 2010","New Mexico State",83,"Arkansas-Pine Bluff",49
"1695","December 13, 2010","Northwestern",81,"LIU-Brooklyn",65
"1696","December 13, 2010","Oregon",74,"Jacksonville State",56
"1697","December 13, 2010","San Diego",82,"La Verne",57
"1698","December 13, 2010","San Diego State",51,"Cal Poly",45
"1699","December 13, 2010","Seton Hall",78,"Longwood",51
"1700","December 13, 2010","Siena",72,"Florida Atlantic",69
"1701","December 13, 2010","South Dakota",122,"Tabor College",71
"1702","December 13, 2010","UCLA",74,"UC-Davis",67
"1703","December 13, 2010","Wichita State",71,"Alabama A&M",49
"1704","December 13, 2010","Wisconsin",70,"Green Bay",56
"1705","December 13, 2010","Youngstown State",78,"Malone",62
"1706","December 14, 2010","Central Michigan",49,"Wright State",53
"1707","December 14, 2010","Chicago State",88,"Trinity International (IL)",69
"1708","December 14, 2010","Cincinnati",99,"Georgia Southern",54
"1709","December 14, 2010","DePaul",61,"Milwaukee",47
"1710","December 14, 2010","Houston Baptist",57,"Louisiana Tech",80
"1711","December 14, 2010","Jackson State",80,"Spring Hill",32
"1712","December 14, 2010","Louisville",46,"Drexel",52
"1713","December 14, 2010","UMBC",53,"American",66
"1714","December 14, 2010","Michigan",64,"North Carolina Central",44
"1715","December 14, 2010","Mississippi State",67,"Alabama State",46
"1716","December 14, 2010","New Orleans",53,"Tulane",57
"1717","December 14, 2010","North Dakota",74,"Mayville State",57
"1718","December 14, 2010","Northern Illinois",80,"UIC",78
"1719","December 14, 2010","Pacific",69,"Santa Clara",59
"1720","December 14, 2010","Rutgers",79,"Fairleigh Dickinson",65
"1721","December 14, 2010","Saint Mary's",75,"UC-Riverside",56
"1722","December 14, 2010","Southern Utah",68,"Panhandle State",51
"1723","December 14, 2010","St. Francis (NY)",69,"Dartmouth",61
"1724","December 14, 2010","Tennessee",82,"Oakland",89
"1725","December 14, 2010","Texas",70,"North Florida",48
"1726","December 14, 2010","Wyoming",61,"Denver",48
"1727","December 15, 2010","Alabama",59,"Southeastern Louisiana",38
"1728","December 15, 2010","Arkansas",87,"Mississippi Valley State",64
"1729","December 15, 2010","Baylor",83,"Bethune-Cookman",39
"1730","December 15, 2010","Cal State Bakersfield",92,"Portland State",77
"1731","December 15, 2010","UC-Irvine",99,"Vanguard",63
"1732","December 15, 2010","UCF",79,"Louisiana",58
"1733","December 15, 2010","Charleston Southern",69,"College of Charleston",77
"1734","December 15, 2010","Eastern Washington",95,"Seattle",91
"1735","December 15, 2010","Florida State",97,"Stetson",63
"1736","December 15, 2010","Minnesota",66,"Akron",58
"1737","December 15, 2010","Montana",71,"Oregon State",66
"1738","December 15, 2010","Murray State",94,"Bethel (TN)",52
"1739","December 15, 2010","UNLV",62,"UCSB",68
"1740","December 15, 2010","Northwestern State",79,"Missouri Valley",64
"1741","December 15, 2010","Ohio",87,"Saint Francis (PA)",58
"1742","December 15, 2010","Ohio State",83,"Florida Gulf Coast",55
"1743","December 15, 2010","Presbyterian",74,"Jacksonville State",70
"1744","December 15, 2010","Rider",74,"Monmouth",54
"1745","December 15, 2010","Saint Louis",69,"Jacksonville",64
"1746","December 15, 2010","Savannah State",47,"Marshall",56
"1747","December 15, 2010","South Florida",61,"Auburn",49
"1748","December 15, 2010","Stanford",76,"North Carolina A&T",59
"1749","December 15, 2010","UTEP",79,"Louisiana-Monroe",49
"1750","December 15, 2010","Wake Forest",69,"UNC Greensboro",67
"1751","December 16, 2010","Alabama State",54,"Oakwood",49
"1752","December 16, 2010","Arizona",63,"Northern Arizona",58
"1753","December 16, 2010","Belmont",87,"Kennesaw State",60
"1754","December 16, 2010","Gonzaga",103,"Lewis & Clark",61
"1755","December 16, 2010","Jackson State",81,"Talladega",55
"1756","December 16, 2010","LSU",78,"McNeese State",66
"1757","December 16, 2010","Memphis",70,"Austin Peay",68
"1758","December 16, 2010","Missouri",81,"Oral Roberts",62
"1759","December 16, 2010","New Mexico State",78,"Panhandle State",46
"1760","December 16, 2010","Nicholls State",94,"Dillard",52
"1761","December 16, 2010","UNC Asheville",90,"King (TN)",72
"1762","December 16, 2010","NC State",67,"Youngstown State",50
"1763","December 16, 2010","North Dakota State",76,"UC-Davis",71
"1764","December 16, 2010","Northwestern",78,"American",62
"1765","December 16, 2010","Rice",65,"Little Rock",55
"1766","December 16, 2010","USC Upstate",60,"Campbell",67
"1767","December 16, 2010","Tennessee Tech",113,"Hiwassee",42
"1768","December 16, 2010","Texas Southern",78,"Texas State",64
"1769","December 16, 2010","Troy",77,"Florida Atlantic",82
"1770","December 16, 2010","Tulsa",81,"Weber State",79
"1771","December 16, 2010","William & Mary",72,"Shenandoah",44
"1772","December 17, 2010","Charlotte",49,"Tennessee",48
"1773","December 17, 2010","Clemson",61,"Savannah State",40
"1774","December 17, 2010","Colorado",89,"Citadel",61
"1775","December 17, 2010","Elon",65,"Chattanooga",71
"1776","December 17, 2010","Hawaii",86,"Chicago State",57
"1777","December 17, 2010","Indiana",88,"SIU-Edwardsville",54
"1778","December 17, 2010","La Salle",77,"Bucknell",89
"1779","December 17, 2010","Nevada",75,"Arizona State",78
"1780","December 17, 2010","New Mexico",91,"Longwood",54
"1781","December 17, 2010","Northern Iowa",66,"South Carolina State",52
"1782","December 17, 2010","Santa Clara",90,"Houston Baptist",67
"1783","December 17, 2010","Utah",86,"Boise State",84
"1784","December 17, 2010","Virginia",63,"Oregon",48
"1785","December 17, 2010","Wagner",57,"Princeton",69
"1786","December 17, 2010","Wyoming",80,"Western State",37
"1787","December 18, 2010","Air Force",63,"Arkansas-Pine Bluff",52
"1788","December 18, 2010","Akron",77,"Bethune-Cookman",66
"1789","December 18, 2010","Albany (NY)",77,"Mount St. Mary's",57
"1790","December 18, 2010","Appalachian State",71,"Robert Morris",66
"1791","December 18, 2010","Auburn",59,"Presbyterian",62
"1792","December 18, 2010","Austin Peay",78,"Eastern Kentucky",51
"1793","December 18, 2010","Baylor",64,"Gonzaga",68
"1794","December 18, 2010","Binghamton",69,"Cornell",68
"1795","December 18, 2010","Buffalo",79,"Houghton",47
"1796","December 18, 2010","Butler",83,"Stanford",50
"1797","December 18, 2010","Cal State Bakersfield",70,"Cal State Northridge",69
"1798","December 18, 2010","Cal State Fullerton",76,"Occidental",48
"1799","December 18, 2010","California",51,"Cal Poly",41
"1800","December 18, 2010","Central Michigan",49,"Detroit",75
"1801","December 18, 2010","Coastal Carolina",59,"East Carolina",58
"1802","December 18, 2010","Creighton",66,"Idaho State",60
"1803","December 18, 2010","Dayton",71,"Western Carolina",60
"1804","December 18, 2010","Denver",71,"Northern Colorado",68
"1805","December 18, 2010","DePaul",81,"Loyola (IL)",74
"1806","December 18, 2010","Drake",52,"Iowa",59
"1807","December 18, 2010","Duquesne",81,"IUPUI",54
"1808","December 18, 2010","Evansville",81,"Middle Tennessee",79
"1809","December 18, 2010","Florida",57,"Kansas State",44
"1810","December 18, 2010","Florida International",71,"Sam Houston State",74
"1811","December 18, 2010","Fresno State",82,"North Dakota State",69
"1812","December 18, 2010","Georgetown",99,"Loyola (MD)",75
"1813","December 18, 2010","Georgia",68,"Arkansas State",59
"1814","December 18, 2010","Georgia Southern",58,"South Alabama",68
"1815","December 18, 2010","Georgia State",76,"Florida A&M",67
"1816","December 18, 2010","Georgia Tech",67,"Richmond",54
"1817","December 18, 2010","Idaho",63,"Montana",64
"1818","December 18, 2010","UIC",57,"Illinois",54
"1819","December 18, 2010","Kansas",70,"USC",68
"1820","December 18, 2010","Kentucky",85,"Mississippi Valley State",60
"1821","December 18, 2010","Liberty",71,"William & Mary",62
"1822","December 18, 2010","Lipscomb",99,"Kennesaw State",73
"1823","December 18, 2010","Long Beach State",74,"Saint Mary's",82
"1824","December 18, 2010","LSU",69,"Wichita State",70
"1825","December 18, 2010","Louisiana Tech",62,"Texas-Arlington",61
"1826","December 18, 2010","Louisville",78,"Gardner-Webb",49
"1827","December 18, 2010","Loyola Marymount",63,"Florida State",74
"1828","December 18, 2010","Manhattan",58,"Hofstra",71
"1829","December 18, 2010","Marquette",81,"Centenary (LA)",52
"1830","December 18, 2010","McMurry",67,"SMU",70
"1831","December 18, 2010","Miami (FL)",78,"UCF",84
"1832","December 18, 2010","Michigan",69,"Oakland",51
"1833","December 18, 2010","Michigan State",90,"Prairie View",51
"1834","December 18, 2010","Milwaukee",72,"Bowling Green State",69
"1835","December 18, 2010","Ole Miss",71,"ETSU",50
"1836","December 18, 2010","Missouri",116,"Central Arkansas",63
"1837","December 18, 2010","UMKC",69,"North Dakota",61
"1838","December 18, 2010","Missouri State",81,"Saint Louis",65
"1839","December 18, 2010","Monmouth",56,"Rutgers",79
"1840","December 18, 2010","Morgan State",75,"UMBC",62
"1841","December 18, 2010","Murray State",69,"Western Kentucky",60
"1842","December 18, 2010","Nebraska",72,"Eastern Washington",42
"1843","December 18, 2010","UNLV",72,"Southern Utah",50
"1844","December 18, 2010","New Mexico State",69,"Pacific",64
"1845","December 18, 2010","UNC",76,"Texas",78
"1846","December 18, 2010","UNC Wilmington",64,"Radford",50
"1847","December 18, 2010","North Florida",49,"Furman",60
"1848","December 18, 2010","Ohio State",79,"South Carolina",57
"1849","December 18, 2010","Oklahoma",56,"Cincinnati",66
"1850","December 18, 2010","Oklahoma State",68,"Alabama",60
"1851","December 18, 2010","Oregon State",79,"George Washington",87
"1852","December 18, 2010","Pepperdine",76,"UC-Irvine",69
"1853","December 18, 2010","Pitt",97,"Maryland-Eastern Shore",64
"1854","December 18, 2010","Portland State",67,"Portland",78
"1855","December 18, 2010","Purdue",65,"Indiana State",52
"1856","December 18, 2010","Rhode Island",64,"New Hampshire",52
"1857","December 18, 2010","Saint Francis (PA)",57,"Drexel",61
"1858","December 18, 2010","St. Peter's",60,"Fairleigh Dickinson",57
"1859","December 18, 2010","Samford",80,"Asbury",67
"1860","December 18, 2010","San Diego State",90,"UCSB",64
"1861","December 18, 2010","Seattle",70,"San Jose State",86
"1862","December 18, 2010","South Florida",61,"James Madison",66
"1863","December 18, 2010","St. Bonaventure",112,"Ohio",107
"1864","December 18, 2010","Stephen F. Austin",76,"Jarvis Christian",45
"1865","December 18, 2010","Syracuse",83,"Iona",77
"1866","December 18, 2010","Temple",84,"Northern Illinois",74
"1867","December 18, 2010","Texas A&M",71,"Arkansas",62
"1868","December 18, 2010","Texas A&M-Corpus Christi",81,"Houston",78
"1869","December 18, 2010","UTEP",82,"Texas Tech",71
"1870","December 18, 2010","Toledo",75,"Florida Gulf Coast",63
"1871","December 18, 2010","Troy",63,"Belmont",98
"1872","December 18, 2010","UCLA",86,"BYU",79
"1873","December 18, 2010","Utah Valley",58,"Utah State",76
"1874","December 18, 2010","Valparaiso",63,"Fort Wayne",47
"1875","December 18, 2010","Vanderbilt",85,"Southeastern Louisiana",52
"1876","December 18, 2010","Villanova",78,"Delaware",59
"1877","December 18, 2010","VCU",70,"Tulane",67
"1878","December 18, 2010","Virginia Tech",88,"Mississippi State",57
"1879","December 18, 2010","Washington",80,"San Francisco",52
"1880","December 18, 2010","Weber State",94,"University of the Southwest",54
"1881","December 18, 2010","West Virginia",74,"Cleveland State",63
"1882","December 18, 2010","Western Michigan",77,"South Dakota State",74
"1883","December 18, 2010","Wofford",79,"High Point",65
"1884","December 18, 2010","Wright State",66,"Miami (OH)",51
"1885","December 18, 2010","Xavier",83,"Wake Forest",75
"1886","December 19, 2010","Alabama-Birmingham",58,"Alabama A&M",40
"1887","December 19, 2010","Boise State",91,"Texas-Rio Grande Valley",62
"1888","December 19, 2010","Boston College",93,"Bryant",77
"1889","December 19, 2010","UC-Riverside",78,"Montana State",67
"1890","December 19, 2010","Central Connecticut",74,"Niagara",71
"1891","December 19, 2010","Clemson",71,"UNC Greensboro",61
"1892","December 19, 2010","Colorado",104,"Longwood",59
"1893","December 19, 2010","Indiana",102,"South Carolina State",60
"1894","December 19, 2010","Iowa State",71,"Dartmouth",42
"1895","December 19, 2010","Jacksonville State",67,"Southeast Missouri State",76
"1896","December 19, 2010","LIU-Brooklyn",91,"Army",85
"1897","December 19, 2010","Louisiana",68,"Lamar",65
"1898","December 19, 2010","Louisiana-Monroe",58,"Florida Atlantic",60
"1899","December 19, 2010","Maine",78,"Colgate",57
"1900","December 19, 2010","Marist",57,"Holy Cross",75
"1901","December 19, 2010","Marshall",98,"VMI",70
"1902","December 19, 2010","McNeese State",65,"Sacramento State",63
"1903","December 19, 2010","New Mexico",84,"Citadel",58
"1904","December 19, 2010","NC State",62,"Arizona",72
"1905","December 19, 2010","North Texas",85,"Texas State",62
"1906","December 19, 2010","Northern Iowa",68,"SIU-Edwardsville",47
"1907","December 19, 2010","Northwestern State",86,"Canisius",74
"1908","December 19, 2010","Notre Dame",88,"Stony Brook",62
"1909","December 19, 2010","Santa Clara",79,"Washington State",85
"1910","December 19, 2010","Seton Hall",68,"NJIT",45
"1911","December 19, 2010","UT-Martin",87,"William Woods",57
"1912","December 19, 2010","Tennessee State",70,"Morehead State",64
"1913","December 19, 2010","Tennessee Tech",65,"Eastern Illinois",64
"1914","December 19, 2010","Yale",62,"Sacred Heart",71
"1915","December 20, 2010","Alabama State",53,"Belmont",66
"1916","December 20, 2010","Arkansas State",68,"Savannah State",55
"1917","December 20, 2010","Bradley",64,"Jackson State",55
"1918","December 20, 2010","Central Michigan",69,"South Dakota State",72
"1919","December 20, 2010","Coastal Carolina",125,"Thomas More",70
"1920","December 20, 2010","Colorado State",75,"Northern Colorado",61
"1921","December 20, 2010","UConn",76,"Coppin State",64
"1922","December 20, 2010","Cornell",64,"Bucknell",75
"1923","December 20, 2010","Creighton",60,"Western Illinois",47
"1924","December 20, 2010","Dayton",73,"Winthrop",58
"1925","December 20, 2010","Duke",98,"Elon",72
"1926","December 20, 2010","Fairfield",67,"Vermont",59
"1927","December 20, 2010","Florida",68,"Jacksonville",71
"1928","December 20, 2010","Green Bay",72,"North Dakota",68
"1929","December 20, 2010","Hampton",78,"Towson",67
"1930","December 20, 2010","Memphis",68,"Texas A&M-Corpus Christi",63
"1931","December 20, 2010","Mount St. Mary's",64,"American",69
"1932","December 20, 2010","Nevada",79,"Portland State",73
"1933","December 20, 2010","UNC Wilmington",60,"Illinois State",62
"1934","December 20, 2010","Oakland",103,"Rochester (MI)",79
"1935","December 20, 2010","South Dakota",78,"Eastern Washington",72
"1936","December 20, 2010","Southern",58,"Xavier (LA)",72
"1937","December 20, 2010","St. Francis (NY)",61,"Northwestern",92
"1938","December 20, 2010","St. John's (NY)",62,"Davidson",57
"1939","December 20, 2010","Syracuse",97,"Morgan State",55
"1940","December 20, 2010","UTEP",61,"Stephen F. Austin",52
"1941","December 20, 2010","UTSA",73,"Samford",74
"1942","December 20, 2010","Utah Valley",80,"Mayville State",60
"1943","December 20, 2010","Valparaiso",74,"Eastern Michigan",67
"1944","December 20, 2010","Virginia",50,"Norfolk State",49
"1945","December 20, 2010","Wyoming",76,"Centenary (LA)",49
"1946","December 21, 2010","Alabama",71,"Lipscomb",51
"1947","December 21, 2010","Alabama-Birmingham",68,"VCU",65
"1948","December 21, 2010","Arizona State",72,"Long Beach State",55
"1949","December 21, 2010","Little Rock",61,"Akron",75
"1950","December 21, 2010","Auburn",68,"USC Upstate",54
"1951","December 21, 2010","Austin Peay",86,"Morehead State",85
"1952","December 21, 2010","Ball State",95,"Mount St. Joseph",43
"1953","December 21, 2010","Binghamton",56,"St. Peter's",61
"1954","December 21, 2010","Boston University",85,"St. Joseph's",79
"1955","December 21, 2010","Brown",86,"Army",88
"1956","December 21, 2010","UC-Davis",74,"Southern Utah",65
"1957","December 21, 2010","UCSB",76,"California Baptist",52
"1958","December 21, 2010","Central Arkansas",81,"Lyon",67
"1959","December 21, 2010","Charleston Southern",99,"Bluefield College (VA)",66
"1960","December 21, 2010","Chattanooga",107,"Reinhardt",48
"1961","December 21, 2010","Denver",73,"Arkansas-Pine Bluff",55
"1962","December 21, 2010","Drake",59,"Dartmouth",67
"1963","December 21, 2010","Florida Gulf Coast",87,"North Carolina Central",68
"1964","December 21, 2010","Fresno State",55,"Pacific",65
"1965","December 21, 2010","Georgia",85,"High Point",38
"1966","December 21, 2010","Houston",75,"Sam Houston State",73
"1967","December 21, 2010","Iowa",77,"Louisiana Tech",58
"1968","December 21, 2010","Iowa State",104,"Chicago State",63
"1969","December 21, 2010","Jacksonville State",54,"Eastern Illinois",61
"1970","December 21, 2010","Kansas State",59,"UNLV",63
"1971","December 21, 2010","Kent State",71,"Youngstown State",58
"1972","December 21, 2010","Marquette",102,"Mississippi Valley State",77
"1973","December 21, 2010","Maryland-Eastern Shore",102,"Washington College",86
"1974","December 21, 2010","McNeese State",100,"University of the Southwest",61
"1975","December 21, 2010","Miami (FL)",69,"Oral Roberts",56
"1976","December 21, 2010","Miami (OH)",48,"Cincinnati",64
"1977","December 21, 2010","Middle Tennessee",53,"Vanderbilt",72
"1978","December 21, 2010","UMKC",73,"Houston Baptist",51
"1979","December 21, 2010","Nebraska",79,"Grambling",39
"1980","December 21, 2010","New Mexico State",82,"Louisiana",76
"1981","December 21, 2010","Nicholls State",89,"Jarvis Christian",67
"1982","December 21, 2010","UNC",85,"William & Mary",60
"1983","December 21, 2010","Oakland",102,"Valparaiso",103
"1984","December 21, 2010","Ohio State",96,"UNC Asheville",49
"1985","December 21, 2010","Oklahoma",66,"Sacramento State",53
"1986","December 21, 2010","Oklahoma State",79,"Stanford",68
"1987","December 21, 2010","Oregon",65,"Idaho",69
"1988","December 21, 2010","Penn State",64,"Maine",74
"1989","December 21, 2010","Pepperdine",64,"Cal Poly",70
"1990","December 21, 2010","Prairie View",83,"Dallas Christian",48
"1991","December 21, 2010","Providence",84,"Sacred Heart",76
"1992","December 21, 2010","Purdue",77,"Fort Wayne",52
"1993","December 21, 2010","Rochester (MI)",63,"Eastern Michigan",82
"1994","December 21, 2010","San Diego State",62,"San Francisco",56
"1995","December 21, 2010","South Alabama",86,"Alcorn State",76
"1996","December 21, 2010","St. Francis (NY)",69,"Davidson",76
"1997","December 21, 2010","St. John's (NY)",85,"Northwestern",69
"1998","December 21, 2010","Stetson",63,"Rice",66
"1999","December 21, 2010","Tennessee",64,"USC",65
"2000","December 21, 2010","UT-Martin",54,"Murray State",66
"2001","December 21, 2010","Tennessee State",62,"Eastern Kentucky",49
"2002","December 21, 2010","Tennessee Tech",75,"Southeast Missouri State",77
"2003","December 21, 2010","Texas A&M",86,"Wagner",51
"2004","December 21, 2010","TCU",96,"Northwestern State",79
"2005","December 21, 2010","Toledo",80,"Indiana-Northwest",44
"2006","December 21, 2010","Troy",102,"Western Michigan",99
"2007","December 21, 2010","Tulane",91,"Auburn Montgomery",70
"2008","December 21, 2010","UCLA",75,"Montana State",59
"2009","December 21, 2010","Utah State",71,"Idaho State",48
"2010","December 21, 2010","Wake Forest",64,"Presbyterian",66
"2011","December 21, 2010","Weber State",66,"BYU",72
"2012","December 21, 2010","Wichita State",82,"Tulsa",79
"2013","December 22, 2010","Akron",72,"Stetson",56
"2014","December 22, 2010","Arizona",82,"Robert Morris",56
"2015","December 22, 2010","Arkansas",67,"Texas Southern",59
"2016","December 22, 2010","Baylor",83,"San Diego",50
"2017","December 22, 2010","Boston College",84,"Bucknell",80
"2018","December 22, 2010","Bowling Green State",70,"Manhattan",57
"2019","December 22, 2010","Bradley",73,"Detroit",65
"2020","December 22, 2010","Butler",74,"Utah",62
"2021","December 22, 2010","Cal State Bakersfield",89,"UC-Riverside",80
"2022","December 22, 2010","Cal State Fullerton",57,"Montana",71
"2023","December 22, 2010","Cal State Northridge",79,"Santa Clara",99
"2024","December 22, 2010","California",63,"Kansas",78
"2025","December 22, 2010","Campbell",57,"UNC Wilmington",56
"2026","December 22, 2010","Central Connecticut",71,"New Hampshire",50
"2027","December 22, 2010","Central Michigan",63,"Cornerstone",60
"2028","December 22, 2010","Charlotte",57,"Wright State",53
"2029","December 22, 2010","Cleveland State",69,"South Florida",62
"2030","December 22, 2010","Colgate",61,"Albany (NY)",63
"2031","December 22, 2010","College of Charleston",59,"Clemson",66
"2032","December 22, 2010","Colorado State",82,"Appalachian State",79
"2033","December 22, 2010","UConn",81,"Harvard",52
"2034","December 22, 2010","Creighton",58,"Samford",40
"2035","December 22, 2010","Delaware",68,"Penn",78
"2036","December 22, 2010","DePaul",71,"Florida Atlantic",62
"2037","December 22, 2010","Duquesne",79,"George Mason",85
"2038","December 22, 2010","Florida",66,"Radford",55
"2039","December 22, 2010","Florida International",87,"Florida A&M",82
"2040","December 22, 2010","Fordham",80,"Kennesaw State",63
"2041","December 22, 2010","Furman",91,"South Carolina",75
"2042","December 22, 2010","George Washington",82,"East Carolina",80
"2043","December 22, 2010","Georgia Southern",74,"Georgia State",72
"2044","December 22, 2010","Gonzaga",64,"Xavier",54
"2045","December 22, 2010","Hampton",62,"Liberty",59
"2046","December 22, 2010","Hawaii",62,"Florida State",70
"2047","December 22, 2010","Hofstra",71,"Holy Cross",56
"2048","December 22, 2010","Howard",69,"Loyola (MD)",65
"2049","December 22, 2010","Illinois",64,"Missouri",75
"2050","December 22, 2010","Indiana",61,"Northern Iowa",67
"2051","December 22, 2010","Iona",79,"Vermont",84
"2052","December 22, 2010","IUPUI",54,"San Diego State",56
"2053","December 22, 2010","James Madison",80,"Marshall",73
"2054","December 22, 2010","Kentucky",89,"Winthrop",52
"2055","December 22, 2010","La Salle",68,"Rider",77
"2056","December 22, 2010","Lamar",72,"Canisius",78
"2057","December 22, 2010","Longwood",71,"SIU-Edwardsville",78
"2058","December 22, 2010","Louisiana-Monroe",78,"Northern Colorado",75
"2059","December 22, 2010","LSU",55,"North Texas",75
"2060","December 22, 2010","Maryland",89,"NJIT",50
"2061","December 22, 2010","UMass",59,"UCF",64
