"","GameDate","HomeTeamName","HomeTeamScore","AwayTeamName","AwayTeamScore"
"806","November 21, 2012","SMU",83,"Rider",70
"807","November 21, 2012","Southern Utah",68,"Carroll (MT)",58
"808","November 21, 2012","St. John's (NY)",65,"Holy Cross",53
"809","November 21, 2012","Syracuse",73,"Princeton",53
"810","November 21, 2012","Tulsa",86,"Jackson State",66
"811","November 21, 2012","Utah",57,"Idaho State",46
"812","November 21, 2012","Vermont",65,"Yale",52
"813","November 21, 2012","William & Mary",59,"Miami (OH)",72
"814","November 22, 2012","Alaska-Anchorage",60,"Belmont",74
"815","November 22, 2012","Alcorn State",69,"Samford",65
"816","November 22, 2012","California",73,"Drake",70
"817","November 22, 2012","Charlotte",73,"Texas State",64
"818","November 22, 2012","Clemson",49,"Gonzaga",57
"819","November 22, 2012","Davidson",75,"Vanderbilt",62
"820","November 22, 2012","Drexel",64,"Saint Mary's",76
"821","November 22, 2012","Duke",89,"Minnesota",71
"822","November 22, 2012","Florida Gulf Coast",72,"Toledo",66
"823","November 22, 2012","Georgia Tech",54,"Rice",36
"824","November 22, 2012","Louisville",51,"Northern Iowa",46
"825","November 22, 2012","Loyola Marymount",66,"Oral Roberts",75
"826","November 22, 2012","Marist",44,"West Virginia",87
"827","November 22, 2012","Memphis",65,"VCU",78
"828","November 22, 2012","Missouri",78,"Stanford",70
"829","November 22, 2012","Oklahoma",68,"UTEP",61
"830","November 22, 2012","Pacific",70,"Xavier",67
"831","November 23, 2012","Alabama",59,"Charleston Southern",46
"832","November 23, 2012","Alabama-Birmingham",65,"Illinois State",77
"833","November 23, 2012","Alaska-Anchorage",66,"UC-Riverside",65
"834","November 23, 2012","Arizona State",83,"Arkansas",68
"835","November 23, 2012","Belmont",71,"Northeastern",74
"836","November 23, 2012","Bethune-Cookman",93,"Omaha",81
"837","November 23, 2012","Cal State Fullerton",106,"San Diego Christian",60
"838","November 23, 2012","California",68,"Georgia Tech",57
"839","November 23, 2012","Campbell",60,"North Carolina A&T",85
"840","November 23, 2012","Charlotte",72,"Oral Roberts",58
"841","November 23, 2012","Cincinnati",78,"Iowa State",70
"842","November 23, 2012","Clemson",69,"UTEP",48
"843","November 23, 2012","Columbia",75,"Wayland Baptist",63
"844","November 23, 2012","Cornell",89,"Presbyterian",55
"845","November 23, 2012","Creighton",84,"Wisconsin",74
"846","November 23, 2012","Davidson",63,"West Virginia",60
"847","November 23, 2012","Delaware",59,"Pitt",85
"848","November 23, 2012","Delaware State",62,"Fairleigh Dickinson",63
"849","November 23, 2012","Drake",77,"Rice",66
"850","November 23, 2012","Drexel",65,"Xavier",69
"851","November 23, 2012","Duke",67,"VCU",58
"852","November 23, 2012","Florida",79,"UCF",66
"853","November 23, 2012","Florida A&M",83,"Longwood",86
"854","November 23, 2012","Georgia",54,"ETSU",38
"855","November 23, 2012","Gonzaga",72,"Oklahoma",47
"856","November 23, 2012","Hampton",51,"Wofford",56
"857","November 23, 2012","Idaho State",45,"Wright State",60
"858","November 23, 2012","Jacksonville",71,"Rider",86
"859","November 23, 2012","Jacksonville State",50,"Northern Arizona",48
"860","November 23, 2012","Kansas State",57,"Michigan",71
"861","November 23, 2012","Kentucky",104,"LIU-Brooklyn",75
"862","November 23, 2012","Louisville",84,"Missouri",61
"863","November 23, 2012","Loyola Marymount",78,"Texas State",63
"864","November 23, 2012","Marist",50,"Vanderbilt",33
"865","November 23, 2012","Memphis",75,"Minnesota",84
"866","November 23, 2012","Michigan State",70,"Oakland",52
"867","November 23, 2012","Ole Miss",91,"Lipscomb",45
"868","November 23, 2012","Navy",40,"Prairie View",42
"869","November 23, 2012","UNLV",79,"Oregon",83
"870","November 23, 2012","New Mexico",73,"Idaho",58
"871","November 23, 2012","New Mexico State",79,"Louisiana",57
"872","November 23, 2012","NC State",82,"UNC Asheville",80
"873","November 23, 2012","Northern Iowa",50,"Stanford",66
"874","November 23, 2012","Northwestern",55,"TCU",31
"875","November 23, 2012","Ohio State",91,"UMKC",45
"876","November 23, 2012","Pacific",76,"Saint Mary's",66
"877","November 23, 2012","Penn State",60,"Bucknell",57
"878","November 23, 2012","Providence",66,"Fairfield",47
"879","November 23, 2012","Rhode Island",54,"Loyola (MD)",58
"880","November 23, 2012","Santa Clara",89,"Eastern Washington",74
"881","November 23, 2012","USC Upstate",75,"Utah Valley",50
"882","November 23, 2012","South Dakota",81,"Culver-Stockton",73
"883","November 23, 2012","Utah",67,"Central Michigan",51
"884","November 23, 2012","Valparaiso",67,"Chicago State",46
"885","November 23, 2012","Virginia Tech",87,"Appalachian State",76
"886","November 23, 2012","Wake Forest",63,"William & Mary",57
"887","November 24, 2012","Alabama-Birmingham",73,"TCU",76
"888","November 24, 2012","Alaska-Anchorage",83,"Loyola Marymount",77
"889","November 24, 2012","Arizona State",73,"Creighton",87
"890","November 24, 2012","Arkansas",70,"Wisconsin",77
"891","November 24, 2012","Little Rock",69,"SMU",56
"892","November 24, 2012","Baylor",59,"College of Charleston",63
"893","November 24, 2012","Belmont",70,"Oral Roberts",67
"894","November 24, 2012","Bethune-Cookman",64,"Valparaiso",77
"895","November 24, 2012","Binghamton",76,"Marywood",51
"896","November 24, 2012","Boise State",72,"UCSB",56
"897","November 24, 2012","Bradley",80,"UT-Martin",57
"898","November 24, 2012","BYU",87,"Cal State Northridge",75
"899","November 24, 2012","Brown",72,"St. Francis (NY)",76
"900","November 24, 2012","Buffalo",76,"Mansfield",57
"901","November 24, 2012","UC-Riverside",69,"Texas State",81
"902","November 24, 2012","Campbell",62,"Northern Arizona",70
"903","November 24, 2012","Central Arkansas",68,"Sacramento State",71
"904","November 24, 2012","Central Michigan",54,"Idaho State",52
"905","November 24, 2012","Chicago State",66,"Omaha",68
"906","November 24, 2012","Cincinnati",77,"Oregon",66
"907","November 24, 2012","Citadel",61,"Radford",74
"908","November 24, 2012","Coastal Carolina",77,"Florida International",87
"909","November 24, 2012","Coppin State",98,"Cheyney",78
"910","November 24, 2012","Cornell",84,"Longwood",78
"911","November 24, 2012","Dartmouth",66,"Fort Wayne",70
"912","November 24, 2012","Dayton",66,"Manhattan",58
"913","November 24, 2012","Delaware State",53,"Navy",63
"914","November 24, 2012","Duke",76,"Louisville",71
"915","November 24, 2012","Eastern Illinois",64,"Houston Baptist",44
"916","November 24, 2012","Eastern Kentucky",68,"Norfolk State",44
"917","November 24, 2012","Eastern Michigan",75,"Madonna",57
"918","November 24, 2012","Fairleigh Dickinson",84,"Prairie View",70
"919","November 24, 2012","Florida A&M",69,"Presbyterian",55
"920","November 24, 2012","Florida Atlantic",58,"American",55
"921","November 24, 2012","George Mason",48,"Boston University",45
"922","November 24, 2012","George Washington",80,"Hofstra",56
"923","November 24, 2012","Georgetown",72,"Mount St. Mary's",50
"924","November 24, 2012","Green Bay",74,"North Dakota State",59
"925","November 24, 2012","Hartford",80,"Central Connecticut",77
"926","November 24, 2012","Holy Cross",60,"New Hampshire",50
"927","November 24, 2012","UIC",56,"Southeast Missouri State",45
"928","November 24, 2012","Illinois State",69,"Northwestern",72
"929","November 24, 2012","Iowa State",70,"UNLV",82
"930","November 24, 2012","Jacksonville",71,"Milwaukee",66
"931","November 24, 2012","Jacksonville State",54,"North Carolina A&T",50
"932","November 24, 2012","Kennesaw State",51,"Chattanooga",65
"933","November 24, 2012","Lafayette",53,"Princeton",72
"934","November 24, 2012","LSU",75,"Mississippi Valley State",50
"935","November 24, 2012","Louisiana Tech",68,"Louisiana-Monroe",52
"936","November 24, 2012","Marshall",89,"Nevada",82
"937","November 24, 2012","Maryland",70,"Georgia Southern",53
"938","November 24, 2012","Memphis",52,"Northern Iowa",47
"939","November 24, 2012","Miami (FL)",77,"Detroit",62
"940","November 24, 2012","Miami (OH)",76,"James Madison",58
"941","November 24, 2012","Middle Tennessee",79,"Texas Southern",52
"942","November 24, 2012","Minnesota",66,"Stanford",63
"943","November 24, 2012","Missouri",68,"VCU",65
"944","November 24, 2012","Missouri State",67,"South Carolina",74
"945","November 24, 2012","Montana",67,"San Diego",66
"946","November 24, 2012","Murray State",79,"Old Dominion",72
"947","November 24, 2012","Nebraska",60,"Kent State",74
"948","November 24, 2012","Niagara",75,"St. Bonaventure",80
"949","November 24, 2012","NJIT",72,"South Carolina State",63
"950","November 24, 2012","North Carolina Central",36,"Wagner",38
"951","November 24, 2012","UNC Wilmington",49,"Wofford",37
"952","November 24, 2012","Northern Illinois",46,"Loyola (IL)",53
"953","November 24, 2012","Notre Dame",69,"Saint Francis (PA)",52
"954","November 24, 2012","Ohio",73,"Richmond",48
"955","November 24, 2012","Pepperdine",72,"UC-Irvine",62
"956","November 24, 2012","Saint Louis",61,"Southern Illinois",51
"957","November 24, 2012","Samford",58,"Texas-Arlington",65
"958","November 24, 2012","San Francisco",79,"Columbia",59
"959","November 24, 2012","Savannah State",39,"Western Illinois",38
"960","November 24, 2012","South Dakota",84,"Waldorf",59
"961","November 24, 2012","St. John's (NY)",79,"Florida Gulf Coast",68
"962","November 24, 2012","Stony Brook",82,"Canisius",75
"963","November 24, 2012","Texas-Rio Grande Valley",77,"SIU-Edwardsville",66
"964","November 24, 2012","Tulane",68,"Southern",65
"965","November 24, 2012","Tulsa",41,"Stephen F. Austin",57
"966","November 24, 2012","Utah",66,"Wright State",54
"967","November 24, 2012","Utah State",65,"Weber State",55
"968","November 24, 2012","VMI",90,"Elon",81
"969","November 24, 2012","Washington",55,"Colorado State",73
"970","November 24, 2012","Washington State",66,"Arkansas-Pine Bluff",38
"971","November 24, 2012","Western Kentucky",74,"Brescia",46
"972","November 24, 2012","Wyoming",63,"Cal State Bakersfield",49
"973","November 24, 2012","Yale",86,"Army",83
"974","November 25, 2012","Little Rock",62,"South Carolina",74
"975","November 25, 2012","Arkansas State",93,"Lamar",53
"976","November 25, 2012","Auburn",72,"Rhode Island",78
"977","November 25, 2012","Boston College",54,"Bryant",56
"978","November 25, 2012","California",78,"Pacific",58
"979","November 25, 2012","Charlotte",67,"Northeastern",59
"980","November 25, 2012","Clemson",59,"Marist",44
"981","November 25, 2012","Colorado",89,"Air Force",74
"982","November 25, 2012","UConn",73,"Stony Brook",62
"983","November 25, 2012","Davidson",67,"Gonzaga",81
"984","November 25, 2012","Drake",70,"Xavier",74
"985","November 25, 2012","Drexel",55,"Rice",47
"986","November 25, 2012","Fresno State",61,"Long Beach State",69
"987","November 25, 2012","Georgia Tech",65,"Saint Mary's",56
"988","November 25, 2012","Howard",66,"Wilmington (DE)",50
"989","November 25, 2012","Illinois",63,"Gardner-Webb",62
"990","November 25, 2012","Indiana",101,"Ball State",53
"991","November 25, 2012","Indiana State",76,"High Point",62
"992","November 25, 2012","La Salle",77,"Villanova",74
"993","November 25, 2012","Maine",72,"Siena",66
"994","November 25, 2012","Mercer",73,"Furman",46
"995","November 25, 2012","Michigan State",63,"Louisiana",60
"996","November 25, 2012","Milwaukee",60,"Rider",74
"997","November 25, 2012","Missouri State",61,"SMU",62
"998","November 25, 2012","New Mexico",69,"Portland",54
"999","November 25, 2012","UNC Greensboro",80,"Rutgers",87
"1000","November 25, 2012","UNC Wilmington",61,"Hampton",60
"1001","November 25, 2012","Oklahoma",77,"West Virginia",70
"1002","November 25, 2012","Oklahoma State",81,"Portland State",58
"1003","November 25, 2012","Oregon State",78,"Montana State",65
"1004","November 25, 2012","Sacred Heart",77,"Lehigh",91
"1005","November 25, 2012","Seton Hall",76,"St. Peter's",61
"1006","November 25, 2012","USC",60,"San Diego State",66
"1007","November 25, 2012","Syracuse",87,"Colgate",51
"1008","November 25, 2012","Temple",80,"Delaware",75
"1009","November 25, 2012","Texas A&M-Corpus Christi",75,"Houston",77
"1010","November 25, 2012","UTEP",49,"Vanderbilt",73
"1011","November 25, 2012","Troy",66,"Alabama State",62
"1012","November 25, 2012","UCLA",68,"Cal Poly",70
"1013","November 26, 2012","Albany (NY)",66,"Wagner",63
"1014","November 26, 2012","Colorado State",85,"Northern Colorado",69
"1015","November 26, 2012","Evansville",72,"Alabama A&M",46
"1016","November 26, 2012","George Washington",56,"Mount St. Mary's",65
"1017","November 26, 2012","Georgia State",53,"East Carolina",62
"1018","November 26, 2012","IUPUI",87,"Indiana-East",54
"1019","November 26, 2012","Kansas",70,"San Jose State",57
"1020","November 26, 2012","Lipscomb",79,"Murray State",88
"1021","November 26, 2012","Loyola (MD)",65,"Towson",53
"1022","November 26, 2012","Marquette",79,"UMBC",46
"1023","November 26, 2012","Monmouth",65,"Lafayette",60
"1024","November 26, 2012","Morehead State",73,"Norfolk State",67
"1025","November 26, 2012","Nicholls State",92,"New Orleans",79
"1026","November 26, 2012","Notre Dame",92,"Chicago State",65
"1027","November 26, 2012","Savannah State",61,"Robert Morris",52
"1028","November 26, 2012","Southeast Missouri State",96,"Hannibal-LaGrange",55
"1029","November 26, 2012","Stetson",54,"South Florida",63
"1030","November 26, 2012","Tennessee",77,"Oakland",50
"1031","November 26, 2012","Tennessee State",92,"Fisk",53
"1032","November 26, 2012","Texas A&M",78,"Northwestern State",65
"1033","November 26, 2012","Texas Tech",84,"Jackson State",75
"1034","November 27, 2012","Alabama",75,"Lamar",47
"1035","November 27, 2012","Bethune-Cookman",65,"North Florida",71
"1036","November 27, 2012","Bowling Green State",70,"Detroit",65
"1037","November 27, 2012","Bucknell",62,"Dartmouth",49
"1038","November 27, 2012","Butler",97,"Hanover",73
"1039","November 27, 2012","Colorado",85,"Texas Southern",80
"1040","November 27, 2012","DePaul",85,"Fairfield",78
"1041","November 27, 2012","Florida State",68,"Minnesota",77
"1042","November 27, 2012","Harvard",78,"Vermont",85
"1043","November 27, 2012","Indiana",83,"UNC",59
"1044","November 27, 2012","McNeese State",93,"Centenary (LA)",62
"1045","November 27, 2012","Michigan",79,"NC State",72
"1046","November 27, 2012","Mississippi State",60,"Alcorn State",42
"1047","November 27, 2012","NJIT",98,"Lyndon State",42
"1048","November 27, 2012","North Carolina Central",70,"Utah Valley",52
"1049","November 27, 2012","Northern Illinois",46,"UIC",58
"1050","November 27, 2012","Northwestern",57,"Maryland",77
"1051","November 27, 2012","Pitt",70,"Howard",46
"1052","November 27, 2012","Portland",78,"Lewis & Clark",73
"1053","November 27, 2012","Presbyterian",97,"Toccoa Falls",38
"1054","November 27, 2012","Providence",61,"Holy Cross",42
"1055","November 27, 2012","Quinnipiac",66,"Lehigh",77
"1056","November 27, 2012","Sacramento State",77,"Dominican (CA)",68
"1057","November 27, 2012","Southern Miss",61,"Denver",50
"1058","November 27, 2012","Texas",65,"Sam Houston State",37
"1059","November 27, 2012","Troy",55,"Alabama-Birmingham",75
"1060","November 27, 2012","Tulane",69,"Loyola (LA)",57
"1061","November 27, 2012","Virginia Tech",95,"Iowa",79
"1062","November 27, 2012","Wake Forest",63,"Nebraska",79
"1063","November 28, 2012","Air Force",76,"Jackson State",47
"1064","November 28, 2012","Appalachian State",72,"Duquesne",73
"1065","November 28, 2012","Arizona",93,"Northern Arizona",50
"1066","November 28, 2012","Arizona State",67,"Arkansas-Pine Bluff",54
"1067","November 28, 2012","Austin Peay",108,"Berea",53
"1068","November 28, 2012","Ball State",63,"Cleveland State",69
"1069","November 28, 2012","Boston University",74,"Coastal Carolina",44
"1070","November 28, 2012","BYU",85,"Montana",60
"1071","November 28, 2012","Buffalo",39,"Temple",54
"1072","November 28, 2012","UCSB",40,"Wyoming",68
"1073","November 28, 2012","Central Michigan",65,"Bradley",82
"1074","November 28, 2012","Charleston Southern",67,"College of Charleston",72
"1075","November 28, 2012","Clemson",61,"Purdue",73
"1076","November 28, 2012","Coppin State",51,"Loyola (MD)",67
"1077","November 28, 2012","Cornell",53,"Stony Brook",76
"1078","November 28, 2012","Creighton",70,"Boise State",83
"1079","November 28, 2012","Dayton",61,"Weber State",62
"1080","November 28, 2012","Duke",73,"Ohio State",68
"1081","November 28, 2012","Eastern Illinois",72,"Central Arkansas",74
"1082","November 28, 2012","Eastern Kentucky",84,"Delaware State",51
"1083","November 28, 2012","Furman",65,"Western Carolina",79
"1084","November 28, 2012","Georgia Southern",50,"Elon",55
"1085","November 28, 2012","Illinois",75,"Georgia Tech",62
"1086","November 28, 2012","Iona",83,"Niagara",72
"1087","November 28, 2012","James Madison",53,"George Washington",54
"1088","November 28, 2012","Lafayette",63,"Delaware",60
"1089","November 28, 2012","LIU-Brooklyn",70,"Columbia",61
"1090","November 28, 2012","Longwood",88,"Central Pennsylvania College",75
"1091","November 28, 2012","Louisiana Tech",99,"Southeastern Louisiana",62
"1092","November 28, 2012","Loyola (IL)",81,"Tennessee Tech",78
"1093","November 28, 2012","Marshall",70,"Morehead State",67
"1094","November 28, 2012","Miami (FL)",67,"Michigan State",59
"1095","November 28, 2012","Navy",54,"Fort Wayne",49
"1096","November 28, 2012","Nevada",84,"UC-Davis",83
"1097","November 28, 2012","UNLV",85,"UC-Irvine",57
"1098","November 28, 2012","New Mexico",76,"Mercer",58
"1099","November 28, 2012","UNC Greensboro",79,"North Carolina A&T",90
"1100","November 28, 2012","North Texas",59,"Texas-Arlington",72
"1101","November 28, 2012","Northeastern",73,"Maine",76
"1102","November 28, 2012","Ohio",69,"St. Bonaventure",64
"1103","November 28, 2012","Oral Roberts",62,"Oklahoma",63
"1104","November 28, 2012","Penn State",61,"Boston College",73
"1105","November 28, 2012","Penn",65,"Binghamton",54
"1106","November 28, 2012","Prairie View",81,"Houston",80
"1107","November 28, 2012","Radford",73,"Hampton",64
"1108","November 28, 2012","Rhode Island",52,"George Mason",55
"1109","November 28, 2012","Richmond",86,"William & Mary",78
"1110","November 28, 2012","St. Joseph's",74,"American",55
"1111","November 28, 2012","St. Peter's",61,"Fairleigh Dickinson",66
"1112","November 28, 2012","Samford",62,"Florida Gulf Coast",86
"1113","November 28, 2012","Santa Clara",78,"Utah State",80
"1114","November 28, 2012","Siena",63,"UMass",64
"1115","November 28, 2012","South Carolina State",74,"Jacksonville",72
"1116","November 28, 2012","South Dakota State",71,"North Dakota",70
"1117","November 28, 2012","Southern Illinois",57,"Fresno State",54
"1118","November 28, 2012","SMU",62,"Utah",55
"1119","November 28, 2012","Stanford",68,"Seattle",57
"1120","November 28, 2012","UTEP",55,"New Mexico State",54
"1121","November 28, 2012","Toledo",80,"Texas A&M-Corpus Christi",68
"1122","November 28, 2012","UCLA",82,"Cal State Northridge",56
"1123","November 28, 2012","VCU",92,"Stetson",56
"1124","November 28, 2012","Wagner",48,"Princeton",42
"1125","November 28, 2012","Washington",66,"Saint Louis",61
"1126","November 28, 2012","Washington State",64,"Idaho",55
"1127","November 28, 2012","West Virginia",94,"VMI",69
"1128","November 28, 2012","Wichita State",86,"Tulsa",60
"1129","November 28, 2012","Wisconsin",54,"Virginia",60
"1130","November 28, 2012","Wofford",70,"Winthrop",55
"1131","November 28, 2012","Youngstown State",78,"Kent State",85
"1132","November 29, 2012","Little Rock",58,"Troy",56
"1133","November 29, 2012","Brown",69,"Sacred Heart",56
"1134","November 29, 2012","Campbell",91,"Newberry",78
"1135","November 29, 2012","Chicago State",87,"Trinity Christian",61
"1136","November 29, 2012","UConn",61,"New Hampshire",53
"1137","November 29, 2012","ETSU",94,"Milligan",46
"1138","November 29, 2012","Florida",82,"Marquette",49
"1139","November 29, 2012","Florida Atlantic",66,"South Alabama",77
"1140","November 29, 2012","Florida International",80,"Arkansas State",61
"1141","November 29, 2012","Fordham",58,"Manhattan",65
"1142","November 29, 2012","Gonzaga",104,"Lewis & Clark",57
"1143","November 29, 2012","Idaho State",70,"Montana Western",52
"1144","November 29, 2012","Liberty",62,"Morgan State",67
"1145","November 29, 2012","Louisiana",58,"Middle Tennessee",72
"1146","November 29, 2012","Louisiana-Monroe",54,"Western Kentucky",65
"1147","November 29, 2012","LSU",72,"Seton Hall",67
"1148","November 29, 2012","Loyola Marymount",70,"Long Beach State",73
"1149","November 29, 2012","UMBC",65,"Canisius",83
"1150","November 29, 2012","Memphis",93,"UT-Martin",65
"1151","November 29, 2012","UMKC",79,"IUPUI",65
"1152","November 29, 2012","Montana State",66,"Pepperdine",76
"1153","November 29, 2012","New Orleans",67,"Southeast Missouri State",83
"1154","November 29, 2012","Norfolk State",85,"St. Francis (NY)",79
"1155","November 29, 2012","UNC Asheville",71,"USC Upstate",73
"1156","November 29, 2012","North Dakota State",95,"Omaha",51
"1157","November 29, 2012","North Florida",72,"Florida A&M",47
"1158","November 29, 2012","Notre Dame",64,"Kentucky",50
"1159","November 29, 2012","Oregon",95,"UTSA",78
"1160","November 29, 2012","Rider",52,"La Salle",63
"1161","November 29, 2012","South Dakota",71,"Western Illinois",73
"1162","November 29, 2012","St. John's (NY)",89,"South Carolina",65
"1163","November 29, 2012","TCU",61,"Southern Utah",52
"1164","November 29, 2012","Western Michigan",54,"High Point",53
"1165","November 29, 2012","Yale",51,"Hartford",60
"1166","November 30, 2012","Arkansas",82,"Syracuse",91
"1167","November 30, 2012","Auburn",76,"DePaul",80
"1168","November 30, 2012","Eastern Washington",79,"Cal State Fullerton",75
"1169","November 30, 2012","Georgetown",37,"Tennessee",36
"1170","November 30, 2012","Georgia State",68,"Louisiana Tech",86
"1171","November 30, 2012","Kansas",84,"Oregon State",78
"1172","November 30, 2012","Lipscomb",80,"Tennessee Tech",64
"1173","November 30, 2012","Nevada",66,"Drake",76
"1174","November 30, 2012","Oklahoma",69,"Northwestern State",65
"1175","November 30, 2012","San Francisco",78,"Montana",68
"1176","November 30, 2012","South Florida",64,"Georgia",53
"1177","November 30, 2012","Texas State",69,"Utah",74
"1178","December 1, 2012","Alabama A&M",72,"Tennessee State",83
"1179","December 1, 2012","Alcorn State",52,"Jacksonville State",56
"1180","December 1, 2012","American",61,"Saint Francis (PA)",51
"1181","December 1, 2012","Arizona State",90,"Sacramento State",70
"1182","December 1, 2012","Little Rock",83,"Louisiana-Monroe",58
"1183","December 1, 2012","Austin Peay",55,"Fairfield",74
"1184","December 1, 2012","Binghamton",70,"Mount St. Mary's",71
"1185","December 1, 2012","Bowling Green State",49,"Youngstown State",58
"1186","December 1, 2012","Bradley",66,"Michigan",74
"1187","December 1, 2012","Bryant",70,"Army",59
"1188","December 1, 2012","Butler",67,"Ball State",53
"1189","December 1, 2012","Cal State Bakersfield",85,"UTSA",52
"1190","December 1, 2012","UC-Riverside",69,"Northern Colorado",63
"1191","December 1, 2012","UCF",90,"Florida Tech",62
"1192","December 1, 2012","Charleston Southern",101,"Barber-Scotia",69
"1193","December 1, 2012","Charlotte",76,"East Carolina",64
"1194","December 1, 2012","Chattanooga",55,"Davidson",81
"1195","December 1, 2012","Cincinnati",58,"Alabama",56
"1196","December 1, 2012","Cleveland State",78,"Toledo",73
"1197","December 1, 2012","Colorado State",79,"Evansville",72
"1198","December 1, 2012","Columbia",57,"Bucknell",65
"1199","December 1, 2012","Cornell",70,"Colgate",63
"1200","December 1, 2012","Creighton",80,"St. Joseph's",51
"1201","December 1, 2012","Dayton",60,"Northern Illinois",43
"1202","December 1, 2012","Delaware State",76,"Maryland-Eastern Shore",66
"1203","December 1, 2012","Drexel",66,"Rider",75
"1204","December 1, 2012","Duke",88,"Delaware",50
"1205","December 1, 2012","Duquesne",87,"Maine",73
"1206","December 1, 2012","Eastern Kentucky",72,"Western Carolina",70
"1207","December 1, 2012","Elon",54,"College of Charleston",56
"1208","December 1, 2012","Florida A&M",75,"Bethune-Cookman",67
"1209","December 1, 2012","Florida Atlantic",72,"Arkansas State",65
"1210","December 1, 2012","Florida Gulf Coast",65,"Loyola (MD)",50
"1211","December 1, 2012","Florida International",68,"South Alabama",79
"1212","December 1, 2012","Gonzaga",85,"Pacific",67
"1213","December 1, 2012","Hampton",58,"Howard",50
"1214","December 1, 2012","Hartford",48,"Holy Cross",45
"1215","December 1, 2012","Harvard",73,"Fordham",64
"1216","December 1, 2012","Hofstra",47,"SMU",73
"1217","December 1, 2012","Houston",58,"Texas A&M",70
"1218","December 1, 2012","Idaho",73,"UC-Davis",66
"1219","December 1, 2012","Indiana",87,"Coppin State",51
"1220","December 1, 2012","Indiana State",68,"New Mexico",77
"1221","December 1, 2012","Iowa",88,"Texas A&M-Corpus Christi",59
"1222","December 1, 2012","Iowa State",83,"BYU",62
"1223","December 1, 2012","Fort Wayne",57,"Miami (OH)",56
"1224","December 1, 2012","James Madison",71,"Winthrop",61
"1225","December 1, 2012","Kent State",50,"Princeton",62
"1226","December 1, 2012","Kentucky",55,"Baylor",64
"1227","December 1, 2012","Lehigh",102,"Fairleigh Dickinson",62
"1228","December 1, 2012","LIU-Brooklyn",71,"Lafayette",60
"1229","December 1, 2012","Longwood",53,"Dartmouth",61
"1230","December 1, 2012","Louisville",69,"Illinois State",66
"1231","December 1, 2012","Loyola (IL)",77,"Furman",50
"1232","December 1, 2012","Loyola Marymount",66,"Portland State",56
"1233","December 1, 2012","Marshall",61,"UNC Wilmington",58
"1234","December 1, 2012","UMBC",66,"Towson",62
"1235","December 1, 2012","UMass",62,"Miami (FL)",75
"1236","December 1, 2012","Michigan State",84,"Nicholls State",39
"1237","December 1, 2012","Minnesota",87,"North Florida",59
"1238","December 1, 2012","Ole Miss",80,"Rutgers",67
"1239","December 1, 2012","Missouri",72,"Appalachian State",56
"1240","December 1, 2012","UMKC",63,"Western Illinois",68
"1241","December 1, 2012","Missouri State",52,"Oral Roberts",72
"1242","December 1, 2012","Montana State",74,"San Jose State",82
"1243","December 1, 2012","UNLV",77,"Hawaii",63
"1244","December 1, 2012","New Hampshire",63,"Brown",50
"1245","December 1, 2012","New Mexico State",68,"Southern Miss",60
"1246","December 1, 2012","UNC",102,"Alabama-Birmingham",84
"1247","December 1, 2012","North Carolina A&T",62,"North Carolina Central",66
"1248","December 1, 2012","UNC Greensboro",84,"Citadel",54
"1249","December 1, 2012","North Texas",76,"Louisiana",80
"1250","December 1, 2012","Northern Arizona",77,"Sam Houston State",60
"1251","December 1, 2012","Northern Iowa",72,"Milwaukee",61
"1252","December 1, 2012","Northwestern",44,"UIC",50
"1253","December 1, 2012","Ohio State",70,"Northern Kentucky",43
"1254","December 1, 2012","Oregon",80,"Arkansas-Pine Bluff",59
"1255","December 1, 2012","Penn State",58,"Penn",47
"1256","December 1, 2012","Pitt",74,"Detroit",61
"1257","December 1, 2012","Providence",73,"Mississippi State",63
"1258","December 1, 2012","Purdue",57,"Xavier",63
"1259","December 1, 2012","Rhode Island",76,"Vermont",66
"1260","December 1, 2012","Rice",61,"Houston Baptist",53
"1261","December 1, 2012","Richmond",62,"Wake Forest",60
"1262","December 1, 2012","Robert Morris",84,"Ohio",76
"1263","December 1, 2012","Saint Mary's",86,"Cal Poly",68
"1264","December 1, 2012","St. Peter's",66,"Boston University",74
"1265","December 1, 2012","Samford",57,"Georgia Southern",48
"1266","December 1, 2012","San Diego State",78,"UCLA",69
"1267","December 1, 2012","Santa Clara",80,"UCSB",83
"1268","December 1, 2012","Savannah State",45,"Norfolk State",55
"1269","December 1, 2012","Siena",56,"Albany (NY)",69
"1270","December 1, 2012","South Dakota",88,"IUPUI",68
"1271","December 1, 2012","South Dakota State",78,"Omaha",63
"1272","December 1, 2012","Southeastern Louisiana",58,"Southeast Missouri State",61
"1273","December 1, 2012","Southern",90,"Champion Baptist",36
"1274","December 1, 2012","SIU-Edwardsville",71,"Chicago State",57
"1275","December 1, 2012","Southern Utah",95,"San Diego Christian",65
"1276","December 1, 2012","St. Bonaventure",82,"Buffalo",79
"1277","December 1, 2012","St. John's (NY)",57,"NJIT",49
"1278","December 1, 2012","Stephen F. Austin",56,"San Diego",51
"1279","December 1, 2012","Stony Brook",66,"Eastern Illinois",52
"1280","December 1, 2012","Temple",70,"Wagner",62
"1281","December 1, 2012","UT-Martin",65,"Kennesaw State",63
"1282","December 1, 2012","Texas",70,"Texas-Arlington",54
"1283","December 1, 2012","Texas Tech",57,"Arizona",85
