"","AwayTeamName","HomeTeamName","Line","ProfitLine","Date"
"16126","Monmouth","Albany NY",-7,-105,2011-11-21
"16127","Monmouth","Brown",-6,-106,2011-11-22
"16128","Monmouth","Canisius",-10.5,-103,2014-01-12
"16129","Monmouth","Canisius",-5,-105,2015-01-02
"16130","Monmouth","Canisius",3.5,-110,2015-12-04
"16131","Monmouth","Canisius",2.5,-103,2017-01-16
"16132","Monmouth","Canisius",-4,-107,2018-01-14
"16133","Monmouth","Connecticut",-9,-109,2017-12-02
"16134","Monmouth","Cornell",11,-110,2015-12-23
"16135","Monmouth","Dayton",-8,-101,2015-11-27
"16136","Monmouth","Drexel",4,-110,2015-11-21
"16137","Monmouth","Fairfield",-1.5,-105,2014-02-07
"16138","Monmouth","Fairfield",3.5,-103,2015-01-30
"16139","Monmouth","Fairfield",5,-109,2016-01-11
"16140","Monmouth","Fairfield",5.5,-110,2017-02-21
"16141","Monmouth","Fairfield",-2,-102,2018-02-24
"16142","Monmouth","Fordham",3.5,-105,2014-12-10
"16143","Monmouth","George Mason",-14,-108,2011-11-15
"16144","Monmouth","Georgetown",-10,-105,2015-12-15
"16145","Monmouth","Georgia State",-9,-108,2012-11-19
"16146","Monmouth","Hofstra",-6,-105,2013-11-08
"16147","Monmouth","Iona",-13,-105,2014-02-14
"16148","Monmouth","Iona",-8.5,-106,2015-02-22
"16149","Monmouth","Iona",-5.5,-108,2015-03-08
"16150","Monmouth","Iona",-1.5,-102,2016-01-15
"16151","Monmouth","Iona",3,-102,2017-02-26
"16152","Monmouth","Iona",-8,-103,2018-02-08
"16153","Monmouth","Kentucky",-15,-102,2017-12-09
"16154","Monmouth","Lehigh",6.5,-120,2017-11-14
"16155","Monmouth","Manhattan",-16,-105,2013-12-08
"16156","Monmouth","Manhattan",-3,-105,2015-01-25
"16157","Monmouth","Manhattan",9.5,-106,2016-01-21
"16158","Monmouth","Manhattan",9,-101,2017-02-10
"16159","Monmouth","Manhattan",1,-110,2018-02-10
"16160","Monmouth","Marist",-6,-101,2014-01-30
"16161","Monmouth","Marist",4.5,-105,2014-12-04
"16162","Monmouth","Marist",9.5,-102,2016-02-09
"16163","Monmouth","Marist",13,-108,2017-01-30
"16164","Monmouth","Maryland",-15,-105,2014-11-28
"16165","Monmouth","Memphis U",-4,-102,2016-12-13
"16166","Monmouth","Niagara",-7,-104,2014-01-10
"16167","Monmouth","Niagara",3.5,-102,2015-01-04
"16168","Monmouth","Niagara",10.5,-110,2015-12-06
"16169","Monmouth","Niagara",10.5,-107,2017-01-14
"16170","Monmouth","Niagara",-2,-106,2018-01-12
"16171","Monmouth","North Carolina",-39.5,-105,2012-01-01
"16172","Monmouth","North Carolina",-17.5,-110,2016-12-28
"16173","Monmouth","Notre Dame",-8.5,-117,2015-11-26
"16174","Monmouth","Penn State",-16,-105,2013-11-26
"16175","Monmouth","Pennsylvania",1,-107,2015-01-21
"16176","Monmouth","Princeton",-2,-105,2017-12-12
"16177","Monmouth","Quinnipiac",-10,-108,2014-01-16
"16178","Monmouth","Quinnipiac",-5.5,-105,2015-02-05
"16179","Monmouth","Quinnipiac",10.5,-110,2016-01-28
"16180","Monmouth","Quinnipiac",11.5,102,2016-12-01
"16181","Monmouth","Quinnipiac",6.5,-110,2017-12-28
"16182","Monmouth","Rider",-6,-107,2014-01-26
"16183","Monmouth","Rider",-4,-107,2014-03-06
"16184","Monmouth","Rider",-5,-105,2015-01-12
"16185","Monmouth","Rider",5,-105,2016-02-12
"16186","Monmouth","Rider",8,-104,2017-02-06
"16187","Monmouth","Rider",-6,-108,2018-01-29
"16188","Monmouth","Robert Morris",-12,-108,2012-03-01
"16189","Monmouth","Rutgers",10.5,-110,2015-12-20
"16190","Monmouth","Seton Hall",-19.5,-105,2013-11-18
"16191","Monmouth","Seton Hall",-16.5,-105,2017-11-12
"16192","Monmouth","Siena",-7,-105,2014-03-02
"16193","Monmouth","Siena",-2,-105,2015-02-14
"16194","Monmouth","Siena",1,-105,2016-02-01
"16195","Monmouth","Siena",2,-105,2017-02-13
"16196","Monmouth","Siena",4,-103,2018-02-18
"16197","Monmouth","SMU",-14.5,-108,2014-11-30
"16198","Monmouth","South Alabama",-6.5,-108,2012-11-20
"16199","Monmouth","South Carolina",-5.5,-106,2016-11-15
"16200","Monmouth","St. John's",-20,-105,2013-11-22
"16201","Monmouth","St. Peter's",-3,-101,2014-02-09
"16202","Monmouth","St. Peter's",-4,-108,2015-02-19
"16203","Monmouth","St. Peter's",6,-103,2016-02-21
"16204","Monmouth","St. Peter's",6,-109,2017-01-02
"16205","Monmouth","St. Peter's",2.5,-105,2017-12-31
"16206","Monmouth","Syracuse",-12.5,-103,2016-11-18
"16207","Monmouth","Tennessee State",-5.5,-102,2012-11-21
"16208","Monmouth","UCLA",-14,-105,2015-11-13
"16209","Monmouth","USC",-10.5,-108,2015-11-16
"16210","Monmouth","USC",-5,-110,2015-11-29
"16211","Monmouth","Virginia",-18.5,-105,2017-11-19
"16212","Monmouth","Virginia Tech",-21,-107,2011-11-14
"16213","Monmouth","West Virginia",-16,-105,2014-11-14
"16214","Monmouth","Yale",-4,-105,2017-12-22
"16215","Monmouth (N.J.)","Eastern Michigan",-4,-111,2010-12-03
"16216","Monmouth (N.J.)","Idaho",-6,-108,2010-12-04
"16217","Montana","Boise State",-17,-105,2014-11-18
"16218","Montana","BYU",-12,-105,2012-11-28
"16219","Montana","Cal Riverside",4.5,-101,2016-12-17
"16220","Montana","Cal Santa Barbara",2,-104,2017-11-21
"16221","Montana","California",-12.5,-107,2014-12-03
"16222","Montana","Colorado State",-6,-105,2011-11-11
"16223","Montana","Colorado State",-17,-105,2014-11-15
"16224","Montana","CS Fullerton",5,-111,2010-12-22
"16225","Montana","Davidson",-14.5,-101,2013-02-23
"16226","Montana","East. Washington",6.5,-105,2011-02-26
"16227","Montana","Eastern Washington",-1,-105,2012-01-26
"16228","Montana","Eastern Washington",7.5,-105,2013-02-02
"16229","Montana","Eastern Washington",1.5,-102,2014-01-09
"16230","Montana","Eastern Washington",-6.5,-105,2015-02-28
"16231","Montana","Eastern Washington",-2.5,-105,2017-01-07
"16232","Montana","Eastern Washington",4,-108,2018-02-15
"16233","Montana","Georgia State",-4,-105,2017-12-09
"16234","Montana","Gonzaga",-18,-110,2015-12-08
"16235","Montana","Hawaii",-6.5,-110,2013-11-29
"16236","Montana","Hawaii",-7.5,-108,2013-11-30
"16237","Montana","Idaho",6,-102,2010-12-18
"16238","Montana","Idaho",1.5,-120,2013-12-28
"16239","Montana","Idaho",1,-103,2015-02-26
"16240","Montana","Idaho",1.5,-107,2017-01-05
"16241","Montana","Idaho",4,-105,2017-03-09
"16242","Montana","Idaho",1.5,-107,2018-02-17
"16243","Montana","Idaho State",8,-104,2011-01-20
"16244","Montana","Idaho State",7.5,-105,2013-02-16
"16245","Montana","Idaho State",-1,100,2014-01-23
"16246","Montana","Idaho State",3.5,-105,2015-01-10
"16247","Montana","Idaho State",5.5,-108,2016-02-25
"16248","Montana","Idaho State",7,-105,2017-03-04
"16249","Montana","Idaho U",-1.5,-107,2012-11-17
"16250","Montana","Kansas",-24.5,-110,2015-12-19
"16251","Montana","Long Beach State",-5.5,-109,2011-02-19
"16252","Montana","Michigan",-10.5,-110,2018-03-15
"16253","Montana","Minnesota",-13.5,-108,2013-11-12
"16254","Montana","Mississippi",-12,-125,2016-11-24
"16255","Montana","Montana State",3,-105,2011-01-29
"16256","Montana","Montana State",7,-102,2012-02-04
"16257","Montana","Montana State",2.5,-102,2013-03-02
"16258","Montana","Montana State",6,-105,2015-03-07
"16259","Montana","Montana State",4.5,-105,2016-01-30
"16260","Montana","Montana State",1.5,-108,2017-02-25
"16261","Montana","Montana State",7.5,-107,2018-01-20
"16262","Montana","NC State",-8.5,-107,2016-11-18
"16263","Montana","Nevada",-4,-103,2010-11-13
"16264","Montana","Nevada",-3.5,-110,2016-03-16
"16265","Montana","North Dakota",5,-105,2013-01-10
"16266","Montana","North Dakota",-3.5,-108,2014-02-15
"16267","Montana","North Dakota",4,-109,2015-02-12
"16268","Montana","North Dakota",4,-104,2016-01-16
"16269","Montana","North Dakota",10.5,-105,2018-02-03
"16270","Montana","North Dakota State",-7,-105,2015-11-25
"16271","Montana","Northen Colorado",2,-102,2018-02-01
"16272","Montana","Northern Arizona",-4,-102,2011-02-05
"16273","Montana","Northern Arizona",7,-105,2012-01-12
"16274","Montana","Northern Arizona",2,-107,2012-12-19
"16275","Montana","Northern Arizona",-2,-105,2014-03-08
"16276","Montana","Northern Arizona",6.5,-110,2015-12-31
"16277","Montana","Northern Arizona",7,-107,2017-02-11
"16278","Montana","Northern Arizona",11,-110,2017-12-28
"16279","Montana","Northern Colorado",2,-108,2011-01-06
"16280","Montana","Northern Colorado",-3,-103,2011-03-09
"16281","Montana","Northern Colorado",6.5,-105,2012-02-09
"16282","Montana","Northern Colorado",6,-105,2013-01-12
"16283","Montana","Northern Colorado",-2.5,-105,2015-02-14
"16284","Montana","Northern Colorado",7.5,-107,2016-01-14
"16285","Montana","Oral Roberts",9.5,-110,2017-11-20
"16286","Montana","Oregon",-18.5,-110,2016-12-13
"16287","Montana","Oregon State",-10.5,-101,2011-12-04
"16288","Montana","Penn State",-12.5,-108,2017-11-15
"16289","Montana","Pepperdine",-9,-105,2015-11-29
"16290","Montana","Pittsburgh",-3,-103,2017-11-13
"16291","Montana","Portland State",6.5,-105,2011-02-24
"16292","Montana","Portland State",4,-103,2012-01-29
"16293","Montana","Portland State",5,-102,2013-01-31
"16294","Montana","Portland State",4.5,-102,2014-01-11
"16295","Montana","Portland State",-1,-108,2015-01-29
"16296","Montana","Portland State",2,-101,2016-02-06
"16297","Montana","Portland State",2,-102,2017-01-19
"16298","Montana","Portland State",1,-102,2018-01-13
"16299","Montana","Portland U",-2,-103,2011-12-17
"16300","Montana","Sacramento State",11,-109,2011-01-08
"16301","Montana","Sacramento State",7.5,-109,2012-02-11
"16302","Montana","Sacramento State",1,-108,2012-12-21
"16303","Montana","Sacramento State",1,-108,2014-03-06
"16304","Montana","Sacramento State",-3,-109,2015-01-31
"16305","Montana","Sacramento State",3.5,-101,2016-02-04
"16306","Montana","Sacramento State",6,-108,2017-01-21
"16307","Montana","Sacramento State",10,-107,2018-01-11
"16308","Montana","San Diego",3.5,-105,2011-11-20
"16309","Montana","San Francisco",6.5,-105,2010-12-12
"16310","Montana","San Francisco",-9,-103,2012-11-30
"16311","Montana","San Francisco",-9.5,-108,2014-11-30
"16312","Montana","San Jose State",11,-105,2015-11-16
"16313","Montana","South Dakota",-1.5,-105,2016-11-27
"16314","Montana","South Dakota State",-5.5,-108,2013-11-14
"16315","Montana","Southern Utah",3.5,-102,2013-03-04
"16316","Montana","Southern Utah",12,-103,2014-01-30
"16317","Montana","Southern Utah",4,-103,2016-01-02
"16318","Montana","Southern Utah",11,-108,2017-02-09
"16319","Montana","Southern Utah",7.5,-110,2017-12-30
"16320","Montana","Stanford",-6,-109,2017-11-29
"16321","Montana","Syracuse",-13,-105,2013-03-21
"16322","Montana","Texas A&M",-10,-101,2015-03-17
"16323","Montana","UCLA",-11.5,-111,2010-12-05
"16324","Montana","UCLA",-12.5,-107,2017-12-06
"16325","Montana","USC",-11,-106,2016-11-11
"16326","Montana","Utah U",-7.5,-105,2010-11-17
"16327","Montana","Washington State",2,-109,2016-11-19
"16328","Montana","Washington U",-7.5,-107,2013-11-26
"16329","Montana","Washington U",-9.5,-110,2015-12-12
"16330","Montana","Washington U",-4.5,-110,2017-12-22
"16331","Montana","Weber State",3.5,-106,2011-02-03
"16332","Montana","Weber State",-7,-105,2013-02-14
"16333","Montana","Weber State",-6.5,-101,2014-01-25
"16334","Montana","Weber State",-5.5,-105,2015-01-08
"16335","Montana","Weber State",-3.5,-107,2016-02-27
"16336","Montana","Weber State",-1.5,-105,2016-03-12
"16337","Montana","Weber State",-4,-105,2017-03-02
"16338","Montana","Wisconsin",-8.5,-104,2012-03-15
"16339","Montana","Wisconsin Milwaukee",-3,-105,2014-12-14
"16340","Montana","Wyoming",-4.5,-107,2016-12-10
"16341","Montana-Western","Montana State",-16.5,-120,2017-11-15
"16342","Montana State","Air Force",-14.5,-109,2012-11-21
"16343","Montana State","Arizona State",-13.5,-104,2011-11-11
"16344","Montana State","Austin Peay",-2.5,-105,2013-11-23
"16345","Montana State","Binghamton",6,-104,2017-11-21
"16346","Montana State","Buffalo",-12,-110,2015-12-19
"16347","Montana State","Cal Riverside",-2.5,-108,2013-11-16
"16348","Montana State","Central Michigan",-5,-105,2010-11-14
"16349","Montana State","Central Michigan",-8.5,-107,2013-11-22
"16350","Montana State","Central Michigan",-2.5,-105,2017-12-05
"16351","Montana State","CS Fullerton",3,101,2010-11-15
"16352","Montana State","CS Fullerton",-13,-103,2012-02-18
"16353","Montana State","CS Northridge",-7.5,-105,2013-11-21
"16354","Montana State","CS Northridge",-16,-105,2014-11-19
"16355","Montana State","East. Washington",-3.5,-108,2011-02-24
"16356","Montana State","Eastern Washington",-8.5,-105,2012-01-28
"16357","Montana State","Eastern Washington",-3.5,-102,2013-01-31
"16358","Montana State","Eastern Washington",-5,-103,2014-01-11
"16359","Montana State","Eastern Washington",-14.5,-102,2015-02-26
"16360","Montana State","Eastern Washington",-5.5,-102,2017-01-05
"16361","Montana State","Eastern Washington",-9.5,-110,2018-02-17
"16362","Montana State","Fresno State",-10.5,-102,2017-11-26
"16363","Montana State","Hawaii",-6,-103,2010-11-13
"16364","Montana State","Hawaii",-14.5,-105,2015-11-14
"16365","Montana State","Idaho",-8,-105,2015-02-28
"16366","Montana State","Idaho",-3.5,-101,2017-01-07
"16367","Montana State","Idaho",-10.5,-105,2018-02-15
"16368","Montana State","Idaho State",3,-107,2011-01-24
"16369","Montana State","Idaho State",-2.5,-105,2012-01-05
"16370","Montana State","Idaho State",-1,102,2013-02-14
"16371","Montana State","Idaho State",-3.5,-109,2014-01-25
"16372","Montana State","Idaho State",-4,-105,2015-01-08
"16373","Montana State","Idaho State",-1,-105,2016-02-27
"16374","Montana State","Idaho State",4.5,-108,2017-03-02
"16375","Montana State","Idaho U",-8,-105,2011-11-26
"16376","Montana State","Illinois State",-7.5,-101,2010-12-04
"16377","Montana State","Iowa State",-13,-105,2010-11-27
"16378","Montana State","Kentucky",-39,-108,2014-11-23
"16379","Montana State","Louisiana Tech",-9,-107,2017-11-18
"16380","Montana State","Montana",-9.5,-107,2011-01-22
"16381","Montana State","Montana",-14.5,-102,2012-02-25
"16382","Montana State","Montana",-12.5,-109,2013-01-19
"16383","Montana State","Montana",-9,-107,2014-03-03
"16384","Montana State","Montana",-11,-103,2015-01-17
"16385","Montana State","Montana",-9.5,-105,2016-02-20
"16386","Montana State","Montana",-6,-105,2017-02-04
"16387","Montana State","Montana",-14.5,-105,2018-02-24
"16388","Montana State","Nebraska Omaha",-8,-105,2016-12-10
"16389","Montana State","Nebraska Omaha",2.5,-102,2017-12-21
"16390","Montana State","New Mexico",-21.5,-105,2011-12-20
"16391","Montana State","North Dakota",-6,-103,2013-01-12
"16392","Montana State","North Dakota",-4.5,-101,2015-02-14
"16393","Montana State","North Dakota",-4.5,-105,2016-01-14
"16394","Montana State","North Dakota",-4,-102,2018-02-01
"16395","Montana State","North Dakota",-1,-107,2018-03-06
"16396","Montana State","North Dakota State",-13.5,-105,2015-12-16
"16397","Montana State","Northern Arizona",-8,-101,2011-02-03
"16398","Montana State","Northern Arizona",-11,-109,2011-03-05
"16399","Montana State","Northern Arizona",-1.5,-105,2012-01-14
"16400","Montana State","Northern Arizona",-5.5,-107,2012-12-17
"16401","Montana State","Northern Arizona",-6,-102,2014-03-06
"16402","Montana State","Northern Arizona",-2,-110,2016-01-02
"16403","Montana State","Northern Arizona",5.5,-109,2017-02-09
"16404","Montana State","Northern Arizona",5,-105,2017-12-30
"16405","Montana State","Northern Colorado",-7,-104,2011-01-08
"16406","Montana State","Northern Colorado",-5,-101,2012-02-11
"16407","Montana State","Northern Colorado",-7.5,-108,2013-01-10
"16408","Montana State","Northern Colorado",-9.5,-107,2014-02-15
"16409","Montana State","Northern Colorado",-10,-102,2015-02-12
"16410","Montana State","Northern Colorado",-2.5,-102,2016-01-16
"16411","Montana State","Northern Colorado",-9,-109,2018-02-03
"16412","Montana State","Oregon State",-21.5,-103,2012-11-25
"16413","Montana State","Pepperdine",-4.5,-105,2011-12-18
"16414","Montana State","Portland State",-3,-103,2011-02-26
"16415","Montana State","Portland State",-7.5,-102,2012-01-26
"16416","Montana State","Portland State",-8,-103,2012-03-03
"16417","Montana State","Portland State",-3.5,-105,2013-02-02
"16418","Montana State","Portland State",-3,-105,2014-01-09
"16419","Montana State","Portland State",-6,-108,2015-01-31
"16420","Montana State","Portland State",-7,-102,2016-02-04
"16421","Montana State","Portland State",-5,-105,2017-01-21
"16422","Montana State","Portland State",-9,-107,2018-01-11
"16423","Montana State","Portland U",-15,-105,2013-12-15
"16424","Montana State","Portland U",-14,-107,2014-12-20
"16425","Montana State","Rice",-11,104,2016-11-21
"16426","Montana State","Sacramento State",5,-103,2011-01-06
"16427","Montana State","Sacramento State",-4,-108,2012-02-09
"16428","Montana State","Sacramento State",-9,-102,2012-12-19
"16429","Montana State","Sacramento State",-4.5,-105,2014-03-08
"16430","Montana State","Sacramento State",-10,-108,2015-01-29
"16431","Montana State","Sacramento State",-5.5,-105,2016-02-06
"16432","Montana State","Sacramento State",NA,NA,2017-01-19
"16433","Montana State","Sacramento State",2,-103,2018-01-13
"16434","Montana State","San Jose State",-6.5,-107,2011-02-15
"16435","Montana State","San Jose State",-3.5,-105,2011-11-28
"16436","Montana State","San Jose State",-4,-105,2015-12-13
"16437","Montana State","Seattle U",-9,-108,2012-11-11
"16438","Montana State","South Dakota",-10.5,-105,2014-12-18
"16439","Montana State","South Dakota",-4,-110,2016-12-07
"16440","Montana State","Southern Utah",-5,-103,2013-02-28
"16441","Montana State","Southern Utah",8.5,-105,2014-02-01
"16442","Montana State","Southern Utah",-2.5,-105,2015-12-31
"16443","Montana State","Southern Utah",6.5,-105,2017-02-11
"16444","Montana State","Southern Utah",-1.5,-107,2017-12-28
"16445","Montana State","Syracuse",-19,-105,2015-12-22
"16446","Montana State","UC Riverside",1.5,-106,2010-12-19
"16447","Montana State","UCLA",-16,-105,2010-12-21
"16448","Montana State","UCLA",-25,-105,2014-11-14
"16449","Montana State","Utah State",-5.5,-105,2017-11-13
"16450","Montana State","Utah U",-6,-103,2011-11-19
"16451","Montana State","Utah U",-17,-115,2016-12-01
"16452","Montana State","UTEP",-12.5,-105,2013-12-23
"16453","Montana State","Washington State",-9.5,-102,2016-11-11
"16454","Montana State","Weber State",-8,-107,2011-02-05
"16455","Montana State","Weber State",-13,-105,2012-01-12
"16456","Montana State","Weber State",-16.5,-102,2013-02-16
"16457","Montana State","Weber State",-8,-101,2014-01-23
"16458","Montana State","Weber State",-10.5,-108,2015-01-10
"16459","Montana State","Weber State",-9.5,-105,2016-02-25
"16460","Montana State","Weber State",-7,-108,2017-03-04
"16461","Montana State","Wisc Milwaukee",-6,-103,2017-12-02
"16462","Montana State","Wyoming",-14,-105,2013-11-30
"16463","Montana State","Wyoming",-21.5,-103,2014-12-14
"16464","Montana State","Wyoming",-9,-110,2015-11-28
"16465","Montevallo","Alabama",-21.5,-120,2014-11-10
"16466","Montevallo","Western Washington",-3,-120,2012-03-24
"16467","Montreat College","Furman",-32.5,-120,2017-12-14
"16468","Moravian","Lafayette",-16.5,-120,2016-12-19
"16469","Morehead State","American",2.5,-105,2014-11-23
"16470","Morehead State","Austin Peay",-2,-111,2010-12-21
"16471","Morehead State","Austin Peay",-4.5,-105,2012-02-15
"16472","Morehead State","Austin Peay",2.5,-107,2013-01-09
"16473","Morehead State","Austin Peay",3.5,-108,2015-01-28
"16474","Morehead State","Austin Peay",3,-105,2017-01-19
"16475","Morehead State","Austin Peay",-7,-109,2018-01-27
"16476","Morehead State","Ball State",-2,-104,2011-01-24
"16477","Morehead State","Belmont",-14.5,-102,2013-01-31
"16478","Morehead State","Belmont",-7.5,-102,2014-01-23
"16479","Morehead State","Belmont",-7,-105,2014-03-07
"16480","Morehead State","Belmont",-6.5,-102,2015-02-14
"16481","Morehead State","Belmont",-7.5,-110,2016-02-04
"16482","Morehead State","Belmont",-10.5,-105,2017-02-18
"16483","Morehead State","Belmont",-17,-102,2018-02-17
"16484","Morehead State","Bowling Green",-9.5,-105,2012-02-18
"16485","Morehead State","Bucknell",-13,-108,2011-11-27
"16486","Morehead State","Butler",-23,-107,2017-12-19
"16487","Morehead State","Cincinnati",-10,-109,2014-11-19
"16488","Morehead State","College Charleston",-10,-108,2011-11-15
"16489","Morehead State","Davidson",-7.5,-105,2015-12-23
"16490","Morehead State","East Tennessee State",1.5,-110,2015-12-30
"16491","Morehead State","Eastern Illinois",7.5,-105,2011-01-15
"16492","Morehead State","Eastern Illinois",1.5,-107,2012-02-04
"16493","Morehead State","Eastern Illinois",7,-103,2014-01-04
"16494","Morehead State","Eastern Illinois",6.5,-110,2016-01-16
"16495","Morehead State","Eastern Kentucky",2.5,-107,2011-02-16
"16496","Morehead State","Eastern Kentucky",-2,-105,2012-02-11
"16497","Morehead State","Eastern Kentucky",-6.5,-107,2013-01-12
"16498","Morehead State","Eastern Kentucky",-6.5,-108,2014-02-08
"16499","Morehead State","Eastern Kentucky",-6.5,-101,2015-02-11
"16500","Morehead State","Eastern Kentucky",1,101,2016-01-30
"16501","Morehead State","Eastern Kentucky",4,-108,2017-02-11
"16502","Morehead State","Eastern Kentucky",-3,-110,2018-02-10
"16503","Morehead State","Eastern Washington",2.5,-105,2015-12-17
"16504","Morehead State","Eastern Washington",-3.5,-108,2016-12-13
"16505","Morehead State","Evansville",-1.5,-106,2016-11-19
"16506","Morehead State","Florida",-14.5,-108,2010-11-21
"16507","Morehead State","Illinois State",-6.5,-103,2014-03-19
"16508","Morehead State","Illinois State",-11,-105,2015-11-16
"16509","Morehead State","Indiana State",-3,-111,2011-02-19
"16510","Morehead State","Indiana U",-12,-110,2015-12-05
"16511","Morehead State","IUPUI",-5.5,-103,2017-11-21
"16512","Morehead State","Jacksonville St.",7,-102,2011-02-03
"16513","Morehead State","Jacksonville State",-2.5,-103,2012-01-05
"16514","Morehead State","Jacksonville State",-2.5,-107,2013-02-02
"16515","Morehead State","Jacksonville State",5.5,-105,2015-01-24
"16516","Morehead State","Jacksonville State",9.5,-110,2016-02-27
"16517","Morehead State","Jacksonville State",-3,-103,2017-01-28
"16518","Morehead State","Jacksonville State",-12.5,-105,2017-12-30
"16519","Morehead State","Kent State",-14.5,-105,2011-12-01
"16520","Morehead State","Kentucky",-23.5,-105,2012-11-21
"16521","Morehead State","Lipscomb",4.5,-120,2016-12-10
"16522","Morehead State","Louisiana Tech",-10.5,-107,2014-11-21
"16523","Morehead State","Marshall",-12,-103,2012-11-28
"16524","Morehead State","Marshall",-2,-105,2014-11-26
"16525","Morehead State","Marshall",-3.5,-112,2016-11-16
"16526","Morehead State","Maryland",-14,-108,2012-11-12
"16527","Morehead State","Mississippi State",-10.5,-108,2016-12-22
"16528","Morehead State","Murray State",-4,-106,2011-02-24
"16529","Morehead State","Murray State",-3.5,-105,2014-02-22
"16530","Morehead State","Murray State",-7.5,-108,2015-03-06
"16531","Morehead State","Murray State",-2,-105,2016-01-02
"16532","Morehead State","Murray State",-18.5,-105,2018-01-25
"16533","Morehead State","NC State",-13,-105,2011-11-13
"16534","Morehead State","NC Wilmington",7,-106,2010-11-18
"16535","Morehead State","Nevada",-6,-107,2013-11-24
"16536","Morehead State","Nevada",-4.5,-110,2016-03-30
"16537","Morehead State","Nevada",-3,-105,2016-04-01
"16538","Morehead State","North Dakota State",-12.5,-103,2012-12-21
"16539","Morehead State","Northern Iowa",-4.5,-103,2010-12-11
"16540","Morehead State","Northern Kentucky",5.5,-110,2015-11-21
"16541","Morehead State","Northern Kentucky",-15.5,-104,2017-12-02
"16542","Morehead State","Oakland",-7.5,-105,2013-02-23
"16543","Morehead State","Ohio",-3.5,-103,2016-03-23
"16544","Morehead State","Ohio State",-19.5,-109,2010-11-23
"16545","Morehead State","Ohio State",-18.5,-108,2014-12-13
"16546","Morehead State","Pittsburgh",-14,-110,2015-12-13
"16547","Morehead State","Pittsburgh",-13,-107,2016-11-25
"16548","Morehead State","Purdue",-19.5,-102,2016-12-03
"16549","Morehead State","Richmond",-0.5,100,2011-03-19
"16550","Morehead State","Saint Louis",-3.5,-105,2015-12-02
"16551","Morehead State","SE Missouri State",10.5,-101,2011-01-13
"16552","Morehead State","SE Missouri State",-1,100,2011-12-28
"16553","Morehead State","SE Missouri State",-3,-105,2013-01-17
"16554","Morehead State","SE Missouri State",-3,-108,2015-01-08
"16555","Morehead State","SE Missouri State",2,-102,2017-02-04
"16556","Morehead State","SE Missouri State",-4,-109,2018-01-11
"16557","Morehead State","Siena",-6,-105,2016-03-15
"16558","Morehead State","SIU Edwardsville",7,-104,2012-02-02
"16559","Morehead State","SIU Edwardsville",6,-105,2016-01-14
"16560","Morehead State","South Dakota",3,-108,2012-12-19
"16561","Morehead State","Southern Miss",-10,-101,2013-12-04
"16562","Morehead State","Tenn Chattanooga",9.5,-105,2013-11-28
"16563","Morehead State","Tenn. Martin",10,-102,2011-02-26
"16564","Morehead State","Tennessee",-13,-105,2013-12-23
"16565","Morehead State","Tennessee Martin",6.5,-105,2013-01-19
"16566","Morehead State","Tennessee Martin",-1.5,-102,2015-01-10
"16567","Morehead State","Tennessee Martin",2,-108,2015-03-05
"16568","Morehead State","Tennessee Martin",5.5,-107,2016-03-04
"16569","Morehead State","Tennessee Martin",-2.5,-105,2016-12-31
"16570","Morehead State","Tennessee Martin",-4.5,-105,2018-01-13
"16571","Morehead State","Tennessee State",7.5,-105,2010-12-19
"16572","Morehead State","Tennessee State",-5.5,-102,2012-01-11
"16573","Morehead State","Tennessee State",-6,-105,2013-02-28
"16574","Morehead State","Tennessee State",-3,-109,2013-03-07
"16575","Morehead State","Tennessee State",7,-102,2014-01-25
"16576","Morehead State","Tennessee State",8.5,-108,2015-02-23
"16577","Morehead State","Tennessee State",-1,-110,2016-02-06
"16578","Morehead State","Tennessee State",-1,-103,2017-02-16
"16579","Morehead State","Tennessee State",-9,-102,2018-02-15
"16580","Morehead State","Tennessee Tech",5,-107,2011-02-05
"16581","Morehead State","Tennessee Tech",-7,-105,2012-01-07
"16582","Morehead State","Tennessee Tech",1.5,-105,2013-03-02
"16583","Morehead State","Tennessee Tech",1.5,-102,2014-02-15
"16584","Morehead State","Tennessee Tech",-1,-109,2015-01-22
"16585","Morehead State","Tennessee Tech",-1,-110,2016-02-25
"16586","Morehead State","Tennessee Tech",2.5,-101,2017-01-26
"16587","Morehead State","Tennessee Tech",-8,-105,2017-12-28
"16588","Morehead State","UAB",-1,-106,2014-12-04
"16589","Morehead State","UCLA",-17,-105,2013-11-22
"16590","Morehead State","UNLV",-5.5,-105,2014-11-14
"16591","Morehead State","Virginia Tech",-21.5,-106,2017-11-25
"16592","Morehead State","West Alabama",16,-105,2011-11-25
"16593","Morehead State","West Virginia",-15.5,-105,2011-11-22
"16594","Morehead State","Wisconsin Green Bay",-10,-105,2014-12-17
"16595","Morehead State","Wright State",-4.5,-101,2012-12-01
"16596","Morehead State","Xavier",-11.5,-105,2013-11-15
"16597","Morehead State","Xavier",-27.5,-108,2017-11-10
"16598","Morgan State","Bethune Cookman",2.5,-105,2011-03-11
"16599","Morgan State","Bethune Cookman",-1.5,-103,2018-03-07
"16600","Morgan State","Cal Poly SLO",-4,-105,2011-11-25
"16601","Morgan State","Cal State Northridge",-3,-120,2013-12-27
"16602","Morgan State","Coppin State",-4.5,-105,2015-02-02
"16603","Morgan State","Delaware State",5,-105,2011-01-22
