"","Date","TeamName","Role","Opponent","PTS","FGM","FGA","FG%","3PTM","3PTA","3PT%","FTM","FTA","FT%","ORB","DRB","REB","AST","TO","STL","BLK","PF"
"1131","November 18, 2012","Miami (OH)","Away","Louisville","39","14","47",".298","4","20",".200","7","12",".583","3","19","22","6","18","7","2","17"
"1132","November 18, 2012","Louisville","Home","Miami (OH)","80","28","58",".483","12","26",".462","12","15",".800","11","31","42","22","14","10","3","15"
"1133","November 18, 2012","Washington","Away","Ohio State","66","23","48",".479","9","18",".500","11","17",".647","6","18","24","10","13","1","3","17"
"1134","November 18, 2012","Ohio State","Home","Washington","77","27","57",".474","3","12",".250","20","26",".769","12","18","30","14","6","9","3","17"
"1135","November 18, 2012","Oklahoma State","Away","NC State","76","24","57",".421","8","22",".364","20","24",".833","12","30","42","14","13","6","8","16"
"1136","November 18, 2012","NC State","Home","Oklahoma State","56","22","62",".355","4","14",".286","8","16",".500","10","17","27","7","12","9","1","21"
"1137","November 18, 2012","Wagner","Away","Syracuse","57","20","61",".328","5","17",".294","12","22",".545","11","20","31","11","23","11","3","22"
"1138","November 18, 2012","Syracuse","Home","Wagner","88","32","64",".500","5","19",".263","19","27",".704","12","33","45","20","18","14","10","14"
"1139","November 18, 2012","Florida Gulf Coast","Away","Duke","67","23","57",".404","11","25",".440","10","11",".909","13","19","32","11","25","8","3","24"
"1140","November 18, 2012","Duke","Home","Florida Gulf Coast","88","30","63",".476","9","31",".290","19","23",".826","13","20","33","19","18","9","4","14"
"1141","November 18, 2012","Middle Tennessee","Away","Florida","45","16","50",".320","2","10",".200","11","16",".688","10","15","25","11","12","3","1","24"
"1142","November 18, 2012","Florida","Home","Middle Tennessee","66","21","45",".467","7","21",".333","17","29",".586","9","18","27","14","10","5","3","15"
"1143","November 18, 2012","Presbyterian","Away","Creighton","58","21","52",".404","7","21",".333","9","16",".563","8","14","22","7","9","6","0","13"
"1144","November 18, 2012","Creighton","Home","Presbyterian","87","32","52",".615","12","24",".500","11","15",".733","8","26","34","24","10","4","0","14"
"1145","November 18, 2012","St. John's (NY)","Away","Baylor","78","30","64",".469","8","17",".471","10","12",".833","9","10","19","15","11","7","8","22"
"1146","November 18, 2012","Baylor","Home","St. John's (NY)","97","30","55",".545","11","18",".611","26","33",".788","14","25","39","19","14","10","2","12"
"1147","November 18, 2012","South Dakota","Away","Gonzaga","58","21","62",".339","10","28",".357","6","9",".667","3","16","19","12","20","12","4","17"
"1148","November 18, 2012","Gonzaga","Home","South Dakota","96","42","76",".553","8","23",".348","4","15",".267","19","38","57","20","16","13","4","10"
"1149","November 18, 2012","Texas Southern","Away","Michigan State","41","12","57",".211","5","31",".161","12","19",".632","12","23","35","6","14","8","4","15"
"1150","November 18, 2012","Michigan State","Home","Texas Southern","69","28","60",".467","2","13",".154","11","15",".733","9","33","42","11","12","12","7","13"
"1151","November 18, 2012","Cornell","Away","Wisconsin","40","16","61",".262","2","15",".133","6","9",".667","8","18","26","7","18","9","2","17"
"1152","November 18, 2012","Wisconsin","Home","Cornell","73","27","67",".403","6","22",".273","13","14",".929","16","34","50","18","15","10","9","11"
"1153","November 18, 2012","Quinnipiac","Away","UConn","83","26","66",".394","7","15",".467","24","35",".686","9","30","39","6","17","3","4","29"
"1154","November 18, 2012","UConn","Home","Quinnipiac","89","23","60",".383","4","16",".250","39","45",".867","4","25","29","9","10","9","5","26"
"1155","November 18, 2012","North Carolina A&T","Away","Cincinnati","39","10","66",".152","3","22",".136","16","24",".667","15","24","39","5","19","6","5","22"
"1156","November 18, 2012","Cincinnati","Home","North Carolina A&T","93","36","70",".514","12","28",".429","9","23",".391","12","40","52","24","13","15","12","17"
"1157","November 18, 2012","Belmont","Away","Stanford","70","25","69",".362","6","23",".261","14","19",".737","9","22","31","10","12","8","2","25"
"1158","November 18, 2012","Stanford","Home","Belmont","62","18","58",".310","2","19",".105","24","35",".686","15","30","45","10","17","2","10","20"
"1159","November 18, 2012","Campbell","Away","Iowa State","68","27","63",".429","4","16",".250","10","12",".833","11","23","34","11","16","6","3","15"
"1160","November 18, 2012","Iowa State","Home","Campbell","88","32","68",".471","11","30",".367","13","16",".813","12","24","36","22","11","11","5","9"
"1161","November 18, 2012","Central Connecticut","Away","La Salle","81","30","62",".484","7","14",".500","14","16",".875","4","26","30","12","7","8","3","12"
"1162","November 18, 2012","La Salle","Home","Central Connecticut","74","28","64",".438","9","28",".321","9","15",".600","11","22","33","17","10","2","4","13"
"1163","November 18, 2012","Chicago State","Away","Tulane","51","19","55",".345","8","22",".364","5","9",".556","2","16","18","15","16","10","3","19"
"1164","November 18, 2012","Tulane","Home","Chicago State","79","24","52",".462","8","16",".500","23","27",".852","12","32","44","14","15","11","3","14"
"1165","November 18, 2012","College of Charleston","Away","Boston College","71","24","52",".462","8","21",".381","15","20",".750","7","23","30","9","11","1","5","17"
"1166","November 18, 2012","Boston College","Home","College of Charleston","67","22","55",".400","10","29",".345","13","16",".813","6","21","27","13","9","5","2","20"
"1167","November 18, 2012","Coppin State","Away","Colgate","84","30","76",".395","11","33",".333","13","22",".591","12","24","36","9","14","15","1","22"
"1168","November 18, 2012","Colgate","Home","Coppin State","88","28","50",".560","14","25",".560","18","28",".643","3","37","40","19","26","7","7","18"
"1169","November 18, 2012","Dayton","Away","Auburn","73","21","45",".467","4","13",".308","27","36",".750","9","22","31","10","17","7","3","19"
"1170","November 18, 2012","Auburn","Home","Dayton","63","23","55",".418","4","16",".250","13","17",".765","7","17","24","12","14","7","7","24"
"1171","November 18, 2012","Delaware State","Away","Illinois State","48","19","56",".339","2","15",".133","8","11",".727","8","15","23","9","22","9","5","11"
"1172","November 18, 2012","Illinois State","Home","Delaware State","87","35","64",".547","9","23",".391","8","14",".571","12","23","35","24","15","16","7","12"
"1173","November 18, 2012","Eastern Washington","Away","Saint Mary's","66","24","64",".375","7","23",".304","11","19",".579","9","22","31","10","8","7","4","19"
"1174","November 18, 2012","Saint Mary's","Home","Eastern Washington","85","32","63",".508","8","19",".421","13","16",".813","10","31","41","21","9","5","5","15"
"1175","November 18, 2012","Fairleigh Dickinson","Away","Northwestern","53","23","62",".371","4","16",".250","3","12",".250","7","23","30","14","10","7","3","16"
"1176","November 18, 2012","Northwestern","Home","Fairleigh Dickinson","80","33","70",".471","5","22",".227","9","13",".692","13","32","45","24","8","3","5","9"
"1177","November 18, 2012","Florida A&M","Away","Arizona State","70","22","66",".333","7","17",".412","19","24",".792","9","21","30","11","17","5","3","20"
"1178","November 18, 2012","Arizona State","Home","Florida A&M","97","33","60",".550","9","18",".500","22","26",".846","6","33","39","21","15","8","11","19"
"1179","November 18, 2012","Florida Atlantic","Away","Elon","59","19","52",".365","2","10",".200","19","25",".760","15","32","47","4","17","4","2","20"
"1180","November 18, 2012","Elon","Home","Florida Atlantic","62","24","71",".338","5","22",".227","9","14",".643","14","18","32","12","7","10","7","18"
"1181","November 18, 2012","Green Bay","Away","Cal State Fullerton","82","26","61",".426","4","24",".167","26","34",".765","16","22","38","17","14","8","1","22"
"1182","November 18, 2012","Cal State Fullerton","Home","Green Bay","93","29","53",".547","10","20",".500","25","29",".862","5","20","25","17","12","6","1","25"
"1183","November 18, 2012","Fort Wayne","Away","Eastern Illinois","67","23","51",".451","5","18",".278","16","20",".800","5","27","32","10","15","6","2","10"
"1184","November 18, 2012","Eastern Illinois","Home","Fort Wayne","68","28","63",".444","8","19",".421","4","6",".667","7","20","27","16","11","8","2","15"
"1185","November 18, 2012","Judson","Away","Northern Illinois","54","18","41",".439","12","31",".387","6","8",".750","1","15","16","12","15","4","1","16"
"1186","November 18, 2012","Northern Illinois","Home","Judson","72","30","61",".492","3","15",".200","9","15",".600","14","20","34","15","7","11","3","9"
"1187","November 18, 2012","Lafayette","Away","Morehead State","74","23","52",".442","15","33",".455","13","17",".765","5","23","28","22","28","10","3","20"
"1188","November 18, 2012","Morehead State","Home","Lafayette","88","34","63",".540","7","22",".318","13","21",".619","10","24","34","24","20","19","2","22"
"1189","November 18, 2012","Longwood","Away","Arkansas","63","21","53",".396","4","17",".235","17","24",".708","9","21","30","7","27","5","6","25"
"1190","November 18, 2012","Arkansas","Home","Longwood","112","43","82",".524","5","21",".238","21","32",".656","22","25","47","27","14","16","5","20"
"1191","November 18, 2012","Louisiana","Away","Boise State","57","20","54",".370","5","20",".250","12","14",".857","6","21","27","8","14","9","2","22"
"1192","November 18, 2012","Boise State","Home","Louisiana","63","21","54",".389","4","20",".200","17","28",".607","14","26","40","10","16","8","4","18"
"1193","November 18, 2012","Loyola (MD)","Away","Albany (NY)","67","22","45",".489","4","14",".286","19","25",".760","7","14","21","9","12","7","3","21"
"1194","November 18, 2012","Albany (NY)","Home","Loyola (MD)","64","23","45",".511","5","12",".417","13","21",".619","6","17","23","9","15","2","1","20"
"1195","November 18, 2012","Marshall","Away","Hofstra","100","32","73",".438","10","33",".303","26","42",".619","14","27","41","21","15","5","9","39"
"1196","November 18, 2012","Hofstra","Home","Marshall","103","28","70",".400","7","18",".389","40","57",".702","18","34","52","11","14","6","3","30"
"1197","November 18, 2012","Maryland-Eastern Shore","Away","Loyola (IL)","46","16","43",".372","5","16",".313","9","16",".563","4","16","20","6","10","3","1","17"
"1198","November 18, 2012","Loyola (IL)","Home","Maryland-Eastern Shore","62","24","51",".471","3","18",".167","11","14",".786","11","22","33","15","7","6","1","15"
"1199","November 18, 2012","Murray State","Away","Colorado","74","28","62",".452","10","26",".385","8","15",".533","12","17","29","14","17","10","3","27"
"1200","November 18, 2012","Colorado","Home","Murray State","81","25","47",".532","4","11",".364","27","36",".750","8","22","30","6","17","8","1","17"
"1201","November 18, 2012","Navy","Away","Alabama-Birmingham","63","20","57",".351","7","18",".389","16","21",".762","4","17","21","10","19","9","3","13"
"1202","November 18, 2012","Alabama-Birmingham","Home","Navy","82","33","66",".500","5","18",".278","11","14",".786","12","29","41","23","16","11","6","21"
"1203","November 18, 2012","Omaha","Away","Nebraska","62","21","45",".467","8","13",".615","12","19",".632","5","21","26","11","17","6","4","14"
"1204","November 18, 2012","Nebraska","Home","Omaha","75","32","69",".464","3","22",".136","8","9",".889","15","20","35","14","9","6","1","18"
"1205","November 18, 2012","New Mexico","Away","George Mason","70","22","50",".440","9","18",".500","17","22",".773","8","19","27","15","17","3","2","13"
"1206","November 18, 2012","George Mason","Home","New Mexico","69","24","58",".414","11","23",".478","10","13",".769","12","19","31","12","15","6","2","17"
"1207","November 18, 2012","New Mexico State","Away","Niagara","83","28","53",".528","6","15",".400","21","27",".778","11","23","34","18","23","2","5","21"
"1208","November 18, 2012","Niagara","Home","New Mexico State","86","28","56",".500","7","21",".333","23","28",".821","7","17","24","14","15","8","4","23"
"1209","November 18, 2012","NJIT","Away","South Carolina State","74","27","61",".443","6","17",".353","14","16",".875","14","23","37","7","18","8","3","30"
"1210","November 18, 2012","South Carolina State","Home","NJIT","77","20","58",".345","10","19",".526","27","40",".675","19","15","34","13","13","7","5","13"
"1211","November 18, 2012","Norfolk State","Away","UMKC","57","23","61",".377","4","18",".222","7","12",".583","13","19","32","11","12","7","2","20"
"1212","November 18, 2012","UMKC","Home","Norfolk State","63","18","38",".474","6","14",".429","21","29",".724","3","24","27","9","12","7","4","12"
"1213","November 18, 2012","North Florida","Away","Kansas State","55","20","55",".364","6","24",".250","9","15",".600","12","16","28","10","20","6","6","22"
"1214","November 18, 2012","Kansas State","Home","North Florida","74","25","66",".379","3","15",".200","21","30",".700","27","25","52","16","15","10","3","16"
"1215","November 18, 2012","Northern Arizona","Away","UC-Davis","85","33","66",".500","10","25",".400","9","12",".750","10","19","29","19","11","9","7","15"
"1216","November 18, 2012","UC-Davis","Home","Northern Arizona","82","30","63",".476","9","27",".333","13","19",".684","9","23","32","18","13","6","3","14"
"1217","November 18, 2012","Northern Kentucky","Away","Cal State Northridge","58","24","65",".369","6","24",".250","4","7",".571","13","21","34","14","12","7","3","20"
"1218","November 18, 2012","Cal State Northridge","Home","Northern Kentucky","69","21","46",".457","5","12",".417","22","28",".786","5","27","32","11","14","5","2","15"
"1219","November 18, 2012","Penn State","Away","Akron","60","20","55",".364","7","21",".333","13","20",".650","13","13","26","8","13","5","1","24"
"1220","November 18, 2012","Akron","Home","Penn State","85","27","48",".563","8","16",".500","23","31",".742","10","21","31","14","9","7","9","21"
"1221","November 18, 2012","Portland","Away","Montana State","64","23","47",".489","3","14",".214","15","21",".714","5","18","23","9","19","6","2","33"
"1222","November 18, 2012","Montana State","Home","Portland","83","24","47",".511","8","16",".500","27","39",".692","9","23","32","14","14","9","2","22"
"1223","November 18, 2012","Prairie View","Away","TCU","39","13","46",".283","2","8",".250","11","24",".458","12","24","36","5","17","4","3","19"
"1224","November 18, 2012","TCU","Home","Prairie View","44","13","43",".302","4","15",".267","14","21",".667","9","23","32","9","12","5","3","20"
"1225","November 18, 2012","Providence","Away","UNC Asheville","72","27","49",".551","6","16",".375","12","21",".571","8","28","36","11","20","7","2","15"
"1226","November 18, 2012","UNC Asheville","Home","Providence","67","26","71",".366","6","17",".353","9","14",".643","19","16","35","10","12","14","1","18"
"1227","November 18, 2012","Radford","Away","Eastern Kentucky","75","24","46",".522","9","17",".529","18","27",".667","8","18","26","13","20","10","2","23"
"1228","November 18, 2012","Eastern Kentucky","Home","Radford","83","26","53",".491","11","24",".458","20","29",".690","13","14","27","13","12","7","1","23"
"1229","November 18, 2012","Regis (CO)","Away","Air Force","43","15","49",".306","5","25",".200","8","10",".800","4","20","24","11","22","5","2","16"
"1230","November 18, 2012","Air Force","Home","Regis (CO)","83","33","65",".508","9","25",".360","8","14",".571","13","29","42","17","15","8","4","12"
"1231","November 18, 2012","Richmond","Away","Minnesota","57","22","66",".333","4","20",".200","9","13",".692","11","9","20","9","8","15","2","20"
"1232","November 18, 2012","Minnesota","Home","Richmond","72","26","46",".565","5","10",".500","15","21",".714","9","28","37","17","19","5","9","13"
"1233","November 18, 2012","Sacred Heart","Away","Stony Brook","64","24","52",".462","7","21",".333","9","12",".750","8","29","37","13","12","1","0","22"
"1234","November 18, 2012","Stony Brook","Home","Sacred Heart","62","18","55",".327","8","22",".364","18","29",".621","12","19","31","15","5","6","4","14"
"1235","November 18, 2012","St. Peter's","Away","Binghamton","54","21","63",".333","3","17",".176","9","16",".563","11","18","29","9","8","9","0","20"
"1236","November 18, 2012","Binghamton","Home","St. Peter's","62","21","49",".429","3","10",".300","17","28",".607","13","29","42","9","15","3","3","14"
"1237","November 18, 2012","Savannah State","Away","UCF","50","21","52",".404","3","10",".300","5","8",".625","8","21","29","6","15","12","3","28"
"1238","November 18, 2012","UCF","Home","Savannah State","53","15","46",".326","0","7",".000","23","35",".657","13","20","33","3","15","7","5","14"
"1239","November 18, 2012","Seton Hall","Away","Rhode Island","60","18","45",".400","4","15",".267","20","26",".769","8","16","24","9","7","6","0","15"
"1240","November 18, 2012","Rhode Island","Home","Seton Hall","55","21","48",".438","8","20",".400","5","7",".714","7","19","26","6","7","4","1","21"
"1241","November 18, 2012","Siena","Away","San Diego","60","22","62",".355","10","22",".455","6","13",".462","20","15","35","13","13","3","1","16"
"1242","November 18, 2012","San Diego","Home","Siena","77","28","54",".519","8","16",".500","13","17",".765","11","20","31","11","8","6","8","17"
"1243","November 18, 2012","South Dakota State","Away","District of Columbia","96","39","70",".557","7","19",".368","11","15",".733","12","35","47","27","8","8","2","14"
"1244","November 18, 2012","District of Columbia","Home","South Dakota State","48","17","59",".288","5","14",".357","9","10",".900","5","21","26","8","13","3","3","14"
"1245","November 18, 2012","Southeast Missouri State","Away","Chattanooga","77","26","47",".553","8","20",".400","17","20",".850","3","29","32","17","16","6","8","21"
"1246","November 18, 2012","Chattanooga","Home","Southeast Missouri State","65","21","64",".328","5","19",".263","18","29",".621","15","17","32","13","10","9","0","17"
"1247","November 18, 2012","Southern Utah","Away","Nevada","61","21","49",".429","5","12",".417","14","22",".636","8","21","29","11","22","6","4","31"
"1248","November 18, 2012","Nevada","Home","Southern Utah","79","22","47",".468","6","16",".375","29","36",".806","4","20","24","15","13","9","3","21"
"1249","November 18, 2012","Tennessee","Away","UMass","83","28","62",".452","7","16",".438","20","33",".606","12","31","43","15","16","6","3","16"
"1250","November 18, 2012","UMass","Home","Tennessee","69","24","69",".348","9","27",".333","12","14",".857","11","23","34","13","14","9","4","29"
"1251","November 18, 2012","Texas-Rio Grande Valley","Away","Eastern Michigan","47","18","49",".367","6","20",".300","5","8",".625","9","14","23","14","12","4","1","13"
"1252","November 18, 2012","Eastern Michigan","Home","Texas-Rio Grande Valley","57","23","57",".404","3","8",".375","8","9",".889","14","21","35","8","10","7","1","12"
"1253","November 18, 2012","Towson","Away","Kennesaw State","69","22","44",".500","6","17",".353","19","31",".613","7","24","31","11","14","5","6","21"
"1254","November 18, 2012","Kennesaw State","Home","Towson","63","18","50",".360","8","17",".471","19","27",".704","7","17","24","11","11","8","0","22"
"1255","November 18, 2012","Troy","Away","Louisiana Tech","46","15","50",".300","5","20",".250","11","17",".647","1","25","26","5","11","4","1","19"
"1256","November 18, 2012","Louisiana Tech","Home","Troy","70","22","52",".423","10","23",".435","16","22",".727","5","35","40","17","9","7","3","16"
"1257","November 18, 2012","Valparaiso","Away","Kent State","88","25","43",".581","4","12",".333","34","41",".829","6","16","22","12","20","6","6","27"
"1258","November 18, 2012","Kent State","Home","Valparaiso","83","24","55",".436","5","10",".500","30","40",".750","13","12","25","6","18","10","3","32"
"1259","November 18, 2012","West Alabama","Away","Bucknell","52","19","56",".339","7","19",".368","7","12",".583","11","21","32","12","15","2","3","18"
"1260","November 18, 2012","Bucknell","Home","West Alabama","69","24","52",".462","4","11",".364","17","25",".680","8","25","33","12","9","6","5","9"
"1261","November 18, 2012","Western Michigan","Away","South Florida","58","21","54",".389","8","21",".381","8","10",".800","9","27","36","13","9","3","2","19"
"1262","November 18, 2012","South Florida","Home","Western Michigan","53","17","46",".370","7","20",".350","12","15",".800","3","23","26","13","8","5","3","13"
"1263","November 18, 2012","Wofford","Away","Ohio","50","15","50",".300","7","22",".318","13","18",".722","10","18","28","8","21","7","3","17"
"1264","November 18, 2012","Ohio","Home","Wofford","73","27","47",".574","7","17",".412","12","18",".667","4","23","27","16","17","12","4","17"
"1265","November 18, 2012","Yale","Away","Western Illinois","47","15","41",".366","5","13",".385","12","16",".750","11","17","28","10","15","6","4","17"
"1266","November 18, 2012","Western Illinois","Home","Yale","59","22","48",".458","5","10",".500","10","11",".909","9","18","27","12","13","7","7","16"
"1267","November 19, 2012","Indiana","Away","Georgia","66","22","49",".449","5","16",".313","17","24",".708","8","27","35","11","12","4","0","17"
"1268","November 19, 2012","Georgia","Home","Indiana","53","17","50",".340","9","25",".360","10","14",".714","5","16","21","8","12","8","3","19"
"1269","November 19, 2012","UNC","Away","Mississippi State","95","37","78",".474","15","32",".469","6","9",".667","16","29","45","22","12","14","9","16"
"1270","November 19, 2012","Mississippi State","Home","UNC","49","17","60",".283","2","17",".118","13","19",".684","13","25","38","6","21","4","5","11"
"1271","November 19, 2012","Long Beach State","Away","Arizona","72","24","56",".429","14","32",".438","10","13",".769","4","16","20","13","16","4","1","25"
"1272","November 19, 2012","Arizona","Home","Long Beach State","94","30","56",".536","9","19",".474","25","35",".714","10","27","37","17","13","10","6","17"
"1273","November 19, 2012","UCLA","Away","Georgetown","70","27","66",".409","5","19",".263","11","16",".688","9","23","32","18","13","6","4","17"
"1274","November 19, 2012","Georgetown","Home","UCLA","78","30","55",".545","7","14",".500","11","15",".733","5","23","28","15","13","10","8","11"
"1275","November 19, 2012","Washington State","Away","Kansas","41","17","57",".298","4","22",".182","3","3","1.000","8","18","26","7","14","1","1","20"
"1276","November 19, 2012","Kansas","Home","Washington State","78","25","55",".455","8","24",".333","20","22",".909","10","25","35","15","9","6","9","11"
"1277","November 19, 2012","New Mexico","Away","UConn","66","19","48",".396","7","22",".318","21","21","1.000","10","20","30","11","13","5","1","13"
"1278","November 19, 2012","UConn","Home","New Mexico","60","23","54",".426","7","18",".389","7","9",".778","8","16","24","10","12","6","3","21"
"1279","November 19, 2012","Bowling Green State","Away","Robert Morris","60","24","49",".490","8","21",".381","4","11",".364","8","17","25","13","19","7","5","19"
"1280","November 19, 2012","Robert Morris","Home","Bowling Green State","71","24","52",".462","7","17",".412","16","20",".800","11","17","28","13","16","11","3","13"
"1281","November 19, 2012","Brevard","Away","Furman","53","21","64",".328","6","26",".231","5","12",".417","13","16","29","13","17","9","2","22"
"1282","November 19, 2012","Furman","Home","Brevard","76","27","54",".500","8","18",".444","14","22",".636","9","30","39","17","18","4","2","13"
"1283","November 19, 2012","Cleveland State","Away","Alabama-Huntsville","71","24","47",".511","9","18",".500","14","23",".609","6","23","29","14","14","6","0","19"
"1284","November 19, 2012","Alabama-Huntsville","Home","Cleveland State","69","26","53",".491","12","28",".429","5","10",".500","6","18","24","18","12","3","2","22"
"1285","November 19, 2012","Fairfield","Away","Lehigh","67","24","58",".414","5","21",".238","14","21",".667","12","16","28","20","10","6","2","19"
"1286","November 19, 2012","Lehigh","Home","Fairfield","82","25","51",".490","10","20",".500","22","27",".815","8","23","31","16","9","7","2","19"
"1287","November 19, 2012","Fort Valley State","Away","Alcorn State","86","31","53",".585","9","15",".600","15","24",".625","6","25","31","7","13","2","1","25"
"1288","November 19, 2012","Alcorn State","Home","Fort Valley State","78","27","75",".360","5","20",".250","19","33",".576","16","16","32","9","17","10","1","18"
"1289","November 19, 2012","Fresno State","Away","Cal Poly","76","26","47",".553","9","18",".500","15","18",".833","4","22","26","17","12","4","7","21"
"1290","November 19, 2012","Cal Poly","Home","Fresno State","67","24","51",".471","5","12",".417","14","22",".636","4","14","18","18","6","9","0","17"
"1291","November 19, 2012","Iona","Away","UIC","81","32","69",".464","7","25",".280","10","11",".909","12","24","36","10","13","6","2","24"
"1292","November 19, 2012","UIC","Home","Iona","86","26","55",".473","12","23",".522","22","29",".759","6","24","30","17","13","4","1","14"
"1293","November 19, 2012","Jacksonville","Away","Missouri State","64","24","49",".490","5","13",".385","11","14",".786","2","27","29","11","15","5","0","20"
"1294","November 19, 2012","Missouri State","Home","Jacksonville","58","19","55",".345","6","21",".286","14","24",".583","12","19","31","10","12","5","2","15"
"1295","November 19, 2012","Jacksonville State","Away","Oregon","45","19","50",".380","3","10",".300","4","13",".308","9","14","23","4","23","8","5","14"
"1296","November 19, 2012","Oregon","Home","Jacksonville State","67","27","57",".474","4","15",".267","9","13",".692","14","19","33","11","18","14","7","11"
"1297","November 19, 2012","James Madison","Away","Duquesne","88","29","65",".446","9","22",".409","21","29",".724","12","22","34","15","13","9","1","18"
"1298","November 19, 2012","Duquesne","Home","James Madison","90","32","60",".533","11","25",".440","15","22",".682","8","22","30","20","18","4","6","22"
"1299","November 19, 2012","Lamar","Away","Virginia","44","15","46",".326","3","6",".500","11","12",".917","5","20","25","8","14","3","6","13"
"1300","November 19, 2012","Virginia","Home","Lamar","63","23","53",".434","6","16",".375","11","11","1.000","3","21","24","12","9","9","8","16"
"1301","November 19, 2012","Liberty","Away","UC-Irvine","46","17","43",".395","6","11",".545","6","16",".375","5","21","26","15","20","6","2","21"
"1302","November 19, 2012","UC-Irvine","Home","Liberty","64","23","53",".434","4","17",".235","14","19",".737","7","24","31","19","7","8","8","19"
"1303","November 19, 2012","Louisiana College","Away","Houston","59","19","59",".322","7","21",".333","14","20",".700","11","26","37","15","30","9","6","27"
"1304","November 19, 2012","Houston","Home","Louisiana College","106","39","77",".506","7","16",".438","21","39",".538","20","29","49","23","12","17","5","16"
"1305","November 19, 2012","Malone","Away","SMU","47","13","56",".232","9","31",".290","12","15",".800","15","17","32","10","13","5","2","20"
"1306","November 19, 2012","SMU","Home","Malone","81","30","52",".577","4","13",".308","17","22",".773","9","27","36","20","7","10","5","13"
"1307","November 19, 2012","Marquette","Away","Butler","71","24","49",".490","4","14",".286","19","28",".679","11","24","35","7","14","7","3","24"
"1308","November 19, 2012","Butler","Home","Marquette","72","27","61",".443","4","21",".190","14","25",".560","12","19","31","10","7","8","1","22"
"1309","November 19, 2012","Milwaukee","Away","Little Rock","43","17","52",".327","5","22",".227","4","10",".400","11","18","29","10","18","4","0","18"
"1310","November 19, 2012","Little Rock","Home","Milwaukee","59","24","47",".511","2","5",".400","9","14",".643","5","22","27","13","12","10","3","15"
"1311","November 19, 2012","Monmouth","Away","Georgia State","49","15","54",".278","4","20",".200","15","23",".652","11","19","30","8","18","7","2","22"
"1312","November 19, 2012","Georgia State","Home","Monmouth","62","21","41",".512","4","12",".333","16","27",".593","4","25","29","10","20","8","13","19"
"1313","November 19, 2012","North Texas","Away","IUPUI","80","34","69",".493","7","13",".538","5","9",".556","14","27","41","19","10","6","5","18"
"1314","November 19, 2012","IUPUI","Home","North Texas","66","24","64",".375","5","21",".238","13","19",".684","14","21","35","10","11","8","4","13"
"1315","November 19, 2012","Oral Roberts","Away","Pacific","69","25","50",".500","4","11",".364","15","18",".833","12","24","36","9","12","8","4","14"
"1316","November 19, 2012","Pacific","Home","Oral Roberts","67","27","55",".491","10","19",".526","3","7",".429","7","15","22","18","11","6","0","18"
"1317","November 19, 2012","Penn","Away","Fordham","68","25","54",".463","3","14",".214","15","20",".750","5","23","28","13","11","3","4","22"
"1318","November 19, 2012","Fordham","Home","Penn","70","22","52",".423","8","19",".421","18","25",".720","8","21","29","15","12","5","2","19"
"1319","November 19, 2012","Quinnipiac","Away","George Mason","58","18","51",".353","2","10",".200","20","26",".769","11","22","33","7","15","1","3","21"
"1320","November 19, 2012","George Mason","Home","Quinnipiac","74","30","59",".508","6","12",".500","8","11",".727","4","23","27","14","10","4","3","26"
"1321","November 19, 2012","Rider","Away","South Carolina","76","27","53",".509","6","14",".429","16","21",".762","7","14","21","13","17","9","2","12"
"1322","November 19, 2012","South Carolina","Home","Rider","88","32","60",".533","13","27",".481","11","14",".786","10","21","31","22","18","5","2","20"
"1323","November 19, 2012","San Francisco","Away","American","67","26","49",".531","8","21",".381","7","8",".875","6","20","26","16","11","8","0","15"
"1324","November 19, 2012","American","Home","San Francisco","53","22","42",".524","5","16",".313","4","10",".400","1","18","19","12","12","5","2","10"
"1325","November 19, 2012","Southeast Missouri State","Away","Louisiana Tech","63","23","60",".383","4","13",".308","13","20",".650","12","32","44","13","15","5","6","16"
"1326","November 19, 2012","Louisiana Tech","Home","Southeast Missouri State","67","25","67",".373","8","25",".320","9","13",".692","12","26","38","12","11","6","8","18"
"1327","November 19, 2012","Southeastern","Away","Stetson","59","21","55",".382","6","23",".261","11","18",".611","6","22","28","11","16","6","3","20"
"1328","November 19, 2012","Stetson","Home","Southeastern","81","29","65",".446","7","22",".318","16","24",".667","12","29","41","19","13","4","7","19"
"1329","November 19, 2012","USC","Away","Illinois","64","23","52",".442","3","12",".250","15","20",".750","5","13","18","7","16","12","2","17"
"1330","November 19, 2012","Illinois","Home","USC","94","33","62",".532","13","29",".448","15","17",".882","13","26","39","17","20","11","1","19"
"1331","November 19, 2012","Southern Miss","Away","Sam Houston State","61","22","44",".500","6","19",".316","11","17",".647","9","20","29","14","17","9","2","21"
"1332","November 19, 2012","Sam Houston State","Home","Southern Miss","49","11","41",".268","6","25",".240","21","26",".808","6","18","24","11","13","11","1","17"
"1333","November 19, 2012","Tennessee State","Away","South Alabama","68","25","61",".410","5","19",".263","13","19",".684","15","24","39","14","15","9","5","22"
"1334","November 19, 2012","South Alabama","Home","Tennessee State","57","18","49",".367","4","14",".286","17","28",".607","6","21","27","10","15","10","4","17"
"1335","November 19, 2012","Texas","Away","Chaminade","73","26","56",".464","4","21",".190","17","30",".567","10","23","33","10","17","8","6","28"
"1336","November 19, 2012","Chaminade","Home","Texas","86","21","57",".368","10","30",".333","34","39",".872","14","27","41","11","15","5","1","27"
