"","Date","TeamName","Role","Opponent","PTS","FGM","FGA","FG%","3PTM","3PTA","3PT%","FTM","FTA","FT%","ORB","DRB","REB","AST","TO","STL","BLK","PF"
"3384","December 12, 2015","Cleveland State","Home","Ohio","67","26","59",".441","10","21",".476","5","9",".556","8","22","30","13","14","4","4","19"
"3385","December 12, 2015","Ohio State","Away","UConn","55","20","56",".357","5","22",".227","10","12",".833","7","17","24","11","13","9","0","14"
"3386","December 12, 2015","UConn","Home","Ohio State","75","32","53",".604","6","14",".429","5","9",".556","4","27","31","17","15","4","2","16"
"3387","December 12, 2015","Old Dominion","Away","Georgia State","64","24","53",".453","1","12",".083","15","17",".882","5","19","24","13","4","5","2","23"
"3388","December 12, 2015","Georgia State","Home","Old Dominion","68","19","41",".463","7","13",".538","23","30",".767","7","22","29","14","7","1","7","16"
"3389","December 12, 2015","Pacific","Away","Fresno State","52","18","54",".333","6","23",".261","10","13",".769","8","23","31","10","18","4","1","20"
"3390","December 12, 2015","Fresno State","Home","Pacific","71","27","56",".482","4","11",".364","13","21",".619","9","24","33","17","11","8","4","17"
"3391","December 12, 2015","Pacific Union","Away","Santa Clara","66","23","55",".418","12","30",".400","8","13",".615","6","21","27","9","9","1","10","19"
"3392","December 12, 2015","Santa Clara","Home","Pacific Union","73","24","66",".364","5","23",".217","20","26",".769","20","24","44","14","6","4","0","10"
"3393","December 12, 2015","Pepperdine","Away","Ball State","72","25","58",".431","10","19",".526","12","15",".800","6","31","37","14","9","3","3","19"
"3394","December 12, 2015","Ball State","Home","Pepperdine","63","22","59",".373","9","23",".391","10","18",".556","9","27","36","13","11","2","3","16"
"3395","December 12, 2015","Portland State","Away","SIU-Edwardsville","64","27","58",".466","3","15",".200","7","11",".636","5","27","32","20","18","7","2","26"
"3396","December 12, 2015","SIU-Edwardsville","Home","Portland State","74","25","54",".463","2","10",".200","22","32",".688","7","26","33","15","8","10","1","12"
"3397","December 12, 2015","Princeton","Away","Lipscomb","78","27","66",".409","11","33",".333","13","16",".813","15","37","52","17","19","6","4","18"
"3398","December 12, 2015","Lipscomb","Home","Princeton","64","22","63",".349","6","22",".273","14","19",".737","6","22","28","10","9","11","7","13"
"3399","December 12, 2015","Radford","Away","Howard","92","33","76",".434","6","23",".261","20","30",".667","22","25","47","12","18","4","6","29"
"3400","December 12, 2015","Howard","Home","Radford","91","29","70",".414","3","19",".158","30","40",".750","14","24","38","5","12","6","0","20"
"3401","December 12, 2015","Rider","Away","Charleston Southern","82","28","53",".528","9","23",".391","17","22",".773","4","35","39","16","11","1","5","20"
"3402","December 12, 2015","Charleston Southern","Home","Rider","72","25","64",".391","12","39",".308","10","17",".588","5","24","29","15","8","9","3","22"
"3403","December 12, 2015","Rutgers","Away","George Washington","49","18","53",".340","5","19",".263","8","10",".800","8","29","37","7","22","3","5","12"
"3404","December 12, 2015","George Washington","Home","Rutgers","83","30","70",".429","10","26",".385","13","16",".813","10","28","38","18","7","18","4","12"
"3405","December 12, 2015","Sacramento State","Away","Portland","73","23","58",".397","7","23",".304","20","24",".833","6","21","27","13","16","9","7","29"
"3406","December 12, 2015","Portland","Home","Sacramento State","81","25","62",".403","9","24",".375","22","33",".667","13","28","41","15","20","6","5","24"
"3407","December 12, 2015","Saint Mary's","Away","California","59","25","59",".424","8","16",".500","1","4",".250","8","27","35","14","10","2","2","15"
"3408","December 12, 2015","California","Home","Saint Mary's","63","24","55",".436","8","20",".400","7","13",".538","8","22","30","11","10","6","10","13"
"3409","December 12, 2015","Samford","Away","Florida A&M","86","30","52",".577","11","23",".478","15","21",".714","7","23","30","7","18","7","3","23"
"3410","December 12, 2015","Florida A&M","Home","Samford","67","21","46",".457","7","14",".500","18","28",".643","6","15","21","13","17","8","0","18"
"3411","December 12, 2015","Schreiner","Away","Abilene Christian","46","17","56",".304","4","23",".174","8","14",".571","12","20","32","10","18","8","0","14"
"3412","December 12, 2015","Abilene Christian","Home","Schreiner","69","28","52",".538","7","20",".350","6","11",".545","6","26","32","16","16","11","2","18"
"3413","December 12, 2015","Stony Brook","Away","Northeastern","62","23","66",".348","4","18",".222","12","14",".857","10","24","34","13","10","2","4","18"
"3414","December 12, 2015","Northeastern","Home","Stony Brook","75","24","57",".421","8","15",".533","19","21",".905","7","31","38","15","10","6","5","15"
"3415","December 12, 2015","Tampa","Away","Long Beach State","60","21","51",".412","11","27",".407","7","25",".280","6","23","29","11","13","5","1","16"
"3416","December 12, 2015","Long Beach State","Home","Tampa","87","34","69",".493","11","30",".367","8","17",".471","12","30","42","16","8","10","2","20"
"3417","December 12, 2015","Tennessee Tech","Away","Arkansas","57","20","59",".339","7","24",".292","10","20",".500","7","25","32","13","12","3","4","19"
"3418","December 12, 2015","Arkansas","Home","Tennessee Tech","83","31","62",".500","7","15",".467","14","21",".667","6","33","39","21","10","4","13","19"
"3419","December 12, 2015","Texas A&M-Corpus Christi","Away","UTSA","85","28","61",".459","5","20",".250","24","33",".727","10","23","33","15","7","8","5","25"
"3420","December 12, 2015","UTSA","Home","Texas A&M-Corpus Christi","79","23","57",".404","7","22",".318","26","31",".839","8","24","32","16","11","5","6","27"
"3421","December 12, 2015","Texas Southern","Away","Central Michigan","71","30","67",".448","8","30",".267","3","9",".333","16","19","35","19","14","4","3","17"
"3422","December 12, 2015","Central Michigan","Home","Texas Southern","79","28","50",".560","14","25",".560","9","12",".750","3","21","24","15","18","7","2","19"
"3423","December 12, 2015","Utah Valley","Away","Idaho State","100","41","79",".519","12","27",".444","6","8",".750","13","30","43","19","7","3","5","22"
"3424","December 12, 2015","Idaho State","Home","Utah Valley","76","27","67",".403","10","25",".400","12","19",".632","9","23","32","12","12","5","1","13"
"3425","December 12, 2015","Western Carolina","Away","Davidson","54","17","64",".266","8","29",".276","12","23",".522","15","21","36","8","13","6","1","23"
"3426","December 12, 2015","Davidson","Home","Western Carolina","87","29","61",".475","9","31",".290","20","28",".714","8","36","44","16","9","3","6","21"
"3427","December 12, 2015","Williams Baptist","Away","New Orleans","66","26","66",".394","6","21",".286","8","12",".667","11","22","33","14","21","13","3","19"
"3428","December 12, 2015","New Orleans","Home","Williams Baptist","83","30","58",".517","7","17",".412","16","25",".640","8","29","37","20","19","13","3","15"
"3429","December 13, 2015","Arkansas-Pine Bluff","Away","Iowa State","64","28","61",".459","6","20",".300","2","6",".333","10","22","32","15","19","10","2","13"
"3430","December 13, 2015","Iowa State","Home","Arkansas-Pine Bluff","78","27","55",".491","12","24",".500","12","14",".857","5","22","27","23","13","11","4","7"
"3431","December 13, 2015","La Salle","Away","Villanova","47","17","52",".327","7","19",".368","6","13",".462","8","12","20","9","11","11","3","9"
"3432","December 13, 2015","Villanova","Home","La Salle","76","28","51",".549","13","28",".464","7","7","1.000","6","25","31","24","12","7","6","12"
"3433","December 13, 2015","Missouri","Away","Arizona","52","17","56",".304","2","14",".143","16","26",".615","9","17","26","6","12","3","1","22"
"3434","December 13, 2015","Arizona","Home","Missouri","88","31","55",".564","7","17",".412","19","25",".760","9","30","39","20","15","6","4","23"
"3435","December 13, 2015","Louisiana-Monroe","Away","West Virginia","58","22","43",".512","1","8",".125","13","20",".650","3","20","23","12","19","2","3","17"
"3436","December 13, 2015","West Virginia","Home","Louisiana-Monroe","100","38","84",".452","15","36",".417","9","16",".563","25","21","46","19","3","14","0","18"
"3437","December 13, 2015","Alabama","Away","Clemson","51","21","61",".344","7","20",".350","2","5",".400","18","21","39","14","15","7","5","16"
"3438","December 13, 2015","Clemson","Home","Alabama","50","18","48",".375","4","14",".286","10","14",".714","8","20","28","12","11","8","10","13"
"3439","December 13, 2015","Alabama State","Away","Jacksonville State","63","23","63",".365","6","21",".286","11","17",".647","10","23","33","9","13","10","1","20"
"3440","December 13, 2015","Jacksonville State","Home","Alabama State","60","19","48",".396","3","16",".188","19","26",".731","6","24","30","9","15","5","4","19"
"3441","December 13, 2015","Boston University","Away","Quinnipiac","64","22","54",".407","5","22",".227","15","24",".625","11","24","35","8","17","9","5","18"
"3442","December 13, 2015","Quinnipiac","Home","Boston University","57","22","60",".367","4","15",".267","9","21",".429","16","18","34","8","16","10","5","18"
"3443","December 13, 2015","UCSB","Away","South Dakota State","68","25","56",".446","2","18",".111","16","23",".696","8","17","25","12","9","8","3","22"
"3444","December 13, 2015","South Dakota State","Home","UCSB","86","28","48",".583","9","20",".450","21","26",".808","4","23","27","11","12","4","2","23"
"3445","December 13, 2015","Campbell","Away","UNC Asheville","60","19","64",".297","4","27",".148","18","24",".750","9","21","30","7","9","8","1","26"
"3446","December 13, 2015","UNC Asheville","Home","Campbell","80","25","52",".481","1","7",".143","29","35",".829","7","33","40","12","12","2","4","20"
"3447","December 13, 2015","Chicago State","Away","Northwestern","35","15","60",".250","1","19",".053","4","7",".571","12","17","29","6","13","4","1","11"
"3448","December 13, 2015","Northwestern","Home","Chicago State","77","29","56",".518","15","36",".417","4","9",".444","7","28","35","24","7","3","8","11"
"3449","December 13, 2015","Colorado State","Away","Northern Colorado","64","22","57",".386","7","23",".304","13","21",".619","5","21","26","11","12","2","3","21"
"3450","December 13, 2015","Northern Colorado","Home","Colorado State","73","24","48",".500","8","18",".444","17","27",".630","5","27","32","12","15","7","5","24"
"3451","December 13, 2015","Coppin State","Away","Fordham","55","16","55",".291","3","16",".188","20","33",".606","8","16","24","7","15","8","5","21"
"3452","December 13, 2015","Fordham","Home","Coppin State","92","33","58",".569","15","24",".625","11","15",".733","6","35","41","28","19","8","8","26"
"3453","December 13, 2015","Ecclesia","Away","Southern","69","25","70",".357","11","32",".344","8","15",".533","13","22","35","11","15","5","3","12"
"3454","December 13, 2015","Southern","Home","Ecclesia","96","39","68",".574","11","20",".550","7","15",".467","10","30","40","20","11","10","11","17"
"3455","December 13, 2015","Indiana State","Away","Western Kentucky","62","26","55",".473","6","17",".353","4","9",".444","4","15","19","15","15","7","3","19"
"3456","December 13, 2015","Western Kentucky","Home","Indiana State","75","23","50",".460","6","14",".429","23","27",".852","11","25","36","13","16","6","3","15"
"3457","December 13, 2015","Judson","Away","Milwaukee","74","27","74",".365","16","37",".432","4","7",".571","7","16","23","17","14","3","2","25"
"3458","December 13, 2015","Milwaukee","Home","Judson","125","47","75",".627","10","18",".556","21","28",".750","11","39","50","32","9","8","7","13"
"3459","December 13, 2015","Lamar","Away","Virginia Tech","53","18","54",".333","7","20",".350","10","15",".667","6","25","31","12","19","3","5","27"
"3460","December 13, 2015","Virginia Tech","Home","Lamar","88","33","68",".485","9","24",".375","13","23",".565","15","28","43","18","13","5","4","17"
"3461","December 13, 2015","LSU","Away","Houston","98","34","68",".500","9","26",".346","21","28",".750","9","23","32","18","13","7","4","31"
"3462","December 13, 2015","Houston","Home","LSU","105","37","72",".514","5","15",".333","26","39",".667","16","28","44","13","11","5","4","23"
"3463","December 13, 2015","Loyola (IL)","Away","Notre Dame","61","25","58",".431","11","24",".458","0","3",".000","4","15","19","17","10","6","2","17"
"3464","December 13, 2015","Notre Dame","Home","Loyola (IL)","81","29","50",".580","10","20",".500","13","19",".684","6","29","35","19","9","9","5","10"
"3465","December 13, 2015","Maine","Away","Boston College","60","21","57",".368","5","16",".313","13","20",".650","3","21","24","13","19","8","3","13"
"3466","December 13, 2015","Boston College","Home","Maine","91","36","67",".537","12","27",".444","7","9",".778","8","31","39","24","19","9","10","19"
"3467","December 13, 2015","UMass","Away","Florida Gulf Coast","76","29","68",".426","7","21",".333","11","16",".688","12","18","30","11","12","11","1","19"
"3468","December 13, 2015","Florida Gulf Coast","Home","UMass","77","30","67",".448","2","12",".167","15","18",".833","15","27","42","6","16","7","3","18"
"3469","December 13, 2015","Montana State","Away","San Jose State","91","32","65",".492","12","26",".462","15","28",".536","13","20","33","17","16","3","0","26"
"3470","December 13, 2015","San Jose State","Home","Montana State","83","25","56",".446","6","19",".316","27","38",".711","9","19","28","18","15","5","1","26"
"3471","December 13, 2015","Morehead State","Away","Pitt","62","24","57",".421","3","12",".250","11","15",".733","6","18","24","13","10","7","3","25"
"3472","December 13, 2015","Pitt","Home","Morehead State","72","21","46",".457","1","13",".077","29","36",".806","8","26","34","12","14","5","5","13"
"3473","December 13, 2015","Murray State","Away","Illinois State","61","27","57",".474","6","20",".300","1","3",".333","9","25","34","12","16","6","0","18"
"3474","December 13, 2015","Illinois State","Home","Murray State","63","25","59",".424","10","25",".400","3","12",".250","12","19","31","18","8","7","2","11"
"3475","December 13, 2015","Omaha","Away","Grand Canyon","108","34","61",".557","9","22",".409","31","40",".775","4","27","31","15","21","13","2","29"
"3476","December 13, 2015","Grand Canyon","Home","Omaha","104","37","77",".481","7","21",".333","23","33",".697","13","24","37","20","19","9","3","28"
"3477","December 13, 2015","New Hampshire","Away","Colgate","59","22","55",".400","7","11",".636","8","12",".667","8","21","29","9","9","2","1","12"
"3478","December 13, 2015","Colgate","Home","New Hampshire","75","29","61",".475","11","28",".393","6","9",".667","9","25","34","15","7","5","3","13"
"3479","December 13, 2015","Norfolk State","Away","Northern Kentucky","60","19","55",".345","4","15",".267","18","19",".947","12","17","29","12","12","6","5","17"
"3480","December 13, 2015","Northern Kentucky","Home","Norfolk State","81","31","54",".574","11","20",".550","8","13",".615","7","25","32","18","11","3","3","20"
"3481","December 13, 2015","North Carolina A&T","Away","East Carolina","60","21","53",".396","5","19",".263","13","17",".765","9","19","28","15","14","2","5","20"
"3482","December 13, 2015","East Carolina","Home","North Carolina A&T","71","25","55",".455","4","19",".211","17","24",".708","11","24","35","16","10","6","3","16"
"3483","December 13, 2015","NC State","Away","South Florida","65","25","68",".368","3","21",".143","12","21",".571","19","28","47","13","9","6","6","14"
"3484","December 13, 2015","South Florida","Home","NC State","46","18","61",".295","2","12",".167","8","11",".727","14","23","37","6","13","5","6","19"
"3485","December 13, 2015","North Greenville","Away","College of Charleston","52","19","49",".388","7","16",".438","7","14",".500","6","17","23","11","19","5","4","18"
"3486","December 13, 2015","College of Charleston","Home","North Greenville","89","31","56",".554","12","24",".500","15","22",".682","6","27","33","22","10","9","5","13"
"3487","December 13, 2015","Rhode Island","Away","Nebraska","67","27","55",".491","9","20",".450","4","8",".500","8","19","27","12","15","4","5","21"
"3488","December 13, 2015","Nebraska","Home","Rhode Island","70","22","43",".512","6","8",".750","20","24",".833","4","20","24","12","16","7","4","12"
"3489","December 13, 2015","St. Joseph's","Away","Temple","66","23","68",".338","6","23",".261","14","20",".700","10","40","50","9","10","4","5","18"
"3490","December 13, 2015","Temple","Home","St. Joseph's","65","23","69",".333","5","22",".227","14","20",".700","7","36","43","10","6","3","1","16"
"3491","December 13, 2015","St. Peter's","Away","Seton Hall","46","18","55",".327","3","16",".188","7","15",".467","12","21","33","7","13","6","4","11"
"3492","December 13, 2015","Seton Hall","Home","St. Peter's","72","29","58",".500","10","19",".526","4","10",".400","9","22","31","14","13","9","6","14"
"3493","December 13, 2015","Seattle","Away","Alabama-Birmingham","73","27","51",".529","9","17",".529","10","11",".909","9","18","27","15","17","5","0","17"
"3494","December 13, 2015","Alabama-Birmingham","Home","Seattle","79","30","60",".500","10","25",".400","9","12",".750","12","13","25","22","10","9","7","14"
"3495","December 13, 2015","Southeastern Louisiana","Away","Florida State","58","22","53",".415","8","20",".400","6","11",".545","6","22","28","9","16","4","3","21"
"3496","December 13, 2015","Florida State","Home","Southeastern Louisiana","75","23","55",".418","5","19",".263","24","31",".774","13","24","37","17","9","5","3","13"
"3497","December 13, 2015","Syracuse","Away","St. John's (NY)","72","24","66",".364","5","26",".192","19","31",".613","11","25","36","5","6","13","1","15"
"3498","December 13, 2015","St. John's (NY)","Home","Syracuse","84","30","60",".500","12","25",".480","12","20",".600","8","34","42","17","15","3","3","22"
"3499","December 13, 2015","UTEP","Away","Washington State","68","23","63",".365","5","22",".227","17","26",".654","10","19","29","10","13","4","1","23"
"3500","December 13, 2015","Washington State","Home","UTEP","84","26","47",".553","8","16",".500","24","36",".667","7","29","36","15","14","9","9","24"
"3501","December 13, 2015","Texas-Rio Grande Valley","Away","Texas State","59","21","42",".500","5","15",".333","12","13",".923","4","24","28","12","22","6","2","22"
"3502","December 13, 2015","Texas State","Home","Texas-Rio Grande Valley","68","28","54",".519","2","9",".222","10","19",".526","8","16","24","13","11","12","2","18"
"3503","December 13, 2015","Tulsa","Away","Missouri State","70","28","65",".431","6","24",".250","8","11",".727","4","31","35","15","11","5","1","18"
"3504","December 13, 2015","Missouri State","Home","Tulsa","61","20","63",".317","3","17",".176","18","22",".818","12","27","39","9","11","5","6","17"
"3505","December 13, 2015","Virginia Wise","Away","High Point","74","26","60",".433","11","26",".423","11","17",".647","6","21","27","14","19","2","0","26"
"3506","December 13, 2015","High Point","Home","Virginia Wise","111","39","66",".591","6","11",".545","27","36",".750","8","29","37","24","7","12","3","18"
"3507","December 13, 2015","Wagner","Away","Monmouth","54","21","64",".328","6","24",".250","6","12",".500","13","20","33","9","13","6","2","20"
"3508","December 13, 2015","Monmouth","Home","Wagner","73","25","49",".510","8","16",".500","15","18",".833","3","26","29","15","14","4","7","17"
"3509","December 13, 2015","Weber State","Away","Denver","68","26","51",".510","5","20",".250","11","14",".786","11","23","34","14","16","7","3","17"
"3510","December 13, 2015","Denver","Home","Weber State","69","25","46",".543","13","27",".481","6","9",".667","0","15","15","22","11","7","0","18"
"3511","December 13, 2015","Wesley","Away","Elon","77","30","68",".441","8","13",".615","9","17",".529","10","23","33","14","19","9","2","20"
"3512","December 13, 2015","Elon","Home","Wesley","106","38","73",".521","15","36",".417","15","24",".625","16","30","46","23","19","12","7","14"
"3513","December 13, 2015","Wright State","Away","Miami (OH)","67","24","59",".407","10","25",".400","9","16",".563","10","18","28","16","11","6","0","25"
"3514","December 13, 2015","Miami (OH)","Home","Wright State","72","22","51",".431","5","18",".278","23","28",".821","10","28","38","11","14","6","5","16"
"3515","December 13, 2015","Wyoming","Away","New Mexico State","62","21","47",".447","7","16",".438","13","23",".565","5","20","25","10","13","4","1","16"
"3516","December 13, 2015","New Mexico State","Home","Wyoming","59","21","60",".350","2","14",".143","15","17",".882","17","26","43","8","14","8","6","20"
"3517","December 13, 2015","Yale","Away","USC","56","23","55",".418","5","19",".263","5","9",".556","10","14","24","11","14","7","0","18"
"3518","December 13, 2015","USC","Home","Yale","68","23","53",".434","4","13",".308","18","25",".720","11","19","30","9","10","9","6","12"
"3519","December 14, 2015","Blue Mountain College","Away","Alcorn State","60","25","47",".532","5","15",".333","5","9",".556","4","13","17","6","14","5","2","22"
"3520","December 14, 2015","Alcorn State","Home","Blue Mountain College","68","24","45",".533","0","10",".000","20","29",".690","9","17","26","10","15","1","2","13"
"3521","December 14, 2015","Cal Poly","Away","Saint Mary's","63","22","53",".415","4","13",".308","15","21",".714","6","13","19","5","6","5","1","12"
"3522","December 14, 2015","Saint Mary's","Home","Cal Poly","93","35","58",".603","19","31",".613","4","5",".800","6","25","31","28","8","2","3","17"
"3523","December 14, 2015","Coastal Carolina","Away","Wofford","71","24","41",".585","7","11",".636","16","25",".640","5","28","33","11","16","1","2","24"
"3524","December 14, 2015","Wofford","Home","Coastal Carolina","63","19","50",".380","6","20",".300","19","29",".655","5","18","23","11","5","7","3","21"
"3525","December 14, 2015","Columbia International","Away","Charleston Southern","74","28","55",".509","8","20",".400","10","13",".769","6","17","23","16","22","4","1","22"
"3526","December 14, 2015","Charleston Southern","Home","Columbia International","107","40","80",".500","9","23",".391","18","23",".783","23","19","42","18","11","9","3","19"
"3527","December 14, 2015","Dartmouth","Away","Cal State Bakersfield","62","23","59",".390","5","18",".278","11","20",".550","11","16","27","11","14","11","1","19"
"3528","December 14, 2015","Cal State Bakersfield","Home","Dartmouth","69","28","57",".491","5","15",".333","8","12",".667","12","28","40","20","21","7","9","23"
"3529","December 14, 2015","Eastern Washington","Away","Western Carolina","80","26","49",".531","13","27",".481","15","26",".577","5","17","22","8","17","5","1","25"
"3530","December 14, 2015","Western Carolina","Home","Eastern Washington","97","32","57",".561","9","20",".450","24","30",".800","11","21","32","18","11","10","1","22"
"3531","December 14, 2015","Florida International","Away","North Florida","72","28","64",".438","4","15",".267","12","22",".545","17","27","44","9","10","2","1","19"
"3532","December 14, 2015","North Florida","Home","Florida International","94","33","69",".478","16","39",".410","12","16",".750","9","20","29","19","4","3","6","16"
"3533","December 14, 2015","Le Tourneau","Away","Sam Houston State","54","15","55",".273","10","25",".400","14","19",".737","7","25","32","12","17","2","2","16"
"3534","December 14, 2015","Sam Houston State","Home","Le Tourneau","96","37","76",".487","9","22",".409","13","16",".813","14","35","49","28","9","8","2","18"
"3535","December 14, 2015","Nicholls State","Away","North Texas","60","23","55",".418","5","20",".250","9","12",".750","7","23","30","8","14","7","2","21"
"3536","December 14, 2015","North Texas","Home","Nicholls State","78","26","61",".426","4","15",".267","22","30",".733","15","27","42","13","9","9","5","18"
"3537","December 14, 2015","North Carolina Central","Away","Marshall","73","28","63",".444","6","10",".600","11","18",".611","14","19","33","14","15","5","0","9"
"3538","December 14, 2015","Marshall","Home","North Carolina Central","92","37","68",".544","8","29",".276","10","13",".769","11","24","35","21","9","8","6","18"
"3539","December 14, 2015","Prairie View","Away","Tulane","49","16","56",".286","4","10",".400","13","20",".650","13","18","31","4","18","9","5","19"
"3540","December 14, 2015","Tulane","Home","Prairie View","63","23","52",".442","4","20",".200","13","20",".650","9","26","35","9","16","12","8","19"
"3541","December 14, 2015","Robert Morris","Away","Columbia","71","25","54",".463","4","19",".211","17","21",".810","8","17","25","14","14","7","6","21"
"3542","December 14, 2015","Columbia","Home","Robert Morris","78","22","49",".449","13","30",".433","21","24",".875","7","22","29","19","11","5","4","18"
"3543","December 14, 2015","Sacred Heart","Away","Hartford","71","26","59",".441","5","21",".238","14","23",".609","13","25","38","12","19","6","2","26"
"3544","December 14, 2015","Hartford","Home","Sacred Heart","80","25","56",".446","8","23",".348","22","31",".710","6","23","29","18","10","10","2","21"
"3545","December 14, 2015","Saint Martin's","Away","Gonzaga","50","18","54",".333","4","25",".160","10","16",".625","7","17","24","5","12","7","3","18"
"3546","December 14, 2015","Gonzaga","Home","Saint Martin's","86","33","64",".516","9","20",".450","11","14",".786","14","29","43","14","9","7","2","14"
"3547","December 14, 2015","USC Upstate","Away","Navy","66","26","51",".510","9","17",".529","5","11",".455","8","18","26","21","12","7","3","18"
"3548","December 14, 2015","Navy","Home","USC Upstate","57","22","55",".400","5","18",".278","8","16",".500","13","20","33","17","14","2","3","13"
"3549","December 14, 2015","Southern Miss","Away","South Alabama","57","18","53",".340","10","27",".370","11","13",".846","8","24","32","10","12","3","1","16"
"3550","December 14, 2015","South Alabama","Home","Southern Miss","54","18","54",".333","11","26",".423","7","9",".778","9","26","35","8","12","4","0","17"
"3551","December 14, 2015","St. Francis (NY)","Away","Manhattan","60","21","48",".438","5","19",".263","13","22",".591","5","20","25","12","19","7","2","17"
"3552","December 14, 2015","Manhattan","Home","St. Francis (NY)","71","25","45",".556","8","13",".615","13","17",".765","2","24","26","13","19","11","1","17"
"3553","December 14, 2015","Tennessee State","Away","Stetson","93","34","79",".430","9","19",".474","16","20",".800","21","25","46","8","13","8","7","24"
"3554","December 14, 2015","Stetson","Home","Tennessee State","90","28","69",".406","13","32",".406","21","30",".700","13","23","36","18","11","6","2","22"
"3555","December 15, 2015","Georgia Southern","Away","Duke","65","28","72",".389","9","22",".409","0","4",".000","8","15","23","15","7","5","2","25"
"3556","December 15, 2015","Duke","Home","Georgia Southern","99","35","66",".530","10","24",".417","19","32",".594","21","31","52","17","11","4","7","10"
"3557","December 15, 2015","Louisiana","Away","UCLA","80","29","68",".426","13","33",".394","9","12",".750","13","19","32","15","13","8","1","20"
"3558","December 15, 2015","UCLA","Home","Louisiana","89","31","56",".554","9","17",".529","18","29",".621","11","24","35","17","15","7","2","18"
"3559","December 15, 2015","Norfolk State","Away","Cincinnati","59","21","59",".356","7","24",".292","10","12",".833","5","25","30","12","13","7","3","18"
"3560","December 15, 2015","Cincinnati","Home","Norfolk State","75","26","57",".456","10","21",".476","13","21",".619","11","25","36","20","13","9","8","13"
"3561","December 15, 2015","Appalachian State","Away","Texas","55","18","60",".300","12","20",".600","7","10",".700","9","27","36","11","13","1","1","19"
"3562","December 15, 2015","Texas","Home","Appalachian State","67","27","69",".391","5","13",".385","8","18",".444","18","28","46","12","9","4","15","16"
"3563","December 15, 2015","Arkansas-Pine Bluff","Away","Santa Clara","57","17","49",".347","11","29",".379","12","15",".800","12","13","25","14","14","12","2","20"
"3564","December 15, 2015","Santa Clara","Home","Arkansas-Pine Bluff","69","20","36",".556","9","14",".643","20","29",".690","7","17","24","16","15","4","1","13"
"3565","December 15, 2015","UC-Davis","Away","San Diego","55","18","46",".391","4","11",".364","15","27",".556","6","26","32","8","14","8","1","22"
"3566","December 15, 2015","San Diego","Home","UC-Davis","61","21","52",".404","7","23",".304","12","23",".522","9","26","35","14","13","7","11","26"
"3567","December 15, 2015","UC-Irvine","Away","Oregon","63","24","52",".462","4","15",".267","11","17",".647","9","19","28","15","22","3","3","23"
"3568","December 15, 2015","Oregon","Home","UC-Irvine","78","27","63",".429","6","18",".333","18","23",".783","15","18","33","19","12","12","6","15"
"3569","December 15, 2015","UC-Riverside","Away","Houston Baptist","59","21","64",".328","3","20",".150","14","17",".824","9","26","35","5","16","7","4","27"
"3570","December 15, 2015","Houston Baptist","Home","UC-Riverside","72","23","55",".418","5","16",".313","21","29",".724","7","32","39","16","17","4","8","16"
"3571","December 15, 2015","Delaware State","Away","Grand Canyon","59","23","55",".418","6","17",".353","7","15",".467","10","13","23","13","15","4","2","21"
"3572","December 15, 2015","Grand Canyon","Home","Delaware State","88","31","56",".554","9","20",".450","17","26",".654","14","22","36","18","13","12","3","15"
"3573","December 15, 2015","DePaul","Away","Stanford","60","24","54",".444","8","20",".400","4","8",".500","7","19","26","12","19","4","0","21"
"3574","December 15, 2015","Stanford","Home","DePaul","79","25","51",".490","10","19",".526","19","24",".792","7","21","28","17","11","13","3","16"
"3575","December 15, 2015","Drexel","Away","South Carolina","54","19","55",".345","7","17",".412","9","19",".474","5","15","20","11","13","3","2","28"
"3576","December 15, 2015","South Carolina","Home","Drexel","79","25","46",".543","6","12",".500","23","39",".590","7","29","36","14","15","6","9","19"
"3577","December 15, 2015","ETSU","Away","UNC Asheville","64","24","51",".471","6","16",".375","10","23",".435","7","17","24","10","17","7","0","15"
"3578","December 15, 2015","UNC Asheville","Home","ETSU","84","33","62",".532","7","17",".412","11","17",".647","14","28","42","19","15","8","4","17"
"3579","December 15, 2015","Florida Atlantic","Away","Eastern Kentucky","73","27","65",".415","5","18",".278","14","16",".875","10","24","34","15","15","7","4","25"
"3580","December 15, 2015","Eastern Kentucky","Home","Florida Atlantic","80","24","56",".429","5","15",".333","27","33",".818","7","25","32","15","13","11","7","17"
"3581","December 15, 2015","Geneva","Away","Youngstown State","58","24","59",".407","3","24",".125","7","9",".778","10","26","36","9","32","11","2","17"
"3582","December 15, 2015","Youngstown State","Home","Geneva","99","39","67",".582","7","23",".304","14","26",".538","9","24","33","25","15","28","1","9"
"3583","December 15, 2015","Great Falls","Away","Montana","59","23","58",".397","8","25",".320","5","6",".833","9","24","33","10","16","3","4","20"
"3584","December 15, 2015","Montana","Home","Great Falls","79","28","57",".491","10","22",".455","13","18",".722","6","25","31","18","9","7","1","15"
"3585","December 15, 2015","Jackson State","Away","Miami (OH)","53","18","62",".290","6","27",".222","11","17",".647","15","22","37","10","16","10","3","26"
"3586","December 15, 2015","Miami (OH)","Home","Jackson State","64","18","54",".333","3","15",".200","25","33",".758","14","27","41","12","18","11","4","14"
"3587","December 15, 2015","Longwood","Away","Oklahoma State","55","22","49",".449","6","16",".375","5","15",".333","8","19","27","14","20","6","3","21"
